A,B
"(2.9, 3.067]","(1.008, 1.135]"
"(2.9, 3.067]","(1.008, 1.135]"
"(2.9, 3.067]","(1.008, 1.135]"
"(2.9, 3.067]","(0.935, 1.008]"
"(2.9, 3.067]","(0.824, 0.935]"
"(2.9, 3.067]","(0.824, 0.935]"
"(2.762, 2.9]","(1.008, 1.135]"
"(2.762, 2.9]","(1.008, 1.135]"
"(2.9, 3.067]","(0.935, 1.008]"
"(2.762, 2.9]","(0.824, 0.935]"
"(3.067, 3.193]","(0.935, 1.008]"
"(3.067, 3.193]","(0.824, 0.935]"
"(3.193, 3.424]","(0.935, 1.008]"
"(3.193, 3.424]","(1.135, 1.249]"
"(3.193, 3.424]","(1.008, 1.135]"
"(3.067, 3.193]","(0.935, 1.008]"
"(3.193, 3.424]","(1.008, 1.135]"
"(3.719, 3.98]","(1.714, 2.244]"
"(3.424, 3.719]","(1.394, 1.522]"
"(3.719, 3.98]","(1.714, 2.244]"
"(3.193, 3.424]","(1.135, 1.249]"
"(3.424, 3.719]","(1.249, 1.394]"
"(3.424, 3.719]","(1.394, 1.522]"
"(3.424, 3.719]","(1.135, 1.249]"
"(3.193, 3.424]","(0.824, 0.935]"
"(3.424, 3.719]","(1.135, 1.249]"
"(3.424, 3.719]","(1.135, 1.249]"
"(3.193, 3.424]","(1.135, 1.249]"
"(3.193, 3.424]","(0.692, 0.824]"
"(3.424, 3.719]","(1.522, 1.714]"
"(3.193, 3.424]","(0.445, 0.589]"
"(3.424, 3.719]","(0.589, 0.692]"
"(3.424, 3.719]","(0.824, 0.935]"
"(3.719, 3.98]","(1.394, 1.522]"
"(3.424, 3.719]","(1.008, 1.135]"
"(3.193, 3.424]","(1.008, 1.135]"
"(3.719, 3.98]","(1.394, 1.522]"
"(3.98, 7.561]","(1.394, 1.522]"
"(3.98, 7.561]","(1.714, 2.244]"
"(3.719, 3.98]","(1.522, 1.714]"
"(3.719, 3.98]","(1.522, 1.714]"
"(3.719, 3.98]","(1.394, 1.522]"
"(3.719, 3.98]","(2.244, 7.237]"
"(3.719, 3.98]","(1.249, 1.394]"
"(3.719, 3.98]","(1.522, 1.714]"
"(3.719, 3.98]","(1.394, 1.522]"
"(3.98, 7.561]","(1.394, 1.522]"
"(3.719, 3.98]","(1.249, 1.394]"
"(3.719, 3.98]","(1.249, 1.394]"
"(3.98, 7.561]","(1.714, 2.244]"
"(3.719, 3.98]","(1.249, 1.394]"
"(3.719, 3.98]","(1.249, 1.394]"
"(3.98, 7.561]","(1.522, 1.714]"
"(2.762, 2.9]","(1.522, 1.714]"
"(2.762, 2.9]","(1.522, 1.714]"
"(2.9, 3.067]","(1.714, 2.244]"
"(2.9, 3.067]","(1.714, 2.244]"
"(2.762, 2.9]","(1.522, 1.714]"
"(3.424, 3.719]","(1.714, 2.244]"
"(3.424, 3.719]","(1.714, 2.244]"
"(3.424, 3.719]","(1.714, 2.244]"
"(3.067, 3.193]","(2.244, 7.237]"
"(3.719, 3.98]","(2.244, 7.237]"
"(3.424, 3.719]","(2.244, 7.237]"
"(3.719, 3.98]","(2.244, 7.237]"
"(3.193, 3.424]","(2.244, 7.237]"
"(2.9, 3.067]","(1.522, 1.714]"
"(2.513, 2.613]","(0.935, 1.008]"
"(2.613, 2.762]","(0.935, 1.008]"
"(2.9, 3.067]","(1.249, 1.394]"
"(2.513, 2.613]","(0.935, 1.008]"
"(2.9, 3.067]","(1.249, 1.394]"
"(2.613, 2.762]","(1.008, 1.135]"
"(3.719, 3.98]","(1.714, 2.244]"
"(3.424, 3.719]","(1.522, 1.714]"
"(3.193, 3.424]","(1.522, 1.714]"
"(2.613, 2.762]","(1.008, 1.135]"
"(3.193, 3.424]","(1.394, 1.522]"
"(2.613, 2.762]","(1.008, 1.135]"
"(2.762, 2.9]","(1.249, 1.394]"
"(2.613, 2.762]","(1.008, 1.135]"
"(3.193, 3.424]","(1.394, 1.522]"
"(3.193, 3.424]","(1.394, 1.522]"
"(3.067, 3.193]","(1.249, 1.394]"
"(2.9, 3.067]","(1.249, 1.394]"
"(3.719, 3.98]","(2.244, 7.237]"
"(3.067, 3.193]","(1.249, 1.394]"
"(3.193, 3.424]","(1.249, 1.394]"
"(2.9, 3.067]","(1.008, 1.135]"
"(3.067, 3.193]","(1.135, 1.249]"
"(2.762, 2.9]","(1.135, 1.249]"
"(2.9, 3.067]","(1.008, 1.135]"
"(3.067, 3.193]","(1.135, 1.249]"
"(3.067, 3.193]","(1.135, 1.249]"
"(3.067, 3.193]","(1.135, 1.249]"
"(2.513, 2.613]","(0.824, 0.935]"
"(2.513, 2.613]","(0.935, 1.008]"
"(2.613, 2.762]","(0.935, 1.008]"
"(2.613, 2.762]","(0.824, 0.935]"
"(3.193, 3.424]","(1.394, 1.522]"
"(3.067, 3.193]","(1.394, 1.522]"
"(3.193, 3.424]","(1.249, 1.394]"
"(3.067, 3.193]","(1.714, 2.244]"
"(3.424, 3.719]","(1.522, 1.714]"
"(2.513, 2.613]","(0.824, 0.935]"
"(2.613, 2.762]","(0.824, 0.935]"
"(2.513, 2.613]","(1.135, 1.249]"
"(2.513, 2.613]","(0.935, 1.008]"
"(2.613, 2.762]","(0.935, 1.008]"
"(2.613, 2.762]","(0.692, 0.824]"
"(2.762, 2.9]","(0.824, 0.935]"
"(2.613, 2.762]","(0.935, 1.008]"
"(2.613, 2.762]","(0.824, 0.935]"
"(2.762, 2.9]","(1.008, 1.135]"
"(2.762, 2.9]","(1.008, 1.135]"
"(2.762, 2.9]","(1.008, 1.135]"
"(2.762, 2.9]","(1.008, 1.135]"
"(2.762, 2.9]","(1.008, 1.135]"
"(2.762, 2.9]","(1.008, 1.135]"
"(2.762, 2.9]","(0.824, 0.935]"
"(3.719, 3.98]","(1.714, 2.244]"
"(3.424, 3.719]","(1.394, 1.522]"
"(3.98, 7.561]","(2.244, 7.237]"
"(3.98, 7.561]","(2.244, 7.237]"
"(3.98, 7.561]","(1.714, 2.244]"
"(3.719, 3.98]","(1.522, 1.714]"
"(3.424, 3.719]","(1.522, 1.714]"
"(3.719, 3.98]","(1.522, 1.714]"
"(3.424, 3.719]","(1.394, 1.522]"
"(2.9, 3.067]","(1.249, 1.394]"
"(3.98, 7.561]","(2.244, 7.237]"
"(3.98, 7.561]","(2.244, 7.237]"
"(2.762, 2.9]","(1.249, 1.394]"
"(2.9, 3.067]","(1.249, 1.394]"
"(3.067, 3.193]","(1.249, 1.394]"
"(3.424, 3.719]","(1.522, 1.714]"
"(3.193, 3.424]","(1.522, 1.714]"
"(3.719, 3.98]","(1.714, 2.244]"
"(3.98, 7.561]","(2.244, 7.237]"
"(3.719, 3.98]","(1.522, 1.714]"
"(3.98, 7.561]","(1.714, 2.244]"
"(3.719, 3.98]","(1.522, 1.714]"
"(2.085, 2.253]","(0.824, 0.935]"
"(2.085, 2.253]","(0.692, 0.824]"
"(2.376, 2.513]","(0.824, 0.935]"
"(2.085, 2.253]","(0.589, 0.692]"
"(2.085, 2.253]","(0.589, 0.692]"
"(2.085, 2.253]","(0.692, 0.824]"
"(2.085, 2.253]","(0.935, 1.008]"
"(1.581, 2.085]","(0.824, 0.935]"
"(2.253, 2.376]","(0.589, 0.692]"
"(2.376, 2.513]","(0.824, 0.935]"
"(2.376, 2.513]","(0.692, 0.824]"
"(2.376, 2.513]","(0.692, 0.824]"
"(2.376, 2.513]","(0.692, 0.824]"
"(2.376, 2.513]","(0.692, 0.824]"
"(2.376, 2.513]","(1.008, 1.135]"
"(2.613, 2.762]","(1.135, 1.249]"
"(2.513, 2.613]","(1.249, 1.394]"
"(2.513, 2.613]","(1.135, 1.249]"
"(2.613, 2.762]","(1.135, 1.249]"
"(0.698, 1.581]","(0.00482, 0.166]"
"(1.581, 2.085]","(0.445, 0.589]"
"(1.581, 2.085]","(0.166, 0.445]"
"(2.085, 2.253]","(0.445, 0.589]"
"(2.085, 2.253]","(0.589, 0.692]"
"(2.085, 2.253]","(0.589, 0.692]"
"(2.085, 2.253]","(0.692, 0.824]"
"(2.253, 2.376]","(0.589, 0.692]"
"(2.253, 2.376]","(0.692, 0.824]"
"(2.253, 2.376]","(0.692, 0.824]"
"(2.085, 2.253]","(0.445, 0.589]"
"(2.253, 2.376]","(0.692, 0.824]"
"(2.376, 2.513]","(0.692, 0.824]"
"(2.376, 2.513]","(0.589, 0.692]"
"(2.085, 2.253]","(0.445, 0.589]"
"(2.376, 2.513]","(0.589, 0.692]"
"(2.253, 2.376]","(0.589, 0.692]"
"(2.253, 2.376]","(0.589, 0.692]"
"(2.085, 2.253]","(0.589, 0.692]"
"(2.085, 2.253]","(0.589, 0.692]"
"(2.085, 2.253]","(0.589, 0.692]"
"(2.253, 2.376]","(0.445, 0.589]"
"(2.376, 2.513]","(0.589, 0.692]"
"(1.581, 2.085]","(0.166, 0.445]"
"(1.581, 2.085]","(0.445, 0.589]"
"(2.085, 2.253]","(0.445, 0.589]"
"(2.085, 2.253]","(0.445, 0.589]"
"(2.085, 2.253]","(0.445, 0.589]"
"(2.513, 2.613]","(0.692, 0.824]"
"(2.513, 2.613]","(0.589, 0.692]"
"(2.513, 2.613]","(0.589, 0.692]"
"(2.513, 2.613]","(0.589, 0.692]"
"(2.613, 2.762]","(1.008, 1.135]"
"(2.513, 2.613]","(0.935, 1.008]"
"(2.513, 2.613]","(0.935, 1.008]"
"(2.513, 2.613]","(0.935, 1.008]"
"(2.513, 2.613]","(0.935, 1.008]"
"(2.513, 2.613]","(0.824, 0.935]"
"(2.376, 2.513]","(0.692, 0.824]"
"(2.253, 2.376]","(0.692, 0.824]"
"(2.376, 2.513]","(0.692, 0.824]"
"(2.376, 2.513]","(0.589, 0.692]"
"(2.376, 2.513]","(0.692, 0.824]"
"(2.376, 2.513]","(0.445, 0.589]"
"(2.376, 2.513]","(0.589, 0.692]"
"(2.376, 2.513]","(0.589, 0.692]"
"(2.513, 2.613]","(0.692, 0.824]"
"(2.513, 2.613]","(0.589, 0.692]"
"(2.513, 2.613]","(0.589, 0.692]"
"(2.613, 2.762]","(0.692, 0.824]"
"(2.613, 2.762]","(0.692, 0.824]"
"(2.613, 2.762]","(0.589, 0.692]"
"(1.581, 2.085]","(1.135, 1.249]"
"(1.581, 2.085]","(1.008, 1.135]"
"(0.698, 1.581]","(0.445, 0.589]"
"(0.698, 1.581]","(0.00482, 0.166]"
"(0.698, 1.581]","(0.00482, 0.166]"
"(0.698, 1.581]","(0.00482, 0.166]"
"(0.698, 1.581]","(0.00482, 0.166]"
"(0.698, 1.581]","(0.00482, 0.166]"
"(0.698, 1.581]","(0.00482, 0.166]"
"(1.581, 2.085]","(0.00482, 0.166]"
"(1.581, 2.085]","(0.166, 0.445]"
"(1.581, 2.085]","(0.166, 0.445]"
"(1.581, 2.085]","(0.166, 0.445]"
"(1.581, 2.085]","(0.166, 0.445]"
"(1.581, 2.085]","(0.166, 0.445]"
"(2.085, 2.253]","(0.445, 0.589]"
"(2.085, 2.253]","(0.445, 0.589]"
"(2.085, 2.253]","(0.166, 0.445]"
"(2.253, 2.376]","(0.445, 0.589]"
"(2.253, 2.376]","(0.166, 0.445]"
"(2.253, 2.376]","(0.445, 0.589]"
"(2.253, 2.376]","(0.445, 0.589]"
"(2.376, 2.513]","(0.445, 0.589]"
"(0.698, 1.581]","(0.00482, 0.166]"
"(0.698, 1.581]","(0.00482, 0.166]"
"(0.698, 1.581]","(0.00482, 0.166]"
"(1.581, 2.085]","(0.00482, 0.166]"
"(1.581, 2.085]","(0.00482, 0.166]"
"(1.581, 2.085]","(0.166, 0.445]"
"(1.581, 2.085]","(0.166, 0.445]"
"(2.253, 2.376]","(0.166, 0.445]"
"(2.376, 2.513]","(0.445, 0.589]"
"(2.376, 2.513]","(0.166, 0.445]"
"(2.513, 2.613]","(0.589, 0.692]"
"(2.613, 2.762]","(0.824, 0.935]"
"(2.376, 2.513]","(0.445, 0.589]"
"(2.253, 2.376]","(0.445, 0.589]"
"(2.376, 2.513]","(0.445, 0.589]"
"(2.613, 2.762]","(0.692, 0.824]"
"(2.376, 2.513]","(0.445, 0.589]"
"(2.513, 2.613]","(0.589, 0.692]"
"(2.762, 2.9]","(0.589, 0.692]"
"(2.762, 2.9]","(0.824, 0.935]"
"(2.613, 2.762]","(0.824, 0.935]"
"(3.719, 3.98]","(1.522, 1.714]"
"(3.067, 3.193]","(0.935, 1.008]"
"(2.9, 3.067]","(0.824, 0.935]"
"(3.193, 3.424]","(1.135, 1.249]"
"(2.9, 3.067]","(1.135, 1.249]"
"(2.9, 3.067]","(0.824, 0.935]"
"(2.9, 3.067]","(1.135, 1.249]"
"(2.9, 3.067]","(1.249, 1.394]"
"(3.067, 3.193]","(1.135, 1.249]"
"(3.067, 3.193]","(0.935, 1.008]"
"(3.067, 3.193]","(0.935, 1.008]"
"(2.085, 2.253]","(0.166, 0.445]"
"(1.581, 2.085]","(0.166, 0.445]"
"(2.253, 2.376]","(0.445, 0.589]"
"(2.253, 2.376]","(0.445, 0.589]"
"(2.085, 2.253]","(0.166, 0.445]"
"(2.376, 2.513]","(0.166, 0.445]"
"(2.376, 2.513]","(0.445, 0.589]"
"(2.513, 2.613]","(0.589, 0.692]"
"(2.376, 2.513]","(0.445, 0.589]"
"(2.9, 3.067]","(0.692, 0.824]"
"(3.067, 3.193]","(0.824, 0.935]"
"(3.193, 3.424]","(1.008, 1.135]"
"(0.698, 1.581]","(0.00482, 0.166]"
"(0.698, 1.581]","(0.00482, 0.166]"
"(0.698, 1.581]","(0.00482, 0.166]"
"(2.513, 2.613]","(0.166, 0.445]"
"(3.424, 3.719]","(1.249, 1.394]"
"(3.424, 3.719]","(1.522, 1.714]"
"(3.424, 3.719]","(1.522, 1.714]"
"(3.719, 3.98]","(1.135, 1.249]"
"(3.719, 3.98]","(1.249, 1.394]"
"(0.698, 1.581]","(0.00482, 0.166]"
"(3.424, 3.719]","(1.394, 1.522]"
"(3.067, 3.193]","(0.692, 0.824]"
"(2.9, 3.067]","(0.692, 0.824]"
"(3.067, 3.193]","(0.692, 0.824]"
"(3.067, 3.193]","(0.692, 0.824]"
"(3.424, 3.719]","(1.135, 1.249]"
"(3.98, 7.561]","(1.714, 2.244]"
"(3.98, 7.561]","(1.522, 1.714]"
"(3.98, 7.561]","(1.394, 1.522]"
"(3.98, 7.561]","(1.394, 1.522]"
"(3.98, 7.561]","(1.394, 1.522]"
"(2.9, 3.067]","(0.445, 0.589]"
"(3.067, 3.193]","(0.589, 0.692]"
"(2.376, 2.513]","(0.166, 0.445]"
"(1.581, 2.085]","(0.00482, 0.166]"
"(2.085, 2.253]","(0.166, 0.445]"
"(1.581, 2.085]","(0.166, 0.445]"
"(1.581, 2.085]","(0.00482, 0.166]"
"(1.581, 2.085]","(0.00482, 0.166]"
"(1.581, 2.085]","(0.00482, 0.166]"
"(2.085, 2.253]","(0.166, 0.445]"
"(2.253, 2.376]","(0.166, 0.445]"
"(2.253, 2.376]","(0.166, 0.445]"
"(2.253, 2.376]","(0.445, 0.589]"
"(2.253, 2.376]","(0.166, 0.445]"
"(1.581, 2.085]","(0.00482, 0.166]"
"(0.698, 1.581]","(0.00482, 0.166]"
"(1.581, 2.085]","(0.824, 0.935]"
"(1.581, 2.085]","(0.166, 0.445]"
"(1.581, 2.085]","(0.935, 1.008]"
"(1.581, 2.085]","(0.935, 1.008]"
"(0.698, 1.581]","(0.00482, 0.166]"
"(0.698, 1.581]","(0.00482, 0.166]"
"(0.698, 1.581]","(0.00482, 0.166]"
"(0.698, 1.581]","(0.00482, 0.166]"
"(0.698, 1.581]","(0.166, 0.445]"
"(2.253, 2.376]","(1.394, 1.522]"
"(1.581, 2.085]","(1.008, 1.135]"
"(0.698, 1.581]","(0.00482, 0.166]"
"(2.253, 2.376]","(0.935, 1.008]"
"(0.698, 1.581]","(0.166, 0.445]"
"(0.698, 1.581]","(0.00482, 0.166]"
"(2.085, 2.253]","(0.692, 0.824]"
"(0.698, 1.581]","(0.166, 0.445]"
"(2.762, 2.9]","(0.935, 1.008]"
"(2.085, 2.253]","(0.824, 0.935]"
"(2.085, 2.253]","(1.394, 1.522]"
"(1.581, 2.085]","(1.135, 1.249]"
"(0.698, 1.581]","(0.00482, 0.166]"
"(2.762, 2.9]","(1.135, 1.249]"
"(3.98, 7.561]","(2.244, 7.237]"
"(3.424, 3.719]","(0.824, 0.935]"
"(2.253, 2.376]","(0.692, 0.824]"
"(2.376, 2.513]","(0.935, 1.008]"
"(3.98, 7.561]","(2.244, 7.237]"
"(3.98, 7.561]","(2.244, 7.237]"
"(0.698, 1.581]","(0.445, 0.589]"
"(0.698, 1.581]","(0.166, 0.445]"
"(3.719, 3.98]","(1.714, 2.244]"
"(3.98, 7.561]","(2.244, 7.237]"
"(3.98, 7.561]","(2.244, 7.237]"
"(3.98, 7.561]","(2.244, 7.237]"
"(3.98, 7.561]","(2.244, 7.237]"
"(3.98, 7.561]","(2.244, 7.237]"
"(3.98, 7.561]","(2.244, 7.237]"
"(1.581, 2.085]","(0.589, 0.692]"
"(3.067, 3.193]","(2.244, 7.237]"
"(3.193, 3.424]","(1.714, 2.244]"
"(3.193, 3.424]","(1.714, 2.244]"
"(2.376, 2.513]","(1.135, 1.249]"
"(2.253, 2.376]","(0.824, 0.935]"
"(3.98, 7.561]","(2.244, 7.237]"
"(3.98, 7.561]","(2.244, 7.237]"
"(2.085, 2.253]","(1.135, 1.249]"
"(2.253, 2.376]","(0.589, 0.692]"
"(2.085, 2.253]","(0.824, 0.935]"
"(0.698, 1.581]","(0.445, 0.589]"
"(2.613, 2.762]","(1.714, 2.244]"
"(3.424, 3.719]","(2.244, 7.237]"
"(3.98, 7.561]","(2.244, 7.237]"
"(3.719, 3.98]","(2.244, 7.237]"
"(0.698, 1.581]","(0.166, 0.445]"
"(0.698, 1.581]","(0.00482, 0.166]"
"(2.085, 2.253]","(0.935, 1.008]"
"(2.253, 2.376]","(1.135, 1.249]"
"(3.98, 7.561]","(2.244, 7.237]"
"(3.98, 7.561]","(2.244, 7.237]"
"(3.424, 3.719]","(1.714, 2.244]"
"(3.424, 3.719]","(1.714, 2.244]"
"(2.762, 2.9]","(1.394, 1.522]"
