A,B
"(156.5, 189.0]","(34.445, 37.91]"
"(156.5, 189.0]","(37.91, 40.585]"
"(156.5, 189.0]","(40.585, 43.94]"
"(156.5, 189.0]","(34.445, 37.91]"
"(156.5, 189.0]","(21.8, 24.99]"
"(189.0, 209.4]","(43.94, 49.09]"
"(209.4, 359.4]","(40.585, 43.94]"
"(76.0, 106.3]","(49.09, 54.9]"
"(76.0, 106.3]","(43.94, 49.09]"
"(76.0, 106.3]","(43.94, 49.09]"
"(106.3, 132.4]","(54.9, 63.04]"
"(106.3, 132.4]","(49.09, 54.9]"
"(76.0, 106.3]","(49.09, 54.9]"
"(76.0, 106.3]","(34.445, 37.91]"
"(-0.001, 22.0]","(43.94, 49.09]"
"(76.0, 106.3]","(49.09, 54.9]"
"(209.4, 359.4]","(32.04, 34.445]"
"(76.0, 106.3]","(49.09, 54.9]"
"(156.5, 189.0]","(54.9, 63.04]"
"(209.4, 359.4]","(49.09, 54.9]"
"(132.4, 156.5]","(43.94, 49.09]"
"(156.5, 189.0]","(54.9, 63.04]"
"(189.0, 209.4]","(37.91, 40.585]"
"(156.5, 189.0]","(54.9, 63.04]"
"(156.5, 189.0]","(54.9, 63.04]"
"(156.5, 189.0]","(54.9, 63.04]"
"(156.5, 189.0]","(21.8, 24.99]"
"(156.5, 189.0]","(34.445, 37.91]"
"(189.0, 209.4]","(54.9, 63.04]"
"(209.4, 359.4]","(54.9, 63.04]"
"(76.0, 106.3]","(54.9, 63.04]"
"(76.0, 106.3]","(54.9, 63.04]"
"(76.0, 106.3]","(54.9, 63.04]"
"(106.3, 132.4]","(63.04, 82.6]"
"(106.3, 132.4]","(63.04, 82.6]"
"(76.0, 106.3]","(54.9, 63.04]"
"(76.0, 106.3]","(49.09, 54.9]"
"(-0.001, 22.0]","(54.9, 63.04]"
"(76.0, 106.3]","(54.9, 63.04]"
"(209.4, 359.4]","(54.9, 63.04]"
"(76.0, 106.3]","(63.04, 82.6]"
"(156.5, 189.0]","(63.04, 82.6]"
"(209.4, 359.4]","(63.04, 82.6]"
"(132.4, 156.5]","(49.09, 54.9]"
"(156.5, 189.0]","(63.04, 82.6]"
"(189.0, 209.4]","(63.04, 82.6]"
"(156.5, 189.0]","(63.04, 82.6]"
"(156.5, 189.0]","(63.04, 82.6]"
"(156.5, 189.0]","(63.04, 82.6]"
"(156.5, 189.0]","(63.04, 82.6]"
"(156.5, 189.0]","(49.09, 54.9]"
"(189.0, 209.4]","(63.04, 82.6]"
"(209.4, 359.4]","(63.04, 82.6]"
"(76.0, 106.3]","(63.04, 82.6]"
"(76.0, 106.3]","(63.04, 82.6]"
"(76.0, 106.3]","(54.9, 63.04]"
"(106.3, 132.4]","(63.04, 82.6]"
"(106.3, 132.4]","(63.04, 82.6]"
"(76.0, 106.3]","(63.04, 82.6]"
"(76.0, 106.3]","(54.9, 63.04]"
"(-0.001, 22.0]","(54.9, 63.04]"
"(76.0, 106.3]","(63.04, 82.6]"
"(209.4, 359.4]","(63.04, 82.6]"
"(76.0, 106.3]","(63.04, 82.6]"
"(156.5, 189.0]","(63.04, 82.6]"
"(209.4, 359.4]","(63.04, 82.6]"
"(132.4, 156.5]","(49.09, 54.9]"
"(156.5, 189.0]","(63.04, 82.6]"
"(189.0, 209.4]","(63.04, 82.6]"
"(156.5, 189.0]","(63.04, 82.6]"
"(156.5, 189.0]","(63.04, 82.6]"
"(156.5, 189.0]","(63.04, 82.6]"
"(156.5, 189.0]","(63.04, 82.6]"
"(156.5, 189.0]","(54.9, 63.04]"
"(189.0, 209.4]","(63.04, 82.6]"
"(209.4, 359.4]","(63.04, 82.6]"
"(76.0, 106.3]","(63.04, 82.6]"
"(76.0, 106.3]","(63.04, 82.6]"
"(76.0, 106.3]","(54.9, 63.04]"
"(106.3, 132.4]","(63.04, 82.6]"
"(106.3, 132.4]","(63.04, 82.6]"
"(76.0, 106.3]","(63.04, 82.6]"
"(76.0, 106.3]","(54.9, 63.04]"
"(-0.001, 22.0]","(54.9, 63.04]"
"(76.0, 106.3]","(63.04, 82.6]"
"(209.4, 359.4]","(63.04, 82.6]"
"(76.0, 106.3]","(63.04, 82.6]"
"(156.5, 189.0]","(63.04, 82.6]"
"(132.4, 156.5]","(54.9, 63.04]"
"(156.5, 189.0]","(63.04, 82.6]"
"(189.0, 209.4]","(63.04, 82.6]"
"(156.5, 189.0]","(63.04, 82.6]"
"(156.5, 189.0]","(63.04, 82.6]"
"(156.5, 189.0]","(63.04, 82.6]"
"(156.5, 189.0]","(63.04, 82.6]"
"(156.5, 189.0]","(63.04, 82.6]"
"(-0.001, 22.0]","(2.329, 12.505]"
"(-0.001, 22.0]","(21.8, 24.99]"
"(-0.001, 22.0]","(21.8, 24.99]"
"(-0.001, 22.0]","(28.63, 32.04]"
"(-0.001, 22.0]","(40.585, 43.94]"
"(-0.001, 22.0]","(2.329, 12.505]"
"(-0.001, 22.0]","(21.8, 24.99]"
"(-0.001, 22.0]","(21.8, 24.99]"
"(-0.001, 22.0]","(24.99, 28.63]"
"(-0.001, 22.0]","(34.445, 37.91]"
"(-0.001, 22.0]","(2.329, 12.505]"
"(-0.001, 22.0]","(21.8, 24.99]"
"(-0.001, 22.0]","(24.99, 28.63]"
"(-0.001, 22.0]","(32.04, 34.445]"
"(-0.001, 22.0]","(34.445, 37.91]"
"(-0.001, 22.0]","(12.505, 16.89]"
"(-0.001, 22.0]","(16.89, 21.8]"
"(-0.001, 22.0]","(24.99, 28.63]"
"(-0.001, 22.0]","(34.445, 37.91]"
"(-0.001, 22.0]","(37.91, 40.585]"
"(-0.001, 22.0]","(2.329, 12.505]"
"(-0.001, 22.0]","(16.89, 21.8]"
"(-0.001, 22.0]","(21.8, 24.99]"
"(-0.001, 22.0]","(32.04, 34.445]"
"(-0.001, 22.0]","(37.91, 40.585]"
"(-0.001, 22.0]","(2.329, 12.505]"
"(-0.001, 22.0]","(16.89, 21.8]"
"(-0.001, 22.0]","(21.8, 24.99]"
"(-0.001, 22.0]","(28.63, 32.04]"
"(-0.001, 22.0]","(34.445, 37.91]"
"(-0.001, 22.0]","(2.329, 12.505]"
"(-0.001, 22.0]","(21.8, 24.99]"
"(-0.001, 22.0]","(24.99, 28.63]"
"(-0.001, 22.0]","(37.91, 40.585]"
"(-0.001, 22.0]","(37.91, 40.585]"
"(-0.001, 22.0]","(2.329, 12.505]"
"(-0.001, 22.0]","(24.99, 28.63]"
"(-0.001, 22.0]","(16.89, 21.8]"
"(-0.001, 22.0]","(24.99, 28.63]"
"(-0.001, 22.0]","(32.04, 34.445]"
"(22.0, 76.0]","(2.329, 12.505]"
"(22.0, 76.0]","(16.89, 21.8]"
"(22.0, 76.0]","(21.8, 24.99]"
"(22.0, 76.0]","(32.04, 34.445]"
"(22.0, 76.0]","(37.91, 40.585]"
"(76.0, 106.3]","(16.89, 21.8]"
"(76.0, 106.3]","(28.63, 32.04]"
"(76.0, 106.3]","(43.94, 49.09]"
"(76.0, 106.3]","(49.09, 54.9]"
"(76.0, 106.3]","(49.09, 54.9]"
"(76.0, 106.3]","(12.505, 16.89]"
"(76.0, 106.3]","(16.89, 21.8]"
"(76.0, 106.3]","(37.91, 40.585]"
"(76.0, 106.3]","(43.94, 49.09]"
"(76.0, 106.3]","(49.09, 54.9]"
"(-0.001, 22.0]","(12.505, 16.89]"
"(-0.001, 22.0]","(21.8, 24.99]"
"(-0.001, 22.0]","(21.8, 24.99]"
"(-0.001, 22.0]","(28.63, 32.04]"
"(-0.001, 22.0]","(40.585, 43.94]"
"(-0.001, 22.0]","(16.89, 21.8]"
"(-0.001, 22.0]","(24.99, 28.63]"
"(-0.001, 22.0]","(28.63, 32.04]"
"(-0.001, 22.0]","(37.91, 40.585]"
"(-0.001, 22.0]","(43.94, 49.09]"
"(-0.001, 22.0]","(12.505, 16.89]"
"(-0.001, 22.0]","(21.8, 24.99]"
"(-0.001, 22.0]","(28.63, 32.04]"
"(-0.001, 22.0]","(37.91, 40.585]"
"(-0.001, 22.0]","(40.585, 43.94]"
"(-0.001, 22.0]","(12.505, 16.89]"
"(-0.001, 22.0]","(24.99, 28.63]"
"(-0.001, 22.0]","(28.63, 32.04]"
"(-0.001, 22.0]","(40.585, 43.94]"
"(-0.001, 22.0]","(40.585, 43.94]"
"(-0.001, 22.0]","(12.505, 16.89]"
"(-0.001, 22.0]","(24.99, 28.63]"
"(-0.001, 22.0]","(34.445, 37.91]"
"(-0.001, 22.0]","(43.94, 49.09]"
"(-0.001, 22.0]","(43.94, 49.09]"
"(-0.001, 22.0]","(16.89, 21.8]"
"(-0.001, 22.0]","(28.63, 32.04]"
"(-0.001, 22.0]","(37.91, 40.585]"
"(-0.001, 22.0]","(43.94, 49.09]"
"(-0.001, 22.0]","(43.94, 49.09]"
"(-0.001, 22.0]","(12.505, 16.89]"
"(-0.001, 22.0]","(24.99, 28.63]"
"(-0.001, 22.0]","(32.04, 34.445]"
"(-0.001, 22.0]","(40.585, 43.94]"
"(-0.001, 22.0]","(43.94, 49.09]"
"(-0.001, 22.0]","(16.89, 21.8]"
"(-0.001, 22.0]","(28.63, 32.04]"
"(-0.001, 22.0]","(28.63, 32.04]"
"(-0.001, 22.0]","(34.445, 37.91]"
"(-0.001, 22.0]","(40.585, 43.94]"
"(-0.001, 22.0]","(12.505, 16.89]"
"(-0.001, 22.0]","(21.8, 24.99]"
"(-0.001, 22.0]","(32.04, 34.445]"
"(-0.001, 22.0]","(34.445, 37.91]"
"(-0.001, 22.0]","(43.94, 49.09]"
"(-0.001, 22.0]","(12.505, 16.89]"
"(-0.001, 22.0]","(16.89, 21.8]"
"(-0.001, 22.0]","(24.99, 28.63]"
"(-0.001, 22.0]","(34.445, 37.91]"
"(-0.001, 22.0]","(43.94, 49.09]"
"(22.0, 76.0]","(2.329, 12.505]"
"(22.0, 76.0]","(16.89, 21.8]"
"(22.0, 76.0]","(28.63, 32.04]"
"(22.0, 76.0]","(40.585, 43.94]"
"(22.0, 76.0]","(43.94, 49.09]"
"(22.0, 76.0]","(2.329, 12.505]"
"(22.0, 76.0]","(21.8, 24.99]"
"(22.0, 76.0]","(28.63, 32.04]"
"(22.0, 76.0]","(37.91, 40.585]"
"(22.0, 76.0]","(43.94, 49.09]"
"(-0.001, 22.0]","(21.8, 24.99]"
"(-0.001, 22.0]","(34.445, 37.91]"
"(-0.001, 22.0]","(34.445, 37.91]"
"(-0.001, 22.0]","(43.94, 49.09]"
"(-0.001, 22.0]","(43.94, 49.09]"
"(-0.001, 22.0]","(21.8, 24.99]"
"(-0.001, 22.0]","(40.585, 43.94]"
"(-0.001, 22.0]","(43.94, 49.09]"
"(-0.001, 22.0]","(49.09, 54.9]"
"(-0.001, 22.0]","(54.9, 63.04]"
"(-0.001, 22.0]","(21.8, 24.99]"
"(-0.001, 22.0]","(34.445, 37.91]"
"(-0.001, 22.0]","(37.91, 40.585]"
"(-0.001, 22.0]","(43.94, 49.09]"
"(-0.001, 22.0]","(49.09, 54.9]"
"(-0.001, 22.0]","(16.89, 21.8]"
"(-0.001, 22.0]","(32.04, 34.445]"
"(-0.001, 22.0]","(32.04, 34.445]"
"(-0.001, 22.0]","(43.94, 49.09]"
"(-0.001, 22.0]","(43.94, 49.09]"
"(-0.001, 22.0]","(12.505, 16.89]"
"(-0.001, 22.0]","(28.63, 32.04]"
"(-0.001, 22.0]","(28.63, 32.04]"
"(-0.001, 22.0]","(40.585, 43.94]"
"(-0.001, 22.0]","(49.09, 54.9]"
"(-0.001, 22.0]","(16.89, 21.8]"
"(-0.001, 22.0]","(40.585, 43.94]"
"(-0.001, 22.0]","(49.09, 54.9]"
"(-0.001, 22.0]","(54.9, 63.04]"
"(-0.001, 22.0]","(54.9, 63.04]"
"(-0.001, 22.0]","(21.8, 24.99]"
"(-0.001, 22.0]","(40.585, 43.94]"
"(-0.001, 22.0]","(49.09, 54.9]"
"(-0.001, 22.0]","(54.9, 63.04]"
"(-0.001, 22.0]","(63.04, 82.6]"
"(-0.001, 22.0]","(21.8, 24.99]"
"(-0.001, 22.0]","(37.91, 40.585]"
"(-0.001, 22.0]","(49.09, 54.9]"
"(-0.001, 22.0]","(54.9, 63.04]"
"(-0.001, 22.0]","(54.9, 63.04]"
"(-0.001, 22.0]","(21.8, 24.99]"
"(-0.001, 22.0]","(34.445, 37.91]"
"(-0.001, 22.0]","(43.94, 49.09]"
"(-0.001, 22.0]","(49.09, 54.9]"
"(-0.001, 22.0]","(54.9, 63.04]"
"(-0.001, 22.0]","(16.89, 21.8]"
"(-0.001, 22.0]","(32.04, 34.445]"
"(-0.001, 22.0]","(37.91, 40.585]"
"(-0.001, 22.0]","(43.94, 49.09]"
"(-0.001, 22.0]","(49.09, 54.9]"
"(-0.001, 22.0]","(16.89, 21.8]"
"(-0.001, 22.0]","(32.04, 34.445]"
"(-0.001, 22.0]","(43.94, 49.09]"
"(-0.001, 22.0]","(49.09, 54.9]"
"(-0.001, 22.0]","(54.9, 63.04]"
"(76.0, 106.3]","(28.63, 32.04]"
"(76.0, 106.3]","(43.94, 49.09]"
"(76.0, 106.3]","(63.04, 82.6]"
"(76.0, 106.3]","(63.04, 82.6]"
"(76.0, 106.3]","(63.04, 82.6]"
"(22.0, 76.0]","(24.99, 28.63]"
"(22.0, 76.0]","(34.445, 37.91]"
"(22.0, 76.0]","(54.9, 63.04]"
"(22.0, 76.0]","(54.9, 63.04]"
"(22.0, 76.0]","(63.04, 82.6]"
"(22.0, 76.0]","(16.89, 21.8]"
"(22.0, 76.0]","(37.91, 40.585]"
"(22.0, 76.0]","(49.09, 54.9]"
"(22.0, 76.0]","(49.09, 54.9]"
"(22.0, 76.0]","(54.9, 63.04]"
"(-0.001, 22.0]","(12.505, 16.89]"
"(-0.001, 22.0]","(24.99, 28.63]"
"(-0.001, 22.0]","(28.63, 32.04]"
"(-0.001, 22.0]","(34.445, 37.91]"
"(-0.001, 22.0]","(43.94, 49.09]"
"(-0.001, 22.0]","(12.505, 16.89]"
"(-0.001, 22.0]","(24.99, 28.63]"
"(-0.001, 22.0]","(28.63, 32.04]"
"(-0.001, 22.0]","(34.445, 37.91]"
"(-0.001, 22.0]","(40.585, 43.94]"
"(-0.001, 22.0]","(63.04, 82.6]"
"(-0.001, 22.0]","(54.9, 63.04]"
"(132.4, 156.5]","(63.04, 82.6]"
"(-0.001, 22.0]","(63.04, 82.6]"
"(-0.001, 22.0]","(63.04, 82.6]"
"(-0.001, 22.0]","(40.585, 43.94]"
"(-0.001, 22.0]","(54.9, 63.04]"
"(-0.001, 22.0]","(54.9, 63.04]"
"(-0.001, 22.0]","(49.09, 54.9]"
"(-0.001, 22.0]","(54.9, 63.04]"
"(-0.001, 22.0]","(43.94, 49.09]"
"(22.0, 76.0]","(37.91, 40.585]"
"(-0.001, 22.0]","(54.9, 63.04]"
"(-0.001, 22.0]","(43.94, 49.09]"
"(-0.001, 22.0]","(43.94, 49.09]"
"(-0.001, 22.0]","(49.09, 54.9]"
"(189.0, 209.4]","(49.09, 54.9]"
"(-0.001, 22.0]","(40.585, 43.94]"
"(106.3, 132.4]","(28.63, 32.04]"
"(106.3, 132.4]","(37.91, 40.585]"
"(132.4, 156.5]","(37.91, 40.585]"
"(156.5, 189.0]","(63.04, 82.6]"
"(-0.001, 22.0]","(54.9, 63.04]"
"(189.0, 209.4]","(49.09, 54.9]"
"(106.3, 132.4]","(54.9, 63.04]"
"(156.5, 189.0]","(63.04, 82.6]"
"(-0.001, 22.0]","(63.04, 82.6]"
"(-0.001, 22.0]","(12.505, 16.89]"
"(106.3, 132.4]","(16.89, 21.8]"
"(106.3, 132.4]","(16.89, 21.8]"
"(106.3, 132.4]","(12.505, 16.89]"
"(-0.001, 22.0]","(16.89, 21.8]"
"(22.0, 76.0]","(21.8, 24.99]"
"(22.0, 76.0]","(12.505, 16.89]"
"(76.0, 106.3]","(12.505, 16.89]"
"(-0.001, 22.0]","(12.505, 16.89]"
"(-0.001, 22.0]","(2.329, 12.505]"
"(-0.001, 22.0]","(12.505, 16.89]"
"(-0.001, 22.0]","(2.329, 12.505]"
"(-0.001, 22.0]","(2.329, 12.505]"
"(-0.001, 22.0]","(12.505, 16.89]"
"(106.3, 132.4]","(32.04, 34.445]"
"(106.3, 132.4]","(32.04, 34.445]"
"(106.3, 132.4]","(28.63, 32.04]"
"(-0.001, 22.0]","(28.63, 32.04]"
"(22.0, 76.0]","(32.04, 34.445]"
"(22.0, 76.0]","(32.04, 34.445]"
"(76.0, 106.3]","(28.63, 32.04]"
"(-0.001, 22.0]","(16.89, 21.8]"
"(-0.001, 22.0]","(21.8, 24.99]"
"(-0.001, 22.0]","(28.63, 32.04]"
"(-0.001, 22.0]","(21.8, 24.99]"
"(-0.001, 22.0]","(16.89, 21.8]"
"(-0.001, 22.0]","(24.99, 28.63]"
"(106.3, 132.4]","(43.94, 49.09]"
"(106.3, 132.4]","(37.91, 40.585]"
"(106.3, 132.4]","(40.585, 43.94]"
"(-0.001, 22.0]","(32.04, 34.445]"
"(22.0, 76.0]","(37.91, 40.585]"
"(22.0, 76.0]","(40.585, 43.94]"
"(76.0, 106.3]","(34.445, 37.91]"
"(-0.001, 22.0]","(21.8, 24.99]"
"(-0.001, 22.0]","(24.99, 28.63]"
"(-0.001, 22.0]","(43.94, 49.09]"
"(-0.001, 22.0]","(34.445, 37.91]"
"(-0.001, 22.0]","(32.04, 34.445]"
"(-0.001, 22.0]","(34.445, 37.91]"
"(106.3, 132.4]","(49.09, 54.9]"
"(106.3, 132.4]","(43.94, 49.09]"
"(106.3, 132.4]","(49.09, 54.9]"
"(-0.001, 22.0]","(34.445, 37.91]"
"(22.0, 76.0]","(49.09, 54.9]"
"(22.0, 76.0]","(49.09, 54.9]"
"(76.0, 106.3]","(43.94, 49.09]"
"(-0.001, 22.0]","(28.63, 32.04]"
"(-0.001, 22.0]","(37.91, 40.585]"
"(-0.001, 22.0]","(49.09, 54.9]"
"(-0.001, 22.0]","(40.585, 43.94]"
"(-0.001, 22.0]","(37.91, 40.585]"
"(-0.001, 22.0]","(37.91, 40.585]"
"(106.3, 132.4]","(54.9, 63.04]"
"(106.3, 132.4]","(49.09, 54.9]"
"(106.3, 132.4]","(49.09, 54.9]"
"(-0.001, 22.0]","(34.445, 37.91]"
"(22.0, 76.0]","(54.9, 63.04]"
"(22.0, 76.0]","(54.9, 63.04]"
"(76.0, 106.3]","(49.09, 54.9]"
"(-0.001, 22.0]","(32.04, 34.445]"
"(-0.001, 22.0]","(40.585, 43.94]"
"(-0.001, 22.0]","(49.09, 54.9]"
"(-0.001, 22.0]","(43.94, 49.09]"
"(-0.001, 22.0]","(37.91, 40.585]"
"(22.0, 76.0]","(54.9, 63.04]"
"(22.0, 76.0]","(43.94, 49.09]"
"(22.0, 76.0]","(49.09, 54.9]"
"(22.0, 76.0]","(49.09, 54.9]"
"(22.0, 76.0]","(34.445, 37.91]"
"(22.0, 76.0]","(24.99, 28.63]"
"(22.0, 76.0]","(21.8, 24.99]"
"(22.0, 76.0]","(49.09, 54.9]"
"(22.0, 76.0]","(37.91, 40.585]"
"(22.0, 76.0]","(37.91, 40.585]"
"(22.0, 76.0]","(54.9, 63.04]"
"(22.0, 76.0]","(54.9, 63.04]"
"(22.0, 76.0]","(54.9, 63.04]"
"(22.0, 76.0]","(49.09, 54.9]"
"(-0.001, 22.0]","(49.09, 54.9]"
"(-0.001, 22.0]","(43.94, 49.09]"
"(-0.001, 22.0]","(43.94, 49.09]"
"(-0.001, 22.0]","(21.8, 24.99]"
"(-0.001, 22.0]","(24.99, 28.63]"
"(-0.001, 22.0]","(34.445, 37.91]"
"(-0.001, 22.0]","(34.445, 37.91]"
"(-0.001, 22.0]","(43.94, 49.09]"
"(-0.001, 22.0]","(40.585, 43.94]"
"(-0.001, 22.0]","(54.9, 63.04]"
"(-0.001, 22.0]","(43.94, 49.09]"
"(-0.001, 22.0]","(54.9, 63.04]"
"(-0.001, 22.0]","(43.94, 49.09]"
"(-0.001, 22.0]","(54.9, 63.04]"
"(22.0, 76.0]","(54.9, 63.04]"
"(22.0, 76.0]","(54.9, 63.04]"
"(22.0, 76.0]","(24.99, 28.63]"
"(22.0, 76.0]","(32.04, 34.445]"
"(22.0, 76.0]","(54.9, 63.04]"
"(22.0, 76.0]","(28.63, 32.04]"
"(22.0, 76.0]","(37.91, 40.585]"
"(22.0, 76.0]","(54.9, 63.04]"
"(-0.001, 22.0]","(54.9, 63.04]"
"(-0.001, 22.0]","(28.63, 32.04]"
"(-0.001, 22.0]","(63.04, 82.6]"
"(-0.001, 22.0]","(37.91, 40.585]"
"(-0.001, 22.0]","(63.04, 82.6]"
"(-0.001, 22.0]","(32.04, 34.445]"
"(-0.001, 22.0]","(37.91, 40.585]"
"(-0.001, 22.0]","(63.04, 82.6]"
"(-0.001, 22.0]","(21.8, 24.99]"
"(-0.001, 22.0]","(2.329, 12.505]"
"(-0.001, 22.0]","(12.505, 16.89]"
"(-0.001, 22.0]","(21.8, 24.99]"
"(-0.001, 22.0]","(40.585, 43.94]"
"(-0.001, 22.0]","(12.505, 16.89]"
"(-0.001, 22.0]","(21.8, 24.99]"
"(-0.001, 22.0]","(43.94, 49.09]"
"(-0.001, 22.0]","(54.9, 63.04]"
"(-0.001, 22.0]","(54.9, 63.04]"
"(-0.001, 22.0]","(24.99, 28.63]"
"(-0.001, 22.0]","(21.8, 24.99]"
"(-0.001, 22.0]","(34.445, 37.91]"
"(-0.001, 22.0]","(37.91, 40.585]"
"(-0.001, 22.0]","(63.04, 82.6]"
"(-0.001, 22.0]","(63.04, 82.6]"
"(-0.001, 22.0]","(21.8, 24.99]"
"(-0.001, 22.0]","(32.04, 34.445]"
"(-0.001, 22.0]","(2.329, 12.505]"
"(-0.001, 22.0]","(16.89, 21.8]"
"(-0.001, 22.0]","(43.94, 49.09]"
"(-0.001, 22.0]","(37.91, 40.585]"
"(-0.001, 22.0]","(43.94, 49.09]"
"(-0.001, 22.0]","(34.445, 37.91]"
"(-0.001, 22.0]","(49.09, 54.9]"
"(-0.001, 22.0]","(21.8, 24.99]"
"(-0.001, 22.0]","(12.505, 16.89]"
"(-0.001, 22.0]","(21.8, 24.99]"
"(-0.001, 22.0]","(2.329, 12.505]"
"(-0.001, 22.0]","(12.505, 16.89]"
"(-0.001, 22.0]","(16.89, 21.8]"
"(-0.001, 22.0]","(28.63, 32.04]"
"(-0.001, 22.0]","(21.8, 24.99]"
"(-0.001, 22.0]","(24.99, 28.63]"
"(-0.001, 22.0]","(40.585, 43.94]"
"(-0.001, 22.0]","(24.99, 28.63]"
"(-0.001, 22.0]","(2.329, 12.505]"
"(209.4, 359.4]","(2.329, 12.505]"
"(209.4, 359.4]","(24.99, 28.63]"
"(156.5, 189.0]","(12.505, 16.89]"
"(209.4, 359.4]","(24.99, 28.63]"
"(209.4, 359.4]","(32.04, 34.445]"
"(156.5, 189.0]","(16.89, 21.8]"
"(156.5, 189.0]","(16.89, 21.8]"
"(209.4, 359.4]","(37.91, 40.585]"
"(132.4, 156.5]","(24.99, 28.63]"
"(-0.001, 22.0]","(32.04, 34.445]"
"(-0.001, 22.0]","(21.8, 24.99]"
"(209.4, 359.4]","(21.8, 24.99]"
"(209.4, 359.4]","(16.89, 21.8]"
"(-0.001, 22.0]","(12.505, 16.89]"
"(156.5, 189.0]","(32.04, 34.445]"
"(132.4, 156.5]","(2.329, 12.505]"
"(-0.001, 22.0]","(24.99, 28.63]"
"(-0.001, 22.0]","(21.8, 24.99]"
