A,B
"(89.85, 134.775]","(62.532, 72.566]"
"(89.85, 134.775]","(52.499, 62.532]"
"(-0.359, 44.925]","(52.499, 62.532]"
"(89.85, 134.775]","(62.532, 72.566]"
"(179.7, 224.625]","(62.532, 72.566]"
"(89.85, 134.775]","(72.566, 82.6]"
"(179.7, 224.625]","(72.566, 82.6]"
"(134.775, 179.7]","(52.499, 62.532]"
"(179.7, 224.625]","(72.566, 82.6]"
"(179.7, 224.625]","(72.566, 82.6]"
"(179.7, 224.625]","(72.566, 82.6]"
"(134.775, 179.7]","(72.566, 82.6]"
"(179.7, 224.625]","(72.566, 82.6]"
"(179.7, 224.625]","(72.566, 82.6]"
"(179.7, 224.625]","(62.532, 72.566]"
"(-0.359, 44.925]","(2.25, 12.364]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(2.25, 12.364]"
"(-0.359, 44.925]","(12.364, 22.398]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(12.364, 22.398]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(12.364, 22.398]"
"(-0.359, 44.925]","(12.364, 22.398]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(12.364, 22.398]"
"(-0.359, 44.925]","(12.364, 22.398]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(2.25, 12.364]"
"(-0.359, 44.925]","(12.364, 22.398]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(2.25, 12.364]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(2.25, 12.364]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(12.364, 22.398]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(2.25, 12.364]"
"(-0.359, 44.925]","(12.364, 22.398]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(89.85, 134.775]","(12.364, 22.398]"
"(89.85, 134.775]","(22.398, 32.431]"
"(89.85, 134.775]","(42.465, 52.499]"
"(89.85, 134.775]","(42.465, 52.499]"
"(89.85, 134.775]","(52.499, 62.532]"
"(89.85, 134.775]","(12.364, 22.398]"
"(89.85, 134.775]","(12.364, 22.398]"
"(89.85, 134.775]","(32.431, 42.465]"
"(89.85, 134.775]","(42.465, 52.499]"
"(89.85, 134.775]","(42.465, 52.499]"
"(-0.359, 44.925]","(12.364, 22.398]"
"(-0.359, 44.925]","(12.364, 22.398]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(12.364, 22.398]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(42.465, 52.499]"
"(-0.359, 44.925]","(12.364, 22.398]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(12.364, 22.398]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(42.465, 52.499]"
"(-0.359, 44.925]","(42.465, 52.499]"
"(-0.359, 44.925]","(12.364, 22.398]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(42.465, 52.499]"
"(-0.359, 44.925]","(42.465, 52.499]"
"(-0.359, 44.925]","(12.364, 22.398]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(42.465, 52.499]"
"(-0.359, 44.925]","(42.465, 52.499]"
"(-0.359, 44.925]","(12.364, 22.398]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(42.465, 52.499]"
"(-0.359, 44.925]","(42.465, 52.499]"
"(-0.359, 44.925]","(12.364, 22.398]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(42.465, 52.499]"
"(-0.359, 44.925]","(12.364, 22.398]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(42.465, 52.499]"
"(-0.359, 44.925]","(12.364, 22.398]"
"(-0.359, 44.925]","(12.364, 22.398]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(42.465, 52.499]"
"(44.925, 89.85]","(2.25, 12.364]"
"(44.925, 89.85]","(12.364, 22.398]"
"(44.925, 89.85]","(22.398, 32.431]"
"(44.925, 89.85]","(42.465, 52.499]"
"(44.925, 89.85]","(42.465, 52.499]"
"(-0.359, 44.925]","(2.25, 12.364]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(42.465, 52.499]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(42.465, 52.499]"
"(-0.359, 44.925]","(42.465, 52.499]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(42.465, 52.499]"
"(-0.359, 44.925]","(42.465, 52.499]"
"(-0.359, 44.925]","(52.499, 62.532]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(42.465, 52.499]"
"(-0.359, 44.925]","(42.465, 52.499]"
"(-0.359, 44.925]","(12.364, 22.398]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(42.465, 52.499]"
"(-0.359, 44.925]","(42.465, 52.499]"
"(-0.359, 44.925]","(12.364, 22.398]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(42.465, 52.499]"
"(-0.359, 44.925]","(12.364, 22.398]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(42.465, 52.499]"
"(-0.359, 44.925]","(52.499, 62.532]"
"(-0.359, 44.925]","(52.499, 62.532]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(52.499, 62.532]"
"(-0.359, 44.925]","(52.499, 62.532]"
"(-0.359, 44.925]","(62.532, 72.566]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(42.465, 52.499]"
"(-0.359, 44.925]","(52.499, 62.532]"
"(-0.359, 44.925]","(52.499, 62.532]"
"(-0.359, 44.925]","(12.364, 22.398]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(42.465, 52.499]"
"(-0.359, 44.925]","(42.465, 52.499]"
"(-0.359, 44.925]","(52.499, 62.532]"
"(-0.359, 44.925]","(12.364, 22.398]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(42.465, 52.499]"
"(-0.359, 44.925]","(42.465, 52.499]"
"(-0.359, 44.925]","(12.364, 22.398]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(42.465, 52.499]"
"(-0.359, 44.925]","(42.465, 52.499]"
"(-0.359, 44.925]","(52.499, 62.532]"
"(89.85, 134.775]","(22.398, 32.431]"
"(89.85, 134.775]","(42.465, 52.499]"
"(89.85, 134.775]","(62.532, 72.566]"
"(89.85, 134.775]","(62.532, 72.566]"
"(89.85, 134.775]","(62.532, 72.566]"
"(44.925, 89.85]","(22.398, 32.431]"
"(44.925, 89.85]","(32.431, 42.465]"
"(44.925, 89.85]","(52.499, 62.532]"
"(44.925, 89.85]","(52.499, 62.532]"
"(44.925, 89.85]","(62.532, 72.566]"
"(44.925, 89.85]","(12.364, 22.398]"
"(44.925, 89.85]","(32.431, 42.465]"
"(44.925, 89.85]","(42.465, 52.499]"
"(44.925, 89.85]","(52.499, 62.532]"
"(44.925, 89.85]","(52.499, 62.532]"
"(-0.359, 44.925]","(12.364, 22.398]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(42.465, 52.499]"
"(-0.359, 44.925]","(12.364, 22.398]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(42.465, 52.499]"
"(-0.359, 44.925]","(62.532, 72.566]"
"(-0.359, 44.925]","(52.499, 62.532]"
"(134.775, 179.7]","(72.566, 82.6]"
"(-0.359, 44.925]","(62.532, 72.566]"
"(-0.359, 44.925]","(72.566, 82.6]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(52.499, 62.532]"
"(-0.359, 44.925]","(52.499, 62.532]"
"(-0.359, 44.925]","(42.465, 52.499]"
"(-0.359, 44.925]","(52.499, 62.532]"
"(-0.359, 44.925]","(42.465, 52.499]"
"(44.925, 89.85]","(32.431, 42.465]"
"(-0.359, 44.925]","(52.499, 62.532]"
"(-0.359, 44.925]","(42.465, 52.499]"
"(-0.359, 44.925]","(42.465, 52.499]"
"(-0.359, 44.925]","(42.465, 52.499]"
"(179.7, 224.625]","(42.465, 52.499]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(89.85, 134.775]","(22.398, 32.431]"
"(89.85, 134.775]","(32.431, 42.465]"
"(134.775, 179.7]","(32.431, 42.465]"
"(179.7, 224.625]","(62.532, 72.566]"
"(-0.359, 44.925]","(52.499, 62.532]"
"(179.7, 224.625]","(52.499, 62.532]"
"(89.85, 134.775]","(52.499, 62.532]"
"(179.7, 224.625]","(72.566, 82.6]"
"(-0.359, 44.925]","(62.532, 72.566]"
"(-0.359, 44.925]","(12.364, 22.398]"
"(89.85, 134.775]","(12.364, 22.398]"
"(89.85, 134.775]","(12.364, 22.398]"
"(89.85, 134.775]","(12.364, 22.398]"
"(-0.359, 44.925]","(12.364, 22.398]"
"(44.925, 89.85]","(22.398, 32.431]"
"(44.925, 89.85]","(12.364, 22.398]"
"(89.85, 134.775]","(12.364, 22.398]"
"(-0.359, 44.925]","(12.364, 22.398]"
"(-0.359, 44.925]","(2.25, 12.364]"
"(-0.359, 44.925]","(12.364, 22.398]"
"(-0.359, 44.925]","(2.25, 12.364]"
"(-0.359, 44.925]","(2.25, 12.364]"
"(-0.359, 44.925]","(12.364, 22.398]"
"(89.85, 134.775]","(32.431, 42.465]"
"(89.85, 134.775]","(32.431, 42.465]"
"(89.85, 134.775]","(22.398, 32.431]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(44.925, 89.85]","(32.431, 42.465]"
"(44.925, 89.85]","(32.431, 42.465]"
"(89.85, 134.775]","(22.398, 32.431]"
"(-0.359, 44.925]","(12.364, 22.398]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(12.364, 22.398]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(89.85, 134.775]","(42.465, 52.499]"
"(89.85, 134.775]","(32.431, 42.465]"
"(89.85, 134.775]","(32.431, 42.465]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(44.925, 89.85]","(32.431, 42.465]"
"(44.925, 89.85]","(32.431, 42.465]"
"(89.85, 134.775]","(32.431, 42.465]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(42.465, 52.499]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(89.85, 134.775]","(52.499, 62.532]"
"(89.85, 134.775]","(42.465, 52.499]"
"(89.85, 134.775]","(42.465, 52.499]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(44.925, 89.85]","(52.499, 62.532]"
"(44.925, 89.85]","(52.499, 62.532]"
"(89.85, 134.775]","(42.465, 52.499]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(42.465, 52.499]"
"(-0.359, 44.925]","(42.465, 52.499]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(89.85, 134.775]","(52.499, 62.532]"
"(89.85, 134.775]","(42.465, 52.499]"
"(89.85, 134.775]","(52.499, 62.532]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(44.925, 89.85]","(52.499, 62.532]"
"(44.925, 89.85]","(52.499, 62.532]"
"(89.85, 134.775]","(42.465, 52.499]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(52.499, 62.532]"
"(-0.359, 44.925]","(42.465, 52.499]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(52.499, 62.532]"
"(-0.359, 44.925]","(42.465, 52.499]"
"(-0.359, 44.925]","(42.465, 52.499]"
"(-0.359, 44.925]","(52.499, 62.532]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(42.465, 52.499]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(52.499, 62.532]"
"(-0.359, 44.925]","(52.499, 62.532]"
"(-0.359, 44.925]","(52.499, 62.532]"
"(-0.359, 44.925]","(52.499, 62.532]"
"(-0.359, 44.925]","(42.465, 52.499]"
"(-0.359, 44.925]","(42.465, 52.499]"
"(-0.359, 44.925]","(42.465, 52.499]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(42.465, 52.499]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(52.499, 62.532]"
"(-0.359, 44.925]","(42.465, 52.499]"
"(-0.359, 44.925]","(52.499, 62.532]"
"(-0.359, 44.925]","(42.465, 52.499]"
"(-0.359, 44.925]","(52.499, 62.532]"
"(-0.359, 44.925]","(52.499, 62.532]"
"(-0.359, 44.925]","(52.499, 62.532]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(52.499, 62.532]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(52.499, 62.532]"
"(-0.359, 44.925]","(52.499, 62.532]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(62.532, 72.566]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(62.532, 72.566]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(72.566, 82.6]"
"(-0.359, 44.925]","(12.364, 22.398]"
"(-0.359, 44.925]","(2.25, 12.364]"
"(-0.359, 44.925]","(12.364, 22.398]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(42.465, 52.499]"
"(-0.359, 44.925]","(12.364, 22.398]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(42.465, 52.499]"
"(-0.359, 44.925]","(62.532, 72.566]"
"(-0.359, 44.925]","(52.499, 62.532]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(62.532, 72.566]"
"(-0.359, 44.925]","(62.532, 72.566]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(2.25, 12.364]"
"(-0.359, 44.925]","(12.364, 22.398]"
"(-0.359, 44.925]","(42.465, 52.499]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(42.465, 52.499]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(52.499, 62.532]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(12.364, 22.398]"
"(-0.359, 44.925]","(12.364, 22.398]"
"(-0.359, 44.925]","(2.25, 12.364]"
"(-0.359, 44.925]","(12.364, 22.398]"
"(-0.359, 44.925]","(12.364, 22.398]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(-0.359, 44.925]","(2.25, 12.364]"
"(224.625, 269.55]","(2.25, 12.364]"
"(314.475, 359.4]","(22.398, 32.431]"
"(134.775, 179.7]","(12.364, 22.398]"
"(269.55, 314.475]","(22.398, 32.431]"
"(269.55, 314.475]","(32.431, 42.465]"
"(134.775, 179.7]","(12.364, 22.398]"
"(179.7, 224.625]","(12.364, 22.398]"
"(314.475, 359.4]","(32.431, 42.465]"
"(134.775, 179.7]","(22.398, 32.431]"
"(-0.359, 44.925]","(32.431, 42.465]"
"(-0.359, 44.925]","(22.398, 32.431]"
"(314.475, 359.4]","(12.364, 22.398]"
"(224.625, 269.55]","(12.364, 22.398]"
"(-0.359, 44.925]","(12.364, 22.398]"
"(134.775, 179.7]","(22.398, 32.431]"
"(134.775, 179.7]","(2.25, 12.364]"
"(-0.359, 44.925]","(22.398, 32.431]"
