A,B
"(9.32, 9.83]","(8.5, 8.7]"
"(10.3, 10.85]","(-4.801, 6.2]"
"(8.05, 8.42]","(-4.801, 6.2]"
"(8.05, 8.42]","(-4.801, 6.2]"
"(11.53, 12.12]","(6.2, 6.8]"
"(9.32, 9.83]","(7.5, 7.8]"
"(10.85, 11.53]","(6.2, 6.8]"
"(9.32, 9.83]","(7.8, 8.1]"
"(9.32, 9.83]","(8.7, 8.9]"
"(9.32, 9.83]","(6.8, 7.5]"
"(8.05, 8.42]","(-4.801, 6.2]"
"(11.53, 12.12]","(7.5, 7.8]"
"(8.75, 9.32]","(8.1, 8.3]"
"(8.75, 9.32]","(7.5, 7.8]"
"(9.83, 10.3]","(6.2, 6.8]"
"(11.53, 12.12]","(9.2, 9.7]"
"(7.22, 8.05]","(8.5, 8.7]"
"(6.079, 7.22]","(9.2, 9.7]"
"(13.0, 14.95]","(8.5, 8.7]"
"(8.42, 8.75]","(-4.801, 6.2]"
"(7.22, 8.05]","(9.2, 9.7]"
"(6.079, 7.22]","(6.8, 7.5]"
"(9.83, 10.3]","(6.2, 6.8]"
"(10.85, 11.53]","(7.5, 7.8]"
"(8.05, 8.42]","(9.7, 10.8]"
"(9.32, 9.83]","(8.3, 8.5]"
"(10.3, 10.85]","(6.8, 7.5]"
"(10.3, 10.85]","(6.8, 7.5]"
"(9.83, 10.3]","(8.3, 8.5]"
"(9.83, 10.3]","(8.1, 8.3]"
"(9.83, 10.3]","(8.5, 8.7]"
"(8.42, 8.75]","(-4.801, 6.2]"
"(6.079, 7.22]","(9.2, 9.7]"
"(8.42, 8.75]","(-4.801, 6.2]"
"(6.079, 7.22]","(9.2, 9.7]"
"(8.05, 8.42]","(6.2, 6.8]"
"(10.85, 11.53]","(7.5, 7.8]"
"(10.85, 11.53]","(6.8, 7.5]"
"(8.75, 9.32]","(8.9, 9.2]"
"(11.53, 12.12]","(6.2, 6.8]"
"(7.22, 8.05]","(9.2, 9.7]"
"(10.3, 10.85]","(7.5, 7.8]"
"(12.12, 13.0]","(7.8, 8.1]"
"(9.32, 9.83]","(6.2, 6.8]"
"(7.22, 8.05]","(8.5, 8.7]"
"(11.53, 12.12]","(8.7, 8.9]"
"(10.3, 10.85]","(6.8, 7.5]"
"(10.85, 11.53]","(7.8, 8.1]"
"(8.75, 9.32]","(7.8, 8.1]"
"(9.83, 10.3]","(8.1, 8.3]"
"(12.12, 13.0]","(7.5, 7.8]"
"(9.83, 10.3]","(6.8, 7.5]"
"(12.12, 13.0]","(8.9, 9.2]"
"(12.12, 13.0]","(8.7, 8.9]"
"(9.32, 9.83]","(6.8, 7.5]"
"(8.05, 8.42]","(-4.801, 6.2]"
"(6.079, 7.22]","(9.7, 10.8]"
"(7.22, 8.05]","(8.7, 8.9]"
"(7.22, 8.05]","(9.2, 9.7]"
"(13.0, 14.95]","(8.5, 8.7]"
"(8.75, 9.32]","(9.2, 9.7]"
"(7.22, 8.05]","(9.2, 9.7]"
"(8.75, 9.32]","(8.7, 8.9]"
"(8.05, 8.42]","(9.2, 9.7]"
"(8.05, 8.42]","(8.3, 8.5]"
"(7.22, 8.05]","(8.9, 9.2]"
"(9.32, 9.83]","(8.5, 8.7]"
"(10.3, 10.85]","(7.8, 8.1]"
"(10.85, 11.53]","(8.5, 8.7]"
"(7.22, 8.05]","(7.8, 8.1]"
"(7.22, 8.05]","(9.2, 9.7]"
"(10.3, 10.85]","(8.7, 8.9]"
"(11.53, 12.12]","(8.5, 8.7]"
"(6.079, 7.22]","(7.5, 7.8]"
"(8.42, 8.75]","(9.7, 10.8]"
"(8.42, 8.75]","(8.7, 8.9]"
"(7.22, 8.05]","(6.2, 6.8]"
"(10.3, 10.85]","(6.8, 7.5]"
"(13.0, 14.95]","(7.8, 8.1]"
"(12.12, 13.0]","(7.5, 7.8]"
"(11.53, 12.12]","(6.8, 7.5]"
"(10.3, 10.85]","(8.3, 8.5]"
"(12.12, 13.0]","(7.8, 8.1]"
"(7.22, 8.05]","(9.2, 9.7]"
"(13.0, 14.95]","(8.1, 8.3]"
"(10.85, 11.53]","(7.8, 8.1]"
"(11.53, 12.12]","(7.5, 7.8]"
"(10.85, 11.53]","(8.9, 9.2]"
"(7.22, 8.05]","(8.9, 9.2]"
"(13.0, 14.95]","(7.8, 8.1]"
"(6.079, 7.22]","(9.7, 10.8]"
"(9.32, 9.83]","(6.8, 7.5]"
"(9.83, 10.3]","(8.3, 8.5]"
"(12.12, 13.0]","(8.3, 8.5]"
"(8.05, 8.42]","(9.7, 10.8]"
"(13.0, 14.95]","(7.8, 8.1]"
"(8.75, 9.32]","(8.9, 9.2]"
"(10.3, 10.85]","(7.8, 8.1]"
"(6.079, 7.22]","(8.9, 9.2]"
"(6.079, 7.22]","(6.2, 6.8]"
"(10.85, 11.53]","(8.7, 8.9]"
"(8.75, 9.32]","(8.7, 8.9]"
"(12.12, 13.0]","(7.5, 7.8]"
"(9.83, 10.3]","(-4.801, 6.2]"
"(9.32, 9.83]","(8.9, 9.2]"
"(8.42, 8.75]","(9.7, 10.8]"
"(13.0, 14.95]","(8.5, 8.7]"
"(7.22, 8.05]","(8.9, 9.2]"
"(13.0, 14.95]","(7.8, 8.1]"
"(10.3, 10.85]","(7.5, 7.8]"
"(8.42, 8.75]","(8.9, 9.2]"
"(11.53, 12.12]","(6.8, 7.5]"
"(10.3, 10.85]","(8.3, 8.5]"
"(13.0, 14.95]","(8.5, 8.7]"
"(13.0, 14.95]","(7.8, 8.1]"
"(10.85, 11.53]","(8.7, 8.9]"
"(12.12, 13.0]","(-4.801, 6.2]"
"(6.079, 7.22]","(9.2, 9.7]"
"(11.53, 12.12]","(8.1, 8.3]"
"(12.12, 13.0]","(7.8, 8.1]"
"(12.12, 13.0]","(-4.801, 6.2]"
"(7.22, 8.05]","(9.2, 9.7]"
"(7.22, 8.05]","(9.7, 10.8]"
"(8.05, 8.42]","(9.7, 10.8]"
"(11.53, 12.12]","(8.1, 8.3]"
"(11.53, 12.12]","(8.3, 8.5]"
"(8.05, 8.42]","(8.9, 9.2]"
"(11.53, 12.12]","(6.2, 6.8]"
"(8.42, 8.75]","(6.8, 7.5]"
"(12.12, 13.0]","(-4.801, 6.2]"
"(6.079, 7.22]","(8.7, 8.9]"
"(6.079, 7.22]","(9.7, 10.8]"
"(10.3, 10.85]","(6.8, 7.5]"
"(8.42, 8.75]","(8.9, 9.2]"
"(8.05, 8.42]","(-4.801, 6.2]"
"(8.42, 8.75]","(8.3, 8.5]"
"(8.75, 9.32]","(8.9, 9.2]"
"(8.75, 9.32]","(8.5, 8.7]"
"(10.3, 10.85]","(-4.801, 6.2]"
"(9.32, 9.83]","(7.8, 8.1]"
"(7.22, 8.05]","(8.9, 9.2]"
"(8.05, 8.42]","(-4.801, 6.2]"
"(10.3, 10.85]","(-4.801, 6.2]"
"(8.42, 8.75]","(6.8, 7.5]"
"(12.12, 13.0]","(6.8, 7.5]"
"(8.75, 9.32]","(8.1, 8.3]"
"(10.3, 10.85]","(-4.801, 6.2]"
"(9.32, 9.83]","(8.5, 8.7]"
"(11.53, 12.12]","(7.5, 7.8]"
"(10.3, 10.85]","(6.2, 6.8]"
"(10.85, 11.53]","(8.3, 8.5]"
"(11.53, 12.12]","(8.3, 8.5]"
"(9.83, 10.3]","(8.3, 8.5]"
"(12.12, 13.0]","(-4.801, 6.2]"
"(13.0, 14.95]","(7.8, 8.1]"
"(9.32, 9.83]","(8.3, 8.5]"
"(9.83, 10.3]","(6.8, 7.5]"
"(9.83, 10.3]","(8.7, 8.9]"
"(11.53, 12.12]","(8.7, 8.9]"
"(9.83, 10.3]","(6.2, 6.8]"
"(12.12, 13.0]","(8.1, 8.3]"
"(8.75, 9.32]","(9.7, 10.8]"
"(8.75, 9.32]","(9.2, 9.7]"
"(8.75, 9.32]","(8.5, 8.7]"
"(11.53, 12.12]","(6.8, 7.5]"
"(12.12, 13.0]","(7.8, 8.1]"
"(11.53, 12.12]","(8.7, 8.9]"
"(6.079, 7.22]","(8.3, 8.5]"
"(8.05, 8.42]","(-4.801, 6.2]"
"(8.05, 8.42]","(-4.801, 6.2]"
"(7.22, 8.05]","(-4.801, 6.2]"
"(10.85, 11.53]","(6.8, 7.5]"
"(12.12, 13.0]","(8.5, 8.7]"
"(10.85, 11.53]","(8.5, 8.7]"
"(8.05, 8.42]","(6.8, 7.5]"
"(6.079, 7.22]","(9.7, 10.8]"
"(6.079, 7.22]","(8.9, 9.2]"
"(8.75, 9.32]","(8.5, 8.7]"
"(10.3, 10.85]","(8.3, 8.5]"
"(9.83, 10.3]","(7.8, 8.1]"
"(9.32, 9.83]","(7.8, 8.1]"
"(10.85, 11.53]","(8.1, 8.3]"
"(10.85, 11.53]","(8.1, 8.3]"
"(8.05, 8.42]","(8.7, 8.9]"
"(7.22, 8.05]","(9.7, 10.8]"
"(9.32, 9.83]","(8.3, 8.5]"
"(8.05, 8.42]","(7.8, 8.1]"
"(13.0, 14.95]","(-4.801, 6.2]"
"(12.12, 13.0]","(7.8, 8.1]"
"(9.83, 10.3]","(-4.801, 6.2]"
"(12.12, 13.0]","(6.8, 7.5]"
"(11.53, 12.12]","(6.8, 7.5]"
"(6.079, 7.22]","(9.2, 9.7]"
"(8.05, 8.42]","(7.5, 7.8]"
"(9.32, 9.83]","(8.5, 8.7]"
"(8.75, 9.32]","(9.2, 9.7]"
"(10.85, 11.53]","(7.8, 8.1]"
"(11.53, 12.12]","(-4.801, 6.2]"
"(9.32, 9.83]","(8.9, 9.2]"
"(10.85, 11.53]","(8.1, 8.3]"
"(8.05, 8.42]","(9.7, 10.8]"
"(8.42, 8.75]","(6.8, 7.5]"
"(8.42, 8.75]","(6.2, 6.8]"
"(8.42, 8.75]","(-4.801, 6.2]"
"(12.12, 13.0]","(8.5, 8.7]"
"(9.32, 9.83]","(8.5, 8.7]"
"(9.83, 10.3]","(6.8, 7.5]"
"(8.05, 8.42]","(9.2, 9.7]"
"(8.42, 8.75]","(8.3, 8.5]"
"(9.83, 10.3]","(8.9, 9.2]"
"(13.0, 14.95]","(-4.801, 6.2]"
"(10.85, 11.53]","(-4.801, 6.2]"
"(13.0, 14.95]","(-4.801, 6.2]"
