A,B
"(7.062, 8.702]","(12.965, 15.182]"
"(10.343, 11.984]","(12.965, 15.182]"
"(7.062, 8.702]","(17.398, 19.614]"
"(11.984, 13.624]","(24.046, 26.263]"
"(15.264, 16.905]","(26.263, 28.479]"
"(5.422, 7.062]","(19.614, 21.83]"
"(8.702, 10.343]","(12.965, 15.182]"
"(8.702, 10.343]","(24.046, 26.263]"
"(8.702, 10.343]","(15.182, 17.398]"
"(13.624, 15.264]","(19.614, 21.83]"
"(15.264, 16.905]","(21.83, 24.046]"
"(10.343, 11.984]","(28.479, 30.695]"
"(10.343, 11.984]","(17.398, 19.614]"
"(0.477, 2.14]","(12.965, 15.182]"
"(5.422, 7.062]","(26.263, 28.479]"
"(7.062, 8.702]","(10.749, 12.965]"
"(8.702, 10.343]","(19.614, 21.83]"
"(7.062, 8.702]","(19.614, 21.83]"
"(8.702, 10.343]","(15.182, 17.398]"
"(7.062, 8.702]","(24.046, 26.263]"
"(2.14, 3.781]","(19.614, 21.83]"
"(5.422, 7.062]","(19.614, 21.83]"
"(5.422, 7.062]","(8.502, 10.749]"
"(7.062, 8.702]","(19.614, 21.83]"
"(7.062, 8.702]","(21.83, 24.046]"
"(5.422, 7.062]","(19.614, 21.83]"
"(10.343, 11.984]","(30.695, 32.911]"
"(8.702, 10.343]","(17.398, 19.614]"
"(7.062, 8.702]","(15.182, 17.398]"
"(8.702, 10.343]","(26.263, 28.479]"
"(11.984, 13.624]","(12.965, 15.182]"
"(15.264, 16.905]","(21.83, 24.046]"
"(5.422, 7.062]","(24.046, 26.263]"
"(10.343, 11.984]","(24.046, 26.263]"
"(16.905, 18.545]","(26.263, 28.479]"
"(10.343, 11.984]","(30.695, 32.911]"
"(10.343, 11.984]","(30.695, 32.911]"
"(15.264, 16.905]","(30.695, 32.911]"
"(13.624, 15.264]","(32.911, 35.128]"
"(13.624, 15.264]","(32.911, 35.128]"
"(11.984, 13.624]","(30.695, 32.911]"
"(11.984, 13.624]","(35.128, 37.344]"
"(13.624, 15.264]","(30.695, 32.911]"
"(10.343, 11.984]","(28.479, 30.695]"
"(8.702, 10.343]","(28.479, 30.695]"
"(7.062, 8.702]","(30.695, 32.911]"
"(8.702, 10.343]","(28.479, 30.695]"
"(13.624, 15.264]","(32.911, 35.128]"
"(11.984, 13.624]","(32.911, 35.128]"
"(10.343, 11.984]","(28.479, 30.695]"
"(8.702, 10.343]","(26.263, 28.479]"
"(7.062, 8.702]","(24.046, 26.263]"
"(10.343, 11.984]","(30.695, 32.911]"
"(7.062, 8.702]","(26.263, 28.479]"
"(11.984, 13.624]","(26.263, 28.479]"
"(10.343, 11.984]","(28.479, 30.695]"
"(20.186, 21.826]","(28.479, 30.695]"
"(10.343, 11.984]","(24.046, 26.263]"
"(11.984, 13.624]","(17.398, 19.614]"
"(10.343, 11.984]","(24.046, 26.263]"
"(8.702, 10.343]","(26.263, 28.479]"
"(5.422, 7.062]","(26.263, 28.479]"
"(16.905, 18.545]","(24.046, 26.263]"
"(7.062, 8.702]","(17.398, 19.614]"
"(7.062, 8.702]","(19.614, 21.83]"
"(5.422, 7.062]","(21.83, 24.046]"
"(16.905, 18.545]","(21.83, 24.046]"
"(21.826, 23.467]","(26.263, 28.479]"
"(11.984, 13.624]","(28.479, 30.695]"
"(21.826, 23.467]","(26.263, 28.479]"
"(8.702, 10.343]","(26.263, 28.479]"
