A,B
"(12.975, 14.6]","(14.953, 17.211]"
"(10.592, 11.492]","(25.188, 26.899]"
"(9.033, 10.003]","(21.153, 22.257]"
"(0.499, 5.683]","(19.5, 21.153]"
"(5.683, 7.083]","(14.953, 17.211]"
"(10.592, 11.492]","(14.953, 17.211]"
"(0.499, 5.683]","(14.953, 17.211]"
"(7.083, 8.05]","(8.532, 14.953]"
"(10.592, 11.492]","(8.532, 14.953]"
"(7.083, 8.05]","(17.211, 19.5]"
"(11.889, 12.975]","(25.188, 26.899]"
"(14.6, 16.342]","(28.075, 30.142]"
"(5.683, 7.083]","(21.153, 22.257]"
"(9.033, 10.003]","(8.532, 14.953]"
"(9.033, 10.003]","(25.188, 26.899]"
"(9.033, 10.003]","(17.211, 19.5]"
"(12.975, 14.6]","(19.5, 21.153]"
"(16.342, 23.467]","(23.158, 25.188]"
"(11.492, 11.889]","(30.142, 32.45]"
"(10.003, 10.592]","(17.211, 19.5]"
"(0.499, 5.683]","(8.532, 14.953]"
"(5.683, 7.083]","(26.899, 28.075]"
"(8.05, 9.033]","(8.532, 14.953]"
"(9.033, 10.003]","(21.153, 22.257]"
"(8.05, 9.033]","(19.5, 21.153]"
"(9.033, 10.003]","(17.211, 19.5]"
"(7.083, 8.05]","(25.188, 26.899]"
"(0.499, 5.683]","(19.5, 21.153]"
"(5.683, 7.083]","(19.5, 21.153]"
"(0.499, 5.683]","(8.532, 14.953]"
"(7.083, 8.05]","(19.5, 21.153]"
"(8.05, 9.033]","(21.153, 22.257]"
"(5.683, 7.083]","(19.5, 21.153]"
"(10.592, 11.492]","(30.142, 32.45]"
"(9.033, 10.003]","(17.211, 19.5]"
"(7.083, 8.05]","(14.953, 17.211]"
"(10.003, 10.592]","(26.899, 28.075]"
"(11.889, 12.975]","(8.532, 14.953]"
"(14.6, 16.342]","(22.257, 23.158]"
"(5.683, 7.083]","(25.188, 26.899]"
"(11.492, 11.889]","(23.158, 25.188]"
"(16.342, 23.467]","(25.188, 26.899]"
"(10.003, 10.592]","(30.142, 32.45]"
"(11.492, 11.889]","(30.142, 32.45]"
"(14.6, 16.342]","(30.142, 32.45]"
"(12.975, 14.6]","(32.45, 39.56]"
"(14.6, 16.342]","(32.45, 39.56]"
"(12.975, 14.6]","(30.142, 32.45]"
"(11.889, 12.975]","(32.45, 39.56]"
"(12.975, 14.6]","(30.142, 32.45]"
"(11.492, 11.889]","(28.075, 30.142]"
"(9.033, 10.003]","(28.075, 30.142]"
"(7.083, 8.05]","(30.142, 32.45]"
"(8.05, 9.033]","(28.075, 30.142]"
"(14.6, 16.342]","(32.45, 39.56]"
"(11.889, 12.975]","(32.45, 39.56]"
"(10.592, 11.492]","(28.075, 30.142]"
"(8.05, 9.033]","(25.188, 26.899]"
"(7.083, 8.05]","(25.188, 26.899]"
"(11.492, 11.889]","(32.45, 39.56]"
"(7.083, 8.05]","(28.075, 30.142]"
"(12.975, 14.6]","(28.075, 30.142]"
"(10.592, 11.492]","(28.075, 30.142]"
"(16.342, 23.467]","(28.075, 30.142]"
"(11.492, 11.889]","(25.188, 26.899]"
"(11.889, 12.975]","(17.211, 19.5]"
"(10.003, 10.592]","(23.158, 25.188]"
"(10.003, 10.592]","(26.899, 28.075]"
"(5.683, 7.083]","(26.899, 28.075]"
"(16.342, 23.467]","(23.158, 25.188]"
"(7.083, 8.05]","(17.211, 19.5]"
"(8.05, 9.033]","(21.153, 22.257]"
"(5.683, 7.083]","(22.257, 23.158]"
"(16.342, 23.467]","(22.257, 23.158]"
"(16.342, 23.467]","(26.899, 28.075]"
"(11.889, 12.975]","(28.075, 30.142]"
"(16.342, 23.467]","(26.899, 28.075]"
"(10.003, 10.592]","(26.899, 28.075]"
