A,B
"(6.071, 7.854]","(734.3, 1051.5]"
"(13.176, 14.95]","(415.514, 734.3]"
"(6.071, 7.854]","(415.514, 734.3]"
"(7.854, 9.628]","(734.3, 1051.5]"
"(9.628, 11.402]","(734.3, 1051.5]"
"(11.402, 13.176]","(415.514, 734.3]"
"(7.854, 9.628]","(415.514, 734.3]"
"(11.402, 13.176]","(415.514, 734.3]"
"(7.854, 9.628]","(415.514, 734.3]"
"(9.628, 11.402]","(415.514, 734.3]"
"(6.071, 7.854]","(734.3, 1051.5]"
"(6.071, 7.854]","(734.3, 1051.5]"
"(9.628, 11.402]","(415.514, 734.3]"
"(7.854, 9.628]","(734.3, 1051.5]"
"(11.402, 13.176]","(1051.5, 1368.7]"
"(9.628, 11.402]","(1685.9, 2003.1]"
"(7.854, 9.628]","(734.3, 1051.5]"
"(7.854, 9.628]","(415.514, 734.3]"
"(11.402, 13.176]","(415.514, 734.3]"
"(7.854, 9.628]","(734.3, 1051.5]"
"(13.176, 14.95]","(734.3, 1051.5]"
"(9.628, 11.402]","(415.514, 734.3]"
"(7.854, 9.628]","(734.3, 1051.5]"
"(11.402, 13.176]","(415.514, 734.3]"
"(9.628, 11.402]","(415.514, 734.3]"
"(11.402, 13.176]","(415.514, 734.3]"
"(13.176, 14.95]","(415.514, 734.3]"
"(9.628, 11.402]","(415.514, 734.3]"
"(11.402, 13.176]","(1685.9, 2003.1]"
"(6.071, 7.854]","(734.3, 1051.5]"
"(11.402, 13.176]","(415.514, 734.3]"
"(11.402, 13.176]","(1368.7, 1685.9]"
"(11.402, 13.176]","(1685.9, 2003.1]"
"(7.854, 9.628]","(734.3, 1051.5]"
"(6.071, 7.854]","(734.3, 1051.5]"
"(7.854, 9.628]","(734.3, 1051.5]"
"(11.402, 13.176]","(1051.5, 1368.7]"
"(11.402, 13.176]","(415.514, 734.3]"
"(7.854, 9.628]","(734.3, 1051.5]"
"(11.402, 13.176]","(1368.7, 1685.9]"
"(7.854, 9.628]","(734.3, 1051.5]"
"(11.402, 13.176]","(1685.9, 2003.1]"
"(6.071, 7.854]","(734.3, 1051.5]"
"(6.071, 7.854]","(734.3, 1051.5]"
"(9.628, 11.402]","(734.3, 1051.5]"
"(7.854, 9.628]","(734.3, 1051.5]"
"(7.854, 9.628]","(1685.9, 2003.1]"
"(7.854, 9.628]","(734.3, 1051.5]"
"(7.854, 9.628]","(415.514, 734.3]"
"(7.854, 9.628]","(734.3, 1051.5]"
"(9.628, 11.402]","(1051.5, 1368.7]"
"(7.854, 9.628]","(734.3, 1051.5]"
"(6.071, 7.854]","(415.514, 734.3]"
"(7.854, 9.628]","(1368.7, 1685.9]"
"(9.628, 11.402]","(1051.5, 1368.7]"
"(7.854, 9.628]","(1051.5, 1368.7]"
"(11.402, 13.176]","(1368.7, 1685.9]"
"(7.854, 9.628]","(734.3, 1051.5]"
"(9.628, 11.402]","(1051.5, 1368.7]"
"(9.628, 11.402]","(734.3, 1051.5]"
"(11.402, 13.176]","(734.3, 1051.5]"
"(9.628, 11.402]","(1051.5, 1368.7]"
"(9.628, 11.402]","(415.514, 734.3]"
"(11.402, 13.176]","(415.514, 734.3]"
"(9.628, 11.402]","(734.3, 1051.5]"
"(11.402, 13.176]","(734.3, 1051.5]"
"(11.402, 13.176]","(734.3, 1051.5]"
"(9.628, 11.402]","(734.3, 1051.5]"
"(9.628, 11.402]","(734.3, 1051.5]"
"(9.628, 11.402]","(415.514, 734.3]"
"(11.402, 13.176]","(415.514, 734.3]"
"(9.628, 11.402]","(1051.5, 1368.7]"
"(11.402, 13.176]","(734.3, 1051.5]"
"(7.854, 9.628]","(415.514, 734.3]"
"(7.854, 9.628]","(415.514, 734.3]"
"(7.854, 9.628]","(415.514, 734.3]"
"(11.402, 13.176]","(1368.7, 1685.9]"
"(11.402, 13.176]","(415.514, 734.3]"
"(11.402, 13.176]","(415.514, 734.3]"
"(6.071, 7.854]","(734.3, 1051.5]"
"(7.854, 9.628]","(1051.5, 1368.7]"
"(7.854, 9.628]","(1051.5, 1368.7]"
"(7.854, 9.628]","(1685.9, 2003.1]"
"(11.402, 13.176]","(1368.7, 1685.9]"
"(11.402, 13.176]","(415.514, 734.3]"
"(9.628, 11.402]","(415.514, 734.3]"
"(7.854, 9.628]","(1368.7, 1685.9]"
"(6.071, 7.854]","(734.3, 1051.5]"
"(6.071, 7.854]","(734.3, 1051.5]"
"(7.854, 9.628]","(734.3, 1051.5]"
"(9.628, 11.402]","(415.514, 734.3]"
"(9.628, 11.402]","(734.3, 1051.5]"
"(7.854, 9.628]","(734.3, 1051.5]"
"(9.628, 11.402]","(734.3, 1051.5]"
"(9.628, 11.402]","(415.514, 734.3]"
"(7.854, 9.628]","(734.3, 1051.5]"
"(6.071, 7.854]","(415.514, 734.3]"
"(7.854, 9.628]","(734.3, 1051.5]"
"(7.854, 9.628]","(734.3, 1051.5]"
"(13.176, 14.95]","(1051.5, 1368.7]"
"(11.402, 13.176]","(415.514, 734.3]"
"(9.628, 11.402]","(1051.5, 1368.7]"
"(11.402, 13.176]","(415.514, 734.3]"
"(11.402, 13.176]","(734.3, 1051.5]"
"(6.071, 7.854]","(415.514, 734.3]"
"(7.854, 9.628]","(415.514, 734.3]"
"(7.854, 9.628]","(734.3, 1051.5]"
"(7.854, 9.628]","(734.3, 1051.5]"
"(9.628, 11.402]","(415.514, 734.3]"
"(11.402, 13.176]","(1685.9, 2003.1]"
"(7.854, 9.628]","(415.514, 734.3]"
"(9.628, 11.402]","(415.514, 734.3]"
"(7.854, 9.628]","(415.514, 734.3]"
"(7.854, 9.628]","(1368.7, 1685.9]"
"(7.854, 9.628]","(1051.5, 1368.7]"
"(7.854, 9.628]","(1051.5, 1368.7]"
"(11.402, 13.176]","(415.514, 734.3]"
"(9.628, 11.402]","(415.514, 734.3]"
"(9.628, 11.402]","(734.3, 1051.5]"
"(7.854, 9.628]","(1051.5, 1368.7]"
"(7.854, 9.628]","(734.3, 1051.5]"
"(9.628, 11.402]","(415.514, 734.3]"
"(13.176, 14.95]","(734.3, 1051.5]"
"(9.628, 11.402]","(1685.9, 2003.1]"
"(13.176, 14.95]","(734.3, 1051.5]"
