A,B
"(10.515, 11.624]","(1210.1, 1408.35]"
"(9.406, 10.515]","(615.35, 813.6]"
"(8.298, 9.406]","(615.35, 813.6]"
"(8.298, 9.406]","(615.35, 813.6]"
"(10.515, 11.624]","(1804.85, 2003.1]"
"(11.624, 12.732]","(1210.1, 1408.35]"
"(9.406, 10.515]","(813.6, 1011.85]"
"(8.298, 9.406]","(615.35, 813.6]"
"(9.406, 10.515]","(813.6, 1011.85]"
"(8.298, 9.406]","(615.35, 813.6]"
"(9.406, 10.515]","(615.35, 813.6]"
"(11.624, 12.732]","(615.35, 813.6]"
"(12.732, 13.841]","(615.35, 813.6]"
"(9.406, 10.515]","(1210.1, 1408.35]"
"(13.841, 14.95]","(415.514, 615.35]"
"(8.298, 9.406]","(813.6, 1011.85]"
"(8.298, 9.406]","(615.35, 813.6]"
"(6.071, 7.189]","(813.6, 1011.85]"
"(8.298, 9.406]","(1408.35, 1606.6]"
"(12.732, 13.841]","(415.514, 615.35]"
"(8.298, 9.406]","(813.6, 1011.85]"
"(12.732, 13.841]","(615.35, 813.6]"
"(8.298, 9.406]","(1011.85, 1210.1]"
"(8.298, 9.406]","(615.35, 813.6]"
"(6.071, 7.189]","(615.35, 813.6]"
"(6.071, 7.189]","(615.35, 813.6]"
"(9.406, 10.515]","(615.35, 813.6]"
"(10.515, 11.624]","(415.514, 615.35]"
"(9.406, 10.515]","(813.6, 1011.85]"
"(6.071, 7.189]","(615.35, 813.6]"
"(6.071, 7.189]","(615.35, 813.6]"
"(7.189, 8.298]","(615.35, 813.6]"
"(7.189, 8.298]","(1011.85, 1210.1]"
"(8.298, 9.406]","(813.6, 1011.85]"
"(8.298, 9.406]","(1210.1, 1408.35]"
"(11.624, 12.732]","(615.35, 813.6]"
"(8.298, 9.406]","(813.6, 1011.85]"
"(10.515, 11.624]","(415.514, 615.35]"
"(9.406, 10.515]","(1011.85, 1210.1]"
"(10.515, 11.624]","(615.35, 813.6]"
"(7.189, 8.298]","(615.35, 813.6]"
"(6.071, 7.189]","(813.6, 1011.85]"
"(7.189, 8.298]","(1804.85, 2003.1]"
"(12.732, 13.841]","(1011.85, 1210.1]"
"(9.406, 10.515]","(813.6, 1011.85]"
"(8.298, 9.406]","(615.35, 813.6]"
"(8.298, 9.406]","(615.35, 813.6]"
"(13.841, 14.95]","(415.514, 615.35]"
"(7.189, 8.298]","(813.6, 1011.85]"
"(8.298, 9.406]","(615.35, 813.6]"
"(8.298, 9.406]","(1606.6, 1804.85]"
"(7.189, 8.298]","(1011.85, 1210.1]"
"(10.515, 11.624]","(615.35, 813.6]"
"(9.406, 10.515]","(813.6, 1011.85]"
"(7.189, 8.298]","(615.35, 813.6]"
"(9.406, 10.515]","(615.35, 813.6]"
"(10.515, 11.624]","(415.514, 615.35]"
"(10.515, 11.624]","(1210.1, 1408.35]"
"(7.189, 8.298]","(415.514, 615.35]"
"(11.624, 12.732]","(415.514, 615.35]"
"(11.624, 12.732]","(415.514, 615.35]"
"(8.298, 9.406]","(615.35, 813.6]"
"(8.298, 9.406]","(615.35, 813.6]"
"(9.406, 10.515]","(615.35, 813.6]"
"(13.841, 14.95]","(615.35, 813.6]"
"(9.406, 10.515]","(615.35, 813.6]"
"(11.624, 12.732]","(415.514, 615.35]"
"(10.515, 11.624]","(615.35, 813.6]"
"(12.732, 13.841]","(415.514, 615.35]"
"(11.624, 12.732]","(415.514, 615.35]"
"(7.189, 8.298]","(615.35, 813.6]"
"(12.732, 13.841]","(1408.35, 1606.6]"
"(13.841, 14.95]","(415.514, 615.35]"
"(9.406, 10.515]","(1011.85, 1210.1]"
"(9.406, 10.515]","(1210.1, 1408.35]"
"(11.624, 12.732]","(415.514, 615.35]"
"(9.406, 10.515]","(615.35, 813.6]"
"(9.406, 10.515]","(615.35, 813.6]"
"(9.406, 10.515]","(615.35, 813.6]"
"(9.406, 10.515]","(615.35, 813.6]"
"(10.515, 11.624]","(615.35, 813.6]"
"(10.515, 11.624]","(415.514, 615.35]"
"(8.298, 9.406]","(615.35, 813.6]"
"(9.406, 10.515]","(813.6, 1011.85]"
"(7.189, 8.298]","(813.6, 1011.85]"
"(7.189, 8.298]","(615.35, 813.6]"
"(10.515, 11.624]","(415.514, 615.35]"
"(8.298, 9.406]","(813.6, 1011.85]"
"(8.298, 9.406]","(813.6, 1011.85]"
"(8.298, 9.406]","(1408.35, 1606.6]"
"(6.071, 7.189]","(813.6, 1011.85]"
"(9.406, 10.515]","(615.35, 813.6]"
"(9.406, 10.515]","(1606.6, 1804.85]"
"(7.189, 8.298]","(1210.1, 1408.35]"
"(7.189, 8.298]","(1408.35, 1606.6]"
"(11.624, 12.732]","(615.35, 813.6]"
"(9.406, 10.515]","(615.35, 813.6]"
"(10.515, 11.624]","(1011.85, 1210.1]"
"(9.406, 10.515]","(813.6, 1011.85]"
"(9.406, 10.515]","(615.35, 813.6]"
"(9.406, 10.515]","(1011.85, 1210.1]"
"(7.189, 8.298]","(1804.85, 2003.1]"
"(11.624, 12.732]","(813.6, 1011.85]"
"(8.298, 9.406]","(813.6, 1011.85]"
"(8.298, 9.406]","(615.35, 813.6]"
"(9.406, 10.515]","(1408.35, 1606.6]"
"(10.515, 11.624]","(415.514, 615.35]"
"(7.189, 8.298]","(615.35, 813.6]"
"(6.071, 7.189]","(615.35, 813.6]"
"(12.732, 13.841]","(415.514, 615.35]"
"(8.298, 9.406]","(1408.35, 1606.6]"
"(7.189, 8.298]","(615.35, 813.6]"
"(6.071, 7.189]","(813.6, 1011.85]"
"(9.406, 10.515]","(615.35, 813.6]"
"(10.515, 11.624]","(615.35, 813.6]"
"(8.298, 9.406]","(615.35, 813.6]"
"(9.406, 10.515]","(615.35, 813.6]"
"(10.515, 11.624]","(813.6, 1011.85]"
"(9.406, 10.515]","(1210.1, 1408.35]"
"(9.406, 10.515]","(615.35, 813.6]"
"(9.406, 10.515]","(615.35, 813.6]"
"(9.406, 10.515]","(615.35, 813.6]"
"(8.298, 9.406]","(813.6, 1011.85]"
"(6.071, 7.189]","(615.35, 813.6]"
"(8.298, 9.406]","(813.6, 1011.85]"
"(6.071, 7.189]","(615.35, 813.6]"
"(8.298, 9.406]","(1011.85, 1210.1]"
"(10.515, 11.624]","(615.35, 813.6]"
"(10.515, 11.624]","(1210.1, 1408.35]"
"(8.298, 9.406]","(813.6, 1011.85]"
"(11.624, 12.732]","(1804.85, 2003.1]"
"(7.189, 8.298]","(415.514, 615.35]"
"(9.406, 10.515]","(813.6, 1011.85]"
"(11.624, 12.732]","(813.6, 1011.85]"
"(9.406, 10.515]","(813.6, 1011.85]"
"(7.189, 8.298]","(615.35, 813.6]"
"(11.624, 12.732]","(415.514, 615.35]"
"(9.406, 10.515]","(813.6, 1011.85]"
"(10.515, 11.624]","(615.35, 813.6]"
"(8.298, 9.406]","(813.6, 1011.85]"
"(9.406, 10.515]","(615.35, 813.6]"
"(11.624, 12.732]","(615.35, 813.6]"
"(9.406, 10.515]","(615.35, 813.6]"
"(11.624, 12.732]","(415.514, 615.35]"
"(11.624, 12.732]","(415.514, 615.35]"
"(9.406, 10.515]","(1011.85, 1210.1]"
"(7.189, 8.298]","(1210.1, 1408.35]"
"(6.071, 7.189]","(615.35, 813.6]"
"(7.189, 8.298]","(813.6, 1011.85]"
"(7.189, 8.298]","(615.35, 813.6]"
"(13.841, 14.95]","(415.514, 615.35]"
"(8.298, 9.406]","(1011.85, 1210.1]"
"(7.189, 8.298]","(615.35, 813.6]"
"(8.298, 9.406]","(813.6, 1011.85]"
"(8.298, 9.406]","(615.35, 813.6]"
"(8.298, 9.406]","(615.35, 813.6]"
"(7.189, 8.298]","(813.6, 1011.85]"
"(9.406, 10.515]","(615.35, 813.6]"
"(10.515, 11.624]","(615.35, 813.6]"
"(10.515, 11.624]","(415.514, 615.35]"
"(7.189, 8.298]","(1210.1, 1408.35]"
"(7.189, 8.298]","(615.35, 813.6]"
"(9.406, 10.515]","(415.514, 615.35]"
"(10.515, 11.624]","(415.514, 615.35]"
"(6.071, 7.189]","(813.6, 1011.85]"
"(8.298, 9.406]","(615.35, 813.6]"
"(8.298, 9.406]","(615.35, 813.6]"
"(7.189, 8.298]","(1011.85, 1210.1]"
"(9.406, 10.515]","(615.35, 813.6]"
"(12.732, 13.841]","(415.514, 615.35]"
"(12.732, 13.841]","(813.6, 1011.85]"
"(11.624, 12.732]","(1011.85, 1210.1]"
"(10.515, 11.624]","(615.35, 813.6]"
"(11.624, 12.732]","(813.6, 1011.85]"
"(7.189, 8.298]","(813.6, 1011.85]"
"(13.841, 14.95]","(415.514, 615.35]"
"(10.515, 11.624]","(813.6, 1011.85]"
"(11.624, 12.732]","(813.6, 1011.85]"
"(10.515, 11.624]","(813.6, 1011.85]"
"(7.189, 8.298]","(615.35, 813.6]"
"(12.732, 13.841]","(415.514, 615.35]"
"(6.071, 7.189]","(615.35, 813.6]"
"(8.298, 9.406]","(615.35, 813.6]"
"(9.406, 10.515]","(813.6, 1011.85]"
"(12.732, 13.841]","(415.514, 615.35]"
"(7.189, 8.298]","(415.514, 615.35]"
"(12.732, 13.841]","(415.514, 615.35]"
"(8.298, 9.406]","(615.35, 813.6]"
"(9.406, 10.515]","(615.35, 813.6]"
"(6.071, 7.189]","(615.35, 813.6]"
"(6.071, 7.189]","(813.6, 1011.85]"
"(10.515, 11.624]","(615.35, 813.6]"
"(8.298, 9.406]","(615.35, 813.6]"
"(11.624, 12.732]","(1210.1, 1408.35]"
"(9.406, 10.515]","(1804.85, 2003.1]"
"(9.406, 10.515]","(813.6, 1011.85]"
"(8.298, 9.406]","(615.35, 813.6]"
"(12.732, 13.841]","(415.514, 615.35]"
"(7.189, 8.298]","(813.6, 1011.85]"
"(12.732, 13.841]","(813.6, 1011.85]"
"(10.515, 11.624]","(615.35, 813.6]"
"(8.298, 9.406]","(615.35, 813.6]"
"(11.624, 12.732]","(415.514, 615.35]"
"(9.406, 10.515]","(615.35, 813.6]"
"(12.732, 13.841]","(415.514, 615.35]"
"(12.732, 13.841]","(415.514, 615.35]"
"(10.515, 11.624]","(415.514, 615.35]"
"(11.624, 12.732]","(1804.85, 2003.1]"
"(6.071, 7.189]","(813.6, 1011.85]"
"(11.624, 12.732]","(615.35, 813.6]"
"(12.732, 13.841]","(1606.6, 1804.85]"
"(11.624, 12.732]","(1606.6, 1804.85]"
"(7.189, 8.298]","(813.6, 1011.85]"
"(7.189, 8.298]","(813.6, 1011.85]"
"(8.298, 9.406]","(813.6, 1011.85]"
"(11.624, 12.732]","(1011.85, 1210.1]"
"(11.624, 12.732]","(415.514, 615.35]"
"(7.189, 8.298]","(813.6, 1011.85]"
"(11.624, 12.732]","(1606.6, 1804.85]"
"(8.298, 9.406]","(813.6, 1011.85]"
"(11.624, 12.732]","(1804.85, 2003.1]"
"(6.071, 7.189]","(813.6, 1011.85]"
"(6.071, 7.189]","(813.6, 1011.85]"
"(10.515, 11.624]","(813.6, 1011.85]"
"(8.298, 9.406]","(615.35, 813.6]"
"(7.189, 8.298]","(1606.6, 1804.85]"
"(8.298, 9.406]","(615.35, 813.6]"
"(8.298, 9.406]","(615.35, 813.6]"
"(8.298, 9.406]","(813.6, 1011.85]"
"(10.515, 11.624]","(1210.1, 1408.35]"
"(9.406, 10.515]","(813.6, 1011.85]"
"(7.189, 8.298]","(415.514, 615.35]"
"(7.189, 8.298]","(1408.35, 1606.6]"
"(10.515, 11.624]","(1210.1, 1408.35]"
"(8.298, 9.406]","(1011.85, 1210.1]"
"(12.732, 13.841]","(1408.35, 1606.6]"
"(8.298, 9.406]","(813.6, 1011.85]"
"(9.406, 10.515]","(1011.85, 1210.1]"
"(9.406, 10.515]","(813.6, 1011.85]"
"(11.624, 12.732]","(813.6, 1011.85]"
"(10.515, 11.624]","(1210.1, 1408.35]"
"(10.515, 11.624]","(615.35, 813.6]"
"(11.624, 12.732]","(415.514, 615.35]"
"(9.406, 10.515]","(813.6, 1011.85]"
"(11.624, 12.732]","(813.6, 1011.85]"
"(12.732, 13.841]","(813.6, 1011.85]"
"(9.406, 10.515]","(615.35, 813.6]"
"(9.406, 10.515]","(615.35, 813.6]"
"(9.406, 10.515]","(615.35, 813.6]"
"(11.624, 12.732]","(415.514, 615.35]"
"(9.406, 10.515]","(1011.85, 1210.1]"
"(11.624, 12.732]","(615.35, 813.6]"
"(8.298, 9.406]","(615.35, 813.6]"
"(8.298, 9.406]","(615.35, 813.6]"
"(8.298, 9.406]","(615.35, 813.6]"
"(11.624, 12.732]","(1408.35, 1606.6]"
"(11.624, 12.732]","(415.514, 615.35]"
"(11.624, 12.732]","(415.514, 615.35]"
"(6.071, 7.189]","(813.6, 1011.85]"
"(7.189, 8.298]","(1210.1, 1408.35]"
"(7.189, 8.298]","(1210.1, 1408.35]"
"(7.189, 8.298]","(1804.85, 2003.1]"
"(10.515, 11.624]","(1408.35, 1606.6]"
"(12.732, 13.841]","(415.514, 615.35]"
"(10.515, 11.624]","(615.35, 813.6]"
"(7.189, 8.298]","(1408.35, 1606.6]"
"(6.071, 7.189]","(615.35, 813.6]"
"(6.071, 7.189]","(615.35, 813.6]"
"(8.298, 9.406]","(813.6, 1011.85]"
"(10.515, 11.624]","(615.35, 813.6]"
"(9.406, 10.515]","(615.35, 813.6]"
"(8.298, 9.406]","(813.6, 1011.85]"
"(10.515, 11.624]","(615.35, 813.6]"
"(10.515, 11.624]","(415.514, 615.35]"
"(8.298, 9.406]","(615.35, 813.6]"
"(7.189, 8.298]","(615.35, 813.6]"
"(9.406, 10.515]","(813.6, 1011.85]"
"(8.298, 9.406]","(615.35, 813.6]"
"(12.732, 13.841]","(1210.1, 1408.35]"
"(11.624, 12.732]","(415.514, 615.35]"
"(9.406, 10.515]","(1011.85, 1210.1]"
"(11.624, 12.732]","(615.35, 813.6]"
"(11.624, 12.732]","(615.35, 813.6]"
"(6.071, 7.189]","(615.35, 813.6]"
"(7.189, 8.298]","(415.514, 615.35]"
"(9.406, 10.515]","(813.6, 1011.85]"
"(8.298, 9.406]","(615.35, 813.6]"
"(10.515, 11.624]","(615.35, 813.6]"
"(11.624, 12.732]","(1606.6, 1804.85]"
"(9.406, 10.515]","(615.35, 813.6]"
"(10.515, 11.624]","(415.514, 615.35]"
"(7.189, 8.298]","(615.35, 813.6]"
"(8.298, 9.406]","(1210.1, 1408.35]"
"(8.298, 9.406]","(1210.1, 1408.35]"
"(8.298, 9.406]","(1210.1, 1408.35]"
"(11.624, 12.732]","(415.514, 615.35]"
"(9.406, 10.515]","(615.35, 813.6]"
"(9.406, 10.515]","(615.35, 813.6]"
"(7.189, 8.298]","(1210.1, 1408.35]"
"(8.298, 9.406]","(615.35, 813.6]"
"(9.406, 10.515]","(415.514, 615.35]"
"(12.732, 13.841]","(813.6, 1011.85]"
"(10.515, 11.624]","(1804.85, 2003.1]"
"(12.732, 13.841]","(1011.85, 1210.1]"
