A,B
"(8.241, 8.539]","(1231.643, 1446.4]"
"(11.783, 12.323]","(792.8, 815.6]"
"(8.97, 9.421]","(815.6, 860.843]"
"(10.627, 11.104]","(417.09900000000005, 540.814]"
"(9.421, 9.83]","(1007.6, 1231.643]"
"(10.627, 11.104]","(680.6, 713.543]"
"(7.147, 7.944]","(646.843, 680.6]"
"(6.079, 7.147]","(923.729, 1007.6]"
"(7.944, 8.241]","(1446.4, 2003.1]"
"(12.323, 13.08]","(1007.6, 1231.643]"
"(8.97, 9.421]","(860.843, 923.729]"
"(8.539, 8.97]","(646.843, 680.6]"
"(8.539, 8.97]","(646.843, 680.6]"
"(13.08, 14.95]","(417.09900000000005, 540.814]"
"(7.147, 7.944]","(923.729, 1007.6]"
"(8.97, 9.421]","(792.8, 815.6]"
"(8.241, 8.539]","(1446.4, 2003.1]"
"(8.241, 8.539]","(1007.6, 1231.643]"
"(10.627, 11.104]","(680.6, 713.543]"
"(9.421, 9.83]","(1007.6, 1231.643]"
"(7.147, 7.944]","(756.043, 792.8]"
"(9.421, 9.83]","(646.843, 680.6]"
"(11.104, 11.783]","(540.814, 585.2]"
"(10.627, 11.104]","(1231.643, 1446.4]"
"(7.944, 8.241]","(540.814, 585.2]"
"(11.783, 12.323]","(417.09900000000005, 540.814]"
"(11.783, 12.323]","(585.2, 646.843]"
"(8.241, 8.539]","(646.843, 680.6]"
"(8.539, 8.97]","(646.843, 680.6]"
"(8.97, 9.421]","(756.043, 792.8]"
"(13.08, 14.95]","(646.843, 680.6]"
"(9.83, 10.197]","(585.2, 646.843]"
"(11.783, 12.323]","(540.814, 585.2]"
"(10.627, 11.104]","(680.6, 713.543]"
"(13.08, 14.95]","(540.814, 585.2]"
"(12.323, 13.08]","(585.2, 646.843]"
"(7.944, 8.241]","(713.543, 756.043]"
"(13.08, 14.95]","(1231.643, 1446.4]"
"(13.08, 14.95]","(417.09900000000005, 540.814]"
"(10.197, 10.627]","(1007.6, 1231.643]"
"(10.197, 10.627]","(1231.643, 1446.4]"
"(11.783, 12.323]","(417.09900000000005, 540.814]"
"(9.83, 10.197]","(756.043, 792.8]"
"(9.83, 10.197]","(756.043, 792.8]"
"(9.83, 10.197]","(756.043, 792.8]"
"(9.421, 9.83]","(646.843, 680.6]"
"(10.197, 10.627]","(792.8, 815.6]"
"(11.104, 11.783]","(540.814, 585.2]"
"(8.539, 8.97]","(713.543, 756.043]"
"(9.83, 10.197]","(860.843, 923.729]"
"(7.944, 8.241]","(860.843, 923.729]"
"(7.147, 7.944]","(713.543, 756.043]"
"(10.627, 11.104]","(585.2, 646.843]"
"(8.97, 9.421]","(815.6, 860.843]"
"(8.539, 8.97]","(815.6, 860.843]"
"(8.241, 8.539]","(1231.643, 1446.4]"
"(6.079, 7.147]","(923.729, 1007.6]"
"(9.421, 9.83]","(713.543, 756.043]"
"(10.197, 10.627]","(1446.4, 2003.1]"
"(7.944, 8.241]","(1231.643, 1446.4]"
"(7.944, 8.241]","(1231.643, 1446.4]"
"(11.783, 12.323]","(713.543, 756.043]"
"(9.421, 9.83]","(713.543, 756.043]"
"(10.627, 11.104]","(1007.6, 1231.643]"
"(9.421, 9.83]","(815.6, 860.843]"
"(9.421, 9.83]","(792.8, 815.6]"
"(9.421, 9.83]","(1007.6, 1231.643]"
"(7.944, 8.241]","(1446.4, 2003.1]"
"(11.104, 11.783]","(860.843, 923.729]"
"(8.97, 9.421]","(860.843, 923.729]"
"(8.97, 9.421]","(792.8, 815.6]"
"(9.83, 10.197]","(1446.4, 2003.1]"
"(11.104, 11.783]","(540.814, 585.2]"
"(7.147, 7.944]","(756.043, 792.8]"
"(6.079, 7.147]","(646.843, 680.6]"
"(13.08, 14.95]","(417.09900000000005, 540.814]"
"(8.241, 8.539]","(1446.4, 2003.1]"
"(7.147, 7.944]","(646.843, 680.6]"
"(6.079, 7.147]","(815.6, 860.843]"
"(9.83, 10.197]","(792.8, 815.6]"
"(11.104, 11.783]","(713.543, 756.043]"
"(8.241, 8.539]","(756.043, 792.8]"
"(9.421, 9.83]","(680.6, 713.543]"
"(10.627, 11.104]","(923.729, 1007.6]"
"(10.197, 10.627]","(1231.643, 1446.4]"
"(9.83, 10.197]","(713.543, 756.043]"
"(9.83, 10.197]","(756.043, 792.8]"
"(9.83, 10.197]","(713.543, 756.043]"
"(8.241, 8.539]","(923.729, 1007.6]"
"(6.079, 7.147]","(713.543, 756.043]"
"(8.539, 8.97]","(860.843, 923.729]"
"(7.147, 7.944]","(792.8, 815.6]"
"(8.241, 8.539]","(1007.6, 1231.643]"
"(11.104, 11.783]","(680.6, 713.543]"
"(10.627, 11.104]","(1231.643, 1446.4]"
"(8.97, 9.421]","(815.6, 860.843]"
"(11.104, 11.783]","(1446.4, 2003.1]"
"(7.147, 7.944]","(417.09900000000005, 540.814]"
"(10.197, 10.627]","(923.729, 1007.6]"
"(11.783, 12.323]","(815.6, 860.843]"
"(9.421, 9.83]","(923.729, 1007.6]"
"(7.147, 7.944]","(713.543, 756.043]"
"(11.783, 12.323]","(417.09900000000005, 540.814]"
"(10.197, 10.627]","(860.843, 923.729]"
"(10.627, 11.104]","(713.543, 756.043]"
"(8.539, 8.97]","(815.6, 860.843]"
"(9.83, 10.197]","(713.543, 756.043]"
"(12.323, 13.08]","(680.6, 713.543]"
"(10.197, 10.627]","(646.843, 680.6]"
"(12.323, 13.08]","(540.814, 585.2]"
"(11.783, 12.323]","(417.09900000000005, 540.814]"
"(9.421, 9.83]","(1007.6, 1231.643]"
"(7.944, 8.241]","(1231.643, 1446.4]"
"(6.079, 7.147]","(756.043, 792.8]"
"(7.147, 7.944]","(815.6, 860.843]"
"(7.944, 8.241]","(680.6, 713.543]"
"(13.08, 14.95]","(540.814, 585.2]"
"(8.539, 8.97]","(1007.6, 1231.643]"
"(7.147, 7.944]","(792.8, 815.6]"
"(8.539, 8.97]","(860.843, 923.729]"
"(8.241, 8.539]","(792.8, 815.6]"
"(8.241, 8.539]","(713.543, 756.043]"
"(7.147, 7.944]","(792.8, 815.6]"
"(9.421, 9.83]","(792.8, 815.6]"
"(10.627, 11.104]","(680.6, 713.543]"
"(11.104, 11.783]","(540.814, 585.2]"
"(7.147, 7.944]","(1007.6, 1231.643]"
"(7.147, 7.944]","(792.8, 815.6]"
"(10.197, 10.627]","(585.2, 646.843]"
"(11.104, 11.783]","(417.09900000000005, 540.814]"
"(6.079, 7.147]","(860.843, 923.729]"
"(8.539, 8.97]","(646.843, 680.6]"
"(8.539, 8.97]","(713.543, 756.043]"
"(7.944, 8.241]","(1007.6, 1231.643]"
"(10.197, 10.627]","(646.843, 680.6]"
"(12.323, 13.08]","(585.2, 646.843]"
"(12.323, 13.08]","(923.729, 1007.6]"
"(11.783, 12.323]","(1007.6, 1231.643]"
"(10.627, 11.104]","(680.6, 713.543]"
"(12.323, 13.08]","(860.843, 923.729]"
"(7.147, 7.944]","(923.729, 1007.6]"
"(13.08, 14.95]","(417.09900000000005, 540.814]"
"(11.104, 11.783]","(923.729, 1007.6]"
"(11.104, 11.783]","(923.729, 1007.6]"
"(11.104, 11.783]","(923.729, 1007.6]"
"(7.147, 7.944]","(756.043, 792.8]"
"(13.08, 14.95]","(417.09900000000005, 540.814]"
"(6.079, 7.147]","(646.843, 680.6]"
"(8.97, 9.421]","(792.8, 815.6]"
"(9.83, 10.197]","(860.843, 923.729]"
"(12.323, 13.08]","(417.09900000000005, 540.814]"
"(7.944, 8.241]","(540.814, 585.2]"
"(12.323, 13.08]","(540.814, 585.2]"
"(8.97, 9.421]","(680.6, 713.543]"
"(10.197, 10.627]","(646.843, 680.6]"
"(7.147, 7.944]","(756.043, 792.8]"
"(6.079, 7.147]","(860.843, 923.729]"
"(10.627, 11.104]","(585.2, 646.843]"
"(8.97, 9.421]","(792.8, 815.6]"
"(11.783, 12.323]","(1231.643, 1446.4]"
"(10.197, 10.627]","(1446.4, 2003.1]"
"(9.421, 9.83]","(815.6, 860.843]"
"(8.539, 8.97]","(646.843, 680.6]"
"(12.323, 13.08]","(540.814, 585.2]"
"(7.944, 8.241]","(815.6, 860.843]"
"(13.08, 14.95]","(923.729, 1007.6]"
"(10.627, 11.104]","(680.6, 713.543]"
"(8.539, 8.97]","(756.043, 792.8]"
"(11.783, 12.323]","(540.814, 585.2]"
"(10.197, 10.627]","(646.843, 680.6]"
"(12.323, 13.08]","(585.2, 646.843]"
"(13.08, 14.95]","(585.2, 646.843]"
"(11.104, 11.783]","(417.09900000000005, 540.814]"
"(12.323, 13.08]","(1446.4, 2003.1]"
"(7.147, 7.944]","(860.843, 923.729]"
"(11.783, 12.323]","(585.2, 646.843]"
"(12.323, 13.08]","(1446.4, 2003.1]"
"(12.323, 13.08]","(1446.4, 2003.1]"
"(7.944, 8.241]","(860.843, 923.729]"
"(7.147, 7.944]","(923.729, 1007.6]"
"(8.241, 8.539]","(860.843, 923.729]"
"(11.783, 12.323]","(1007.6, 1231.643]"
"(11.783, 12.323]","(585.2, 646.843]"
"(7.944, 8.241]","(815.6, 860.843]"
"(11.104, 11.783]","(1446.4, 2003.1]"
"(8.539, 8.97]","(860.843, 923.729]"
"(12.323, 13.08]","(1446.4, 2003.1]"
"(6.079, 7.147]","(860.843, 923.729]"
"(6.079, 7.147]","(815.6, 860.843]"
"(10.197, 10.627]","(923.729, 1007.6]"
"(8.539, 8.97]","(792.8, 815.6]"
"(7.944, 8.241]","(1446.4, 2003.1]"
"(8.539, 8.97]","(792.8, 815.6]"
"(8.539, 8.97]","(646.843, 680.6]"
"(8.97, 9.421]","(860.843, 923.729]"
"(10.627, 11.104]","(1231.643, 1446.4]"
"(9.421, 9.83]","(923.729, 1007.6]"
"(7.147, 7.944]","(540.814, 585.2]"
"(7.944, 8.241]","(1446.4, 2003.1]"
"(10.627, 11.104]","(1231.643, 1446.4]"
"(8.539, 8.97]","(1007.6, 1231.643]"
"(12.323, 13.08]","(1446.4, 2003.1]"
"(8.97, 9.421]","(923.729, 1007.6]"
"(10.197, 10.627]","(1007.6, 1231.643]"
"(9.421, 9.83]","(815.6, 860.843]"
"(11.783, 12.323]","(860.843, 923.729]"
"(10.627, 11.104]","(1231.643, 1446.4]"
"(11.104, 11.783]","(585.2, 646.843]"
"(11.104, 11.783]","(540.814, 585.2]"
"(9.83, 10.197]","(815.6, 860.843]"
"(11.783, 12.323]","(815.6, 860.843]"
"(12.323, 13.08]","(923.729, 1007.6]"
"(9.421, 9.83]","(792.8, 815.6]"
"(9.83, 10.197]","(713.543, 756.043]"
"(9.83, 10.197]","(680.6, 713.543]"
"(11.783, 12.323]","(417.09900000000005, 540.814]"
"(9.83, 10.197]","(1007.6, 1231.643]"
"(12.323, 13.08]","(756.043, 792.8]"
"(8.97, 9.421]","(680.6, 713.543]"
"(8.97, 9.421]","(646.843, 680.6]"
"(8.97, 9.421]","(646.843, 680.6]"
"(11.104, 11.783]","(1446.4, 2003.1]"
"(12.323, 13.08]","(540.814, 585.2]"
"(11.783, 12.323]","(417.09900000000005, 540.814]"
"(6.079, 7.147]","(923.729, 1007.6]"
"(7.944, 8.241]","(1231.643, 1446.4]"
"(7.944, 8.241]","(1231.643, 1446.4]"
"(7.944, 8.241]","(1446.4, 2003.1]"
"(11.104, 11.783]","(1446.4, 2003.1]"
"(12.323, 13.08]","(540.814, 585.2]"
"(10.627, 11.104]","(585.2, 646.843]"
"(7.944, 8.241]","(1446.4, 2003.1]"
"(6.079, 7.147]","(713.543, 756.043]"
"(6.079, 7.147]","(756.043, 792.8]"
"(8.97, 9.421]","(860.843, 923.729]"
"(10.197, 10.627]","(585.2, 646.843]"
"(9.83, 10.197]","(713.543, 756.043]"
"(8.97, 9.421]","(923.729, 1007.6]"
"(10.627, 11.104]","(756.043, 792.8]"
"(11.104, 11.783]","(417.09900000000005, 540.814]"
"(8.241, 8.539]","(792.8, 815.6]"
"(7.147, 7.944]","(680.6, 713.543]"
"(9.421, 9.83]","(815.6, 860.843]"
"(8.241, 8.539]","(756.043, 792.8]"
"(13.08, 14.95]","(1231.643, 1446.4]"
"(12.323, 13.08]","(540.814, 585.2]"
"(9.83, 10.197]","(1007.6, 1231.643]"
"(11.783, 12.323]","(680.6, 713.543]"
"(11.104, 11.783]","(756.043, 792.8]"
"(6.079, 7.147]","(585.2, 646.843]"
"(7.944, 8.241]","(585.2, 646.843]"
"(9.421, 9.83]","(923.729, 1007.6]"
"(8.97, 9.421]","(756.043, 792.8]"
"(10.627, 11.104]","(646.843, 680.6]"
"(11.783, 12.323]","(1446.4, 2003.1]"
"(9.421, 9.83]","(680.6, 713.543]"
"(10.627, 11.104]","(540.814, 585.2]"
"(8.241, 8.539]","(585.2, 646.843]"
"(8.241, 8.539]","(1231.643, 1446.4]"
"(8.539, 8.97]","(1007.6, 1231.643]"
"(8.241, 8.539]","(1231.643, 1446.4]"
"(12.323, 13.08]","(540.814, 585.2]"
"(9.421, 9.83]","(680.6, 713.543]"
"(10.197, 10.627]","(792.8, 815.6]"
"(7.944, 8.241]","(1231.643, 1446.4]"
"(8.539, 8.97]","(756.043, 792.8]"
"(9.83, 10.197]","(585.2, 646.843]"
"(13.08, 14.95]","(923.729, 1007.6]"
"(10.627, 11.104]","(1446.4, 2003.1]"
"(13.08, 14.95]","(1007.6, 1231.643]"
