A,B
"(9.206, 10.416]","(640.84, 745.42]"
"(10.416, 11.894]","(745.42, 833.62]"
"(10.416, 11.894]","(417.09900000000005, 640.84]"
"(8.192, 9.206]","(640.84, 745.42]"
"(9.206, 10.416]","(833.62, 1033.12]"
"(6.079, 8.192]","(833.62, 1033.12]"
"(6.079, 8.192]","(640.84, 745.42]"
"(10.416, 11.894]","(417.09900000000005, 640.84]"
"(8.192, 9.206]","(833.62, 1033.12]"
"(8.192, 9.206]","(745.42, 833.62]"
"(8.192, 9.206]","(1033.12, 2003.1]"
"(6.079, 8.192]","(833.62, 1033.12]"
"(9.206, 10.416]","(640.84, 745.42]"
"(10.416, 11.894]","(1033.12, 2003.1]"
"(6.079, 8.192]","(1033.12, 2003.1]"
"(6.079, 8.192]","(1033.12, 2003.1]"
"(10.416, 11.894]","(640.84, 745.42]"
"(9.206, 10.416]","(745.42, 833.62]"
"(10.416, 11.894]","(1033.12, 2003.1]"
"(9.206, 10.416]","(745.42, 833.62]"
"(9.206, 10.416]","(745.42, 833.62]"
"(9.206, 10.416]","(833.62, 1033.12]"
"(8.192, 9.206]","(1033.12, 2003.1]"
"(10.416, 11.894]","(833.62, 1033.12]"
"(8.192, 9.206]","(833.62, 1033.12]"
"(8.192, 9.206]","(745.42, 833.62]"
"(9.206, 10.416]","(1033.12, 2003.1]"
"(10.416, 11.894]","(417.09900000000005, 640.84]"
"(6.079, 8.192]","(745.42, 833.62]"
"(6.079, 8.192]","(640.84, 745.42]"
"(11.894, 14.95]","(417.09900000000005, 640.84]"
"(8.192, 9.206]","(1033.12, 2003.1]"
"(6.079, 8.192]","(640.84, 745.42]"
"(6.079, 8.192]","(833.62, 1033.12]"
"(9.206, 10.416]","(745.42, 833.62]"
"(10.416, 11.894]","(640.84, 745.42]"
"(8.192, 9.206]","(745.42, 833.62]"
"(9.206, 10.416]","(640.84, 745.42]"
"(10.416, 11.894]","(833.62, 1033.12]"
"(9.206, 10.416]","(1033.12, 2003.1]"
"(9.206, 10.416]","(745.42, 833.62]"
"(9.206, 10.416]","(745.42, 833.62]"
"(9.206, 10.416]","(640.84, 745.42]"
"(8.192, 9.206]","(833.62, 1033.12]"
"(6.079, 8.192]","(745.42, 833.62]"
"(8.192, 9.206]","(833.62, 1033.12]"
"(6.079, 8.192]","(745.42, 833.62]"
"(8.192, 9.206]","(1033.12, 2003.1]"
"(10.416, 11.894]","(640.84, 745.42]"
"(10.416, 11.894]","(1033.12, 2003.1]"
"(8.192, 9.206]","(833.62, 1033.12]"
"(10.416, 11.894]","(1033.12, 2003.1]"
"(6.079, 8.192]","(417.09900000000005, 640.84]"
"(10.416, 11.894]","(833.62, 1033.12]"
"(11.894, 14.95]","(833.62, 1033.12]"
"(9.206, 10.416]","(833.62, 1033.12]"
"(6.079, 8.192]","(640.84, 745.42]"
"(10.416, 11.894]","(417.09900000000005, 640.84]"
"(10.416, 11.894]","(833.62, 1033.12]"
"(10.416, 11.894]","(745.42, 833.62]"
"(8.192, 9.206]","(833.62, 1033.12]"
"(9.206, 10.416]","(640.84, 745.42]"
"(11.894, 14.95]","(640.84, 745.42]"
"(9.206, 10.416]","(640.84, 745.42]"
"(11.894, 14.95]","(417.09900000000005, 640.84]"
"(11.894, 14.95]","(417.09900000000005, 640.84]"
"(9.206, 10.416]","(833.62, 1033.12]"
"(8.192, 9.206]","(1033.12, 2003.1]"
"(6.079, 8.192]","(745.42, 833.62]"
"(6.079, 8.192]","(833.62, 1033.12]"
"(6.079, 8.192]","(640.84, 745.42]"
"(11.894, 14.95]","(417.09900000000005, 640.84]"
"(8.192, 9.206]","(1033.12, 2003.1]"
"(6.079, 8.192]","(745.42, 833.62]"
"(8.192, 9.206]","(833.62, 1033.12]"
"(8.192, 9.206]","(745.42, 833.62]"
"(8.192, 9.206]","(640.84, 745.42]"
"(6.079, 8.192]","(745.42, 833.62]"
"(9.206, 10.416]","(745.42, 833.62]"
"(10.416, 11.894]","(640.84, 745.42]"
"(10.416, 11.894]","(417.09900000000005, 640.84]"
"(6.079, 8.192]","(1033.12, 2003.1]"
"(6.079, 8.192]","(745.42, 833.62]"
"(10.416, 11.894]","(417.09900000000005, 640.84]"
"(10.416, 11.894]","(417.09900000000005, 640.84]"
"(6.079, 8.192]","(833.62, 1033.12]"
"(8.192, 9.206]","(640.84, 745.42]"
"(8.192, 9.206]","(745.42, 833.62]"
"(6.079, 8.192]","(1033.12, 2003.1]"
"(9.206, 10.416]","(640.84, 745.42]"
"(11.894, 14.95]","(417.09900000000005, 640.84]"
"(11.894, 14.95]","(833.62, 1033.12]"
"(11.894, 14.95]","(1033.12, 2003.1]"
"(10.416, 11.894]","(640.84, 745.42]"
"(11.894, 14.95]","(833.62, 1033.12]"
"(6.079, 8.192]","(833.62, 1033.12]"
"(11.894, 14.95]","(417.09900000000005, 640.84]"
"(10.416, 11.894]","(833.62, 1033.12]"
"(10.416, 11.894]","(833.62, 1033.12]"
"(10.416, 11.894]","(833.62, 1033.12]"
"(6.079, 8.192]","(745.42, 833.62]"
"(11.894, 14.95]","(417.09900000000005, 640.84]"
"(6.079, 8.192]","(640.84, 745.42]"
"(9.206, 10.416]","(745.42, 833.62]"
"(9.206, 10.416]","(833.62, 1033.12]"
"(11.894, 14.95]","(417.09900000000005, 640.84]"
"(6.079, 8.192]","(417.09900000000005, 640.84]"
"(11.894, 14.95]","(417.09900000000005, 640.84]"
"(8.192, 9.206]","(640.84, 745.42]"
"(10.416, 11.894]","(640.84, 745.42]"
"(6.079, 8.192]","(745.42, 833.62]"
"(6.079, 8.192]","(833.62, 1033.12]"
"(10.416, 11.894]","(640.84, 745.42]"
"(9.206, 10.416]","(745.42, 833.62]"
"(11.894, 14.95]","(1033.12, 2003.1]"
"(9.206, 10.416]","(1033.12, 2003.1]"
"(9.206, 10.416]","(833.62, 1033.12]"
"(8.192, 9.206]","(640.84, 745.42]"
"(11.894, 14.95]","(417.09900000000005, 640.84]"
"(6.079, 8.192]","(833.62, 1033.12]"
"(11.894, 14.95]","(833.62, 1033.12]"
"(10.416, 11.894]","(640.84, 745.42]"
"(8.192, 9.206]","(745.42, 833.62]"
"(11.894, 14.95]","(417.09900000000005, 640.84]"
"(9.206, 10.416]","(640.84, 745.42]"
"(11.894, 14.95]","(417.09900000000005, 640.84]"
"(11.894, 14.95]","(417.09900000000005, 640.84]"
"(10.416, 11.894]","(417.09900000000005, 640.84]"
"(11.894, 14.95]","(1033.12, 2003.1]"
"(6.079, 8.192]","(833.62, 1033.12]"
"(11.894, 14.95]","(640.84, 745.42]"
"(11.894, 14.95]","(1033.12, 2003.1]"
"(11.894, 14.95]","(1033.12, 2003.1]"
"(6.079, 8.192]","(833.62, 1033.12]"
"(6.079, 8.192]","(833.62, 1033.12]"
"(8.192, 9.206]","(833.62, 1033.12]"
"(11.894, 14.95]","(1033.12, 2003.1]"
"(11.894, 14.95]","(417.09900000000005, 640.84]"
"(6.079, 8.192]","(833.62, 1033.12]"
"(10.416, 11.894]","(1033.12, 2003.1]"
"(8.192, 9.206]","(833.62, 1033.12]"
"(11.894, 14.95]","(1033.12, 2003.1]"
"(6.079, 8.192]","(833.62, 1033.12]"
"(6.079, 8.192]","(745.42, 833.62]"
"(10.416, 11.894]","(833.62, 1033.12]"
"(8.192, 9.206]","(745.42, 833.62]"
"(6.079, 8.192]","(1033.12, 2003.1]"
"(8.192, 9.206]","(745.42, 833.62]"
"(8.192, 9.206]","(640.84, 745.42]"
"(8.192, 9.206]","(833.62, 1033.12]"
"(10.416, 11.894]","(1033.12, 2003.1]"
"(9.206, 10.416]","(833.62, 1033.12]"
"(6.079, 8.192]","(417.09900000000005, 640.84]"
"(6.079, 8.192]","(1033.12, 2003.1]"
"(10.416, 11.894]","(1033.12, 2003.1]"
"(8.192, 9.206]","(1033.12, 2003.1]"
"(11.894, 14.95]","(1033.12, 2003.1]"
"(8.192, 9.206]","(833.62, 1033.12]"
"(10.416, 11.894]","(1033.12, 2003.1]"
"(9.206, 10.416]","(833.62, 1033.12]"
"(10.416, 11.894]","(833.62, 1033.12]"
"(10.416, 11.894]","(1033.12, 2003.1]"
"(10.416, 11.894]","(417.09900000000005, 640.84]"
"(10.416, 11.894]","(417.09900000000005, 640.84]"
"(9.206, 10.416]","(833.62, 1033.12]"
"(11.894, 14.95]","(745.42, 833.62]"
"(11.894, 14.95]","(833.62, 1033.12]"
"(9.206, 10.416]","(745.42, 833.62]"
"(9.206, 10.416]","(640.84, 745.42]"
"(9.206, 10.416]","(640.84, 745.42]"
"(11.894, 14.95]","(417.09900000000005, 640.84]"
"(9.206, 10.416]","(1033.12, 2003.1]"
"(11.894, 14.95]","(745.42, 833.62]"
"(8.192, 9.206]","(640.84, 745.42]"
"(8.192, 9.206]","(640.84, 745.42]"
"(8.192, 9.206]","(640.84, 745.42]"
"(10.416, 11.894]","(1033.12, 2003.1]"
"(11.894, 14.95]","(417.09900000000005, 640.84]"
"(11.894, 14.95]","(417.09900000000005, 640.84]"
"(6.079, 8.192]","(833.62, 1033.12]"
"(6.079, 8.192]","(1033.12, 2003.1]"
"(6.079, 8.192]","(1033.12, 2003.1]"
"(6.079, 8.192]","(1033.12, 2003.1]"
"(10.416, 11.894]","(1033.12, 2003.1]"
"(11.894, 14.95]","(417.09900000000005, 640.84]"
"(10.416, 11.894]","(417.09900000000005, 640.84]"
"(8.192, 9.206]","(1033.12, 2003.1]"
"(6.079, 8.192]","(745.42, 833.62]"
"(6.079, 8.192]","(745.42, 833.62]"
"(8.192, 9.206]","(833.62, 1033.12]"
"(10.416, 11.894]","(417.09900000000005, 640.84]"
"(9.206, 10.416]","(745.42, 833.62]"
"(9.206, 10.416]","(833.62, 1033.12]"
"(10.416, 11.894]","(745.42, 833.62]"
"(10.416, 11.894]","(417.09900000000005, 640.84]"
"(8.192, 9.206]","(745.42, 833.62]"
"(6.079, 8.192]","(640.84, 745.42]"
"(9.206, 10.416]","(745.42, 833.62]"
"(8.192, 9.206]","(745.42, 833.62]"
"(11.894, 14.95]","(1033.12, 2003.1]"
"(11.894, 14.95]","(417.09900000000005, 640.84]"
"(9.206, 10.416]","(1033.12, 2003.1]"
"(11.894, 14.95]","(640.84, 745.42]"
"(10.416, 11.894]","(745.42, 833.62]"
"(6.079, 8.192]","(417.09900000000005, 640.84]"
"(6.079, 8.192]","(417.09900000000005, 640.84]"
"(9.206, 10.416]","(833.62, 1033.12]"
"(9.206, 10.416]","(745.42, 833.62]"
"(10.416, 11.894]","(640.84, 745.42]"
"(11.894, 14.95]","(1033.12, 2003.1]"
"(9.206, 10.416]","(640.84, 745.42]"
"(10.416, 11.894]","(417.09900000000005, 640.84]"
"(8.192, 9.206]","(417.09900000000005, 640.84]"
"(8.192, 9.206]","(1033.12, 2003.1]"
"(8.192, 9.206]","(1033.12, 2003.1]"
"(8.192, 9.206]","(1033.12, 2003.1]"
"(11.894, 14.95]","(417.09900000000005, 640.84]"
"(9.206, 10.416]","(640.84, 745.42]"
"(9.206, 10.416]","(745.42, 833.62]"
"(8.192, 9.206]","(1033.12, 2003.1]"
"(8.192, 9.206]","(745.42, 833.62]"
"(9.206, 10.416]","(417.09900000000005, 640.84]"
"(11.894, 14.95]","(833.62, 1033.12]"
"(10.416, 11.894]","(1033.12, 2003.1]"
"(11.894, 14.95]","(833.62, 1033.12]"
