A,B
"(8.741, 9.628]","(892.9, 1051.5]"
"(7.854, 8.741]","(1368.7, 1527.3]"
"(11.402, 12.289]","(734.3, 892.9]"
"(8.741, 9.628]","(734.3, 892.9]"
"(10.515, 11.402]","(415.514, 575.7]"
"(8.741, 9.628]","(1051.5, 1210.1]"
"(10.515, 11.402]","(575.7, 734.3]"
"(6.967, 7.854]","(575.7, 734.3]"
"(6.967, 7.854]","(892.9, 1051.5]"
"(7.854, 8.741]","(1844.5, 2003.1]"
"(12.289, 13.176]","(1051.5, 1210.1]"
"(8.741, 9.628]","(892.9, 1051.5]"
"(7.854, 8.741]","(575.7, 734.3]"
"(7.854, 8.741]","(575.7, 734.3]"
"(14.063, 14.95]","(415.514, 575.7]"
"(7.854, 8.741]","(892.9, 1051.5]"
"(8.741, 9.628]","(734.3, 892.9]"
"(7.854, 8.741]","(1527.3, 1685.9]"
"(7.854, 8.741]","(1051.5, 1210.1]"
"(10.515, 11.402]","(575.7, 734.3]"
"(8.741, 9.628]","(892.9, 1051.5]"
"(7.854, 8.741]","(734.3, 892.9]"
"(9.628, 10.515]","(575.7, 734.3]"
"(10.515, 11.402]","(415.514, 575.7]"
"(10.515, 11.402]","(1210.1, 1368.7]"
"(7.854, 8.741]","(415.514, 575.7]"
"(11.402, 12.289]","(415.514, 575.7]"
"(11.402, 12.289]","(575.7, 734.3]"
"(7.854, 8.741]","(575.7, 734.3]"
"(7.854, 8.741]","(575.7, 734.3]"
"(8.741, 9.628]","(734.3, 892.9]"
"(14.063, 14.95]","(575.7, 734.3]"
"(9.628, 10.515]","(575.7, 734.3]"
"(11.402, 12.289]","(415.514, 575.7]"
"(10.515, 11.402]","(575.7, 734.3]"
"(13.176, 14.063]","(415.514, 575.7]"
"(12.289, 13.176]","(575.7, 734.3]"
"(7.854, 8.741]","(575.7, 734.3]"
"(12.289, 13.176]","(1368.7, 1527.3]"
"(13.176, 14.063]","(415.514, 575.7]"
"(9.628, 10.515]","(1051.5, 1210.1]"
"(9.628, 10.515]","(1210.1, 1368.7]"
"(11.402, 12.289]","(415.514, 575.7]"
"(9.628, 10.515]","(734.3, 892.9]"
"(9.628, 10.515]","(734.3, 892.9]"
"(9.628, 10.515]","(734.3, 892.9]"
"(9.628, 10.515]","(575.7, 734.3]"
"(10.515, 11.402]","(734.3, 892.9]"
"(10.515, 11.402]","(415.514, 575.7]"
"(7.854, 8.741]","(575.7, 734.3]"
"(9.628, 10.515]","(734.3, 892.9]"
"(7.854, 8.741]","(734.3, 892.9]"
"(7.854, 8.741]","(575.7, 734.3]"
"(10.515, 11.402]","(575.7, 734.3]"
"(8.741, 9.628]","(734.3, 892.9]"
"(7.854, 8.741]","(734.3, 892.9]"
"(7.854, 8.741]","(1368.7, 1527.3]"
"(6.071, 6.967]","(892.9, 1051.5]"
"(9.628, 10.515]","(575.7, 734.3]"
"(9.628, 10.515]","(1685.9, 1844.5]"
"(7.854, 8.741]","(1368.7, 1527.3]"
"(7.854, 8.741]","(1368.7, 1527.3]"
"(11.402, 12.289]","(734.3, 892.9]"
"(8.741, 9.628]","(734.3, 892.9]"
"(10.515, 11.402]","(1051.5, 1210.1]"
"(8.741, 9.628]","(734.3, 892.9]"
"(8.741, 9.628]","(734.3, 892.9]"
"(8.741, 9.628]","(892.9, 1051.5]"
"(7.854, 8.741]","(1844.5, 2003.1]"
"(11.402, 12.289]","(734.3, 892.9]"
"(8.741, 9.628]","(734.3, 892.9]"
"(8.741, 9.628]","(734.3, 892.9]"
"(9.628, 10.515]","(1527.3, 1685.9]"
"(11.402, 12.289]","(575.7, 734.3]"
"(7.854, 8.741]","(734.3, 892.9]"
"(6.071, 6.967]","(575.7, 734.3]"
"(12.289, 13.176]","(415.514, 575.7]"
"(7.854, 8.741]","(1368.7, 1527.3]"
"(6.967, 7.854]","(575.7, 734.3]"
"(6.071, 6.967]","(734.3, 892.9]"
"(9.628, 10.515]","(734.3, 892.9]"
"(10.515, 11.402]","(575.7, 734.3]"
"(7.854, 8.741]","(734.3, 892.9]"
"(8.741, 9.628]","(575.7, 734.3]"
"(10.515, 11.402]","(892.9, 1051.5]"
"(9.628, 10.515]","(1210.1, 1368.7]"
"(9.628, 10.515]","(734.3, 892.9]"
"(9.628, 10.515]","(734.3, 892.9]"
"(9.628, 10.515]","(575.7, 734.3]"
"(7.854, 8.741]","(892.9, 1051.5]"
"(6.071, 6.967]","(734.3, 892.9]"
"(8.741, 9.628]","(892.9, 1051.5]"
"(6.967, 7.854]","(734.3, 892.9]"
"(7.854, 8.741]","(892.9, 1051.5]"
"(11.402, 12.289]","(575.7, 734.3]"
"(10.515, 11.402]","(1368.7, 1527.3]"
"(8.741, 9.628]","(734.3, 892.9]"
"(11.402, 12.289]","(1844.5, 2003.1]"
"(7.854, 8.741]","(415.514, 575.7]"
"(9.628, 10.515]","(892.9, 1051.5]"
"(11.402, 12.289]","(734.3, 892.9]"
"(9.628, 10.515]","(892.9, 1051.5]"
"(6.967, 7.854]","(734.3, 892.9]"
"(11.402, 12.289]","(415.514, 575.7]"
"(9.628, 10.515]","(892.9, 1051.5]"
"(10.515, 11.402]","(734.3, 892.9]"
"(8.741, 9.628]","(734.3, 892.9]"
"(9.628, 10.515]","(734.3, 892.9]"
"(12.289, 13.176]","(575.7, 734.3]"
"(9.628, 10.515]","(575.7, 734.3]"
"(12.289, 13.176]","(575.7, 734.3]"
"(11.402, 12.289]","(415.514, 575.7]"
"(8.741, 9.628]","(892.9, 1051.5]"
"(7.854, 8.741]","(1210.1, 1368.7]"
"(6.967, 7.854]","(734.3, 892.9]"
"(6.967, 7.854]","(734.3, 892.9]"
"(7.854, 8.741]","(575.7, 734.3]"
"(14.063, 14.95]","(415.514, 575.7]"
"(8.741, 9.628]","(1051.5, 1210.1]"
"(6.967, 7.854]","(734.3, 892.9]"
"(8.741, 9.628]","(892.9, 1051.5]"
"(7.854, 8.741]","(734.3, 892.9]"
"(7.854, 8.741]","(734.3, 892.9]"
"(6.967, 7.854]","(734.3, 892.9]"
"(8.741, 9.628]","(734.3, 892.9]"
"(10.515, 11.402]","(575.7, 734.3]"
"(10.515, 11.402]","(415.514, 575.7]"
"(6.967, 7.854]","(1210.1, 1368.7]"
"(6.967, 7.854]","(734.3, 892.9]"
"(9.628, 10.515]","(575.7, 734.3]"
"(11.402, 12.289]","(415.514, 575.7]"
"(6.071, 6.967]","(892.9, 1051.5]"
"(7.854, 8.741]","(575.7, 734.3]"
"(8.741, 9.628]","(734.3, 892.9]"
"(7.854, 8.741]","(1051.5, 1210.1]"
"(9.628, 10.515]","(575.7, 734.3]"
"(12.289, 13.176]","(575.7, 734.3]"
"(12.289, 13.176]","(892.9, 1051.5]"
"(11.402, 12.289]","(1051.5, 1210.1]"
"(10.515, 11.402]","(575.7, 734.3]"
"(12.289, 13.176]","(892.9, 1051.5]"
"(6.967, 7.854]","(892.9, 1051.5]"
"(14.063, 14.95]","(415.514, 575.7]"
"(11.402, 12.289]","(892.9, 1051.5]"
"(11.402, 12.289]","(892.9, 1051.5]"
"(11.402, 12.289]","(892.9, 1051.5]"
"(6.967, 7.854]","(734.3, 892.9]"
"(13.176, 14.063]","(415.514, 575.7]"
"(6.967, 7.854]","(575.7, 734.3]"
"(8.741, 9.628]","(734.3, 892.9]"
"(9.628, 10.515]","(734.3, 892.9]"
"(12.289, 13.176]","(415.514, 575.7]"
"(7.854, 8.741]","(415.514, 575.7]"
"(12.289, 13.176]","(575.7, 734.3]"
"(8.741, 9.628]","(575.7, 734.3]"
"(9.628, 10.515]","(575.7, 734.3]"
"(6.967, 7.854]","(734.3, 892.9]"
"(6.071, 6.967]","(734.3, 892.9]"
"(10.515, 11.402]","(575.7, 734.3]"
"(8.741, 9.628]","(734.3, 892.9]"
"(11.402, 12.289]","(1210.1, 1368.7]"
"(9.628, 10.515]","(1685.9, 1844.5]"
"(8.741, 9.628]","(734.3, 892.9]"
"(8.741, 9.628]","(575.7, 734.3]"
"(12.289, 13.176]","(415.514, 575.7]"
"(7.854, 8.741]","(734.3, 892.9]"
"(13.176, 14.063]","(892.9, 1051.5]"
"(10.515, 11.402]","(575.7, 734.3]"
"(7.854, 8.741]","(734.3, 892.9]"
"(11.402, 12.289]","(575.7, 734.3]"
"(9.628, 10.515]","(575.7, 734.3]"
"(12.289, 13.176]","(575.7, 734.3]"
"(13.176, 14.063]","(575.7, 734.3]"
"(10.515, 11.402]","(415.514, 575.7]"
"(12.289, 13.176]","(1844.5, 2003.1]"
"(6.967, 7.854]","(734.3, 892.9]"
"(11.402, 12.289]","(575.7, 734.3]"
"(12.289, 13.176]","(1527.3, 1685.9]"
"(12.289, 13.176]","(1685.9, 1844.5]"
"(7.854, 8.741]","(892.9, 1051.5]"
"(6.967, 7.854]","(892.9, 1051.5]"
"(7.854, 8.741]","(734.3, 892.9]"
"(11.402, 12.289]","(1051.5, 1210.1]"
"(11.402, 12.289]","(575.7, 734.3]"
"(7.854, 8.741]","(734.3, 892.9]"
"(11.402, 12.289]","(1527.3, 1685.9]"
"(7.854, 8.741]","(734.3, 892.9]"
"(12.289, 13.176]","(1685.9, 1844.5]"
"(6.967, 7.854]","(734.3, 892.9]"
"(6.967, 7.854]","(734.3, 892.9]"
"(10.515, 11.402]","(892.9, 1051.5]"
"(8.741, 9.628]","(734.3, 892.9]"
"(7.854, 8.741]","(1685.9, 1844.5]"
"(7.854, 8.741]","(734.3, 892.9]"
"(8.741, 9.628]","(575.7, 734.3]"
"(8.741, 9.628]","(734.3, 892.9]"
"(10.515, 11.402]","(1210.1, 1368.7]"
"(8.741, 9.628]","(892.9, 1051.5]"
"(6.967, 7.854]","(415.514, 575.7]"
"(7.854, 8.741]","(1368.7, 1527.3]"
"(10.515, 11.402]","(1210.1, 1368.7]"
"(7.854, 8.741]","(1051.5, 1210.1]"
"(12.289, 13.176]","(1368.7, 1527.3]"
"(8.741, 9.628]","(892.9, 1051.5]"
"(9.628, 10.515]","(1051.5, 1210.1]"
"(9.628, 10.515]","(734.3, 892.9]"
"(11.402, 12.289]","(892.9, 1051.5]"
"(10.515, 11.402]","(1210.1, 1368.7]"
"(10.515, 11.402]","(575.7, 734.3]"
"(11.402, 12.289]","(415.514, 575.7]"
"(9.628, 10.515]","(734.3, 892.9]"
"(11.402, 12.289]","(734.3, 892.9]"
"(12.289, 13.176]","(892.9, 1051.5]"
"(9.628, 10.515]","(734.3, 892.9]"
"(9.628, 10.515]","(734.3, 892.9]"
"(9.628, 10.515]","(575.7, 734.3]"
"(11.402, 12.289]","(415.514, 575.7]"
"(9.628, 10.515]","(1051.5, 1210.1]"
"(12.289, 13.176]","(734.3, 892.9]"
"(8.741, 9.628]","(575.7, 734.3]"
"(8.741, 9.628]","(575.7, 734.3]"
"(8.741, 9.628]","(575.7, 734.3]"
"(11.402, 12.289]","(1527.3, 1685.9]"
"(12.289, 13.176]","(415.514, 575.7]"
"(11.402, 12.289]","(415.514, 575.7]"
"(6.967, 7.854]","(892.9, 1051.5]"
"(7.854, 8.741]","(1210.1, 1368.7]"
"(7.854, 8.741]","(1210.1, 1368.7]"
"(7.854, 8.741]","(1844.5, 2003.1]"
"(11.402, 12.289]","(1368.7, 1527.3]"
"(12.289, 13.176]","(415.514, 575.7]"
"(10.515, 11.402]","(575.7, 734.3]"
"(7.854, 8.741]","(1527.3, 1685.9]"
"(6.071, 6.967]","(734.3, 892.9]"
"(6.071, 6.967]","(734.3, 892.9]"
"(8.741, 9.628]","(892.9, 1051.5]"
"(10.515, 11.402]","(575.7, 734.3]"
"(9.628, 10.515]","(734.3, 892.9]"
"(8.741, 9.628]","(892.9, 1051.5]"
"(10.515, 11.402]","(734.3, 892.9]"
"(10.515, 11.402]","(415.514, 575.7]"
"(7.854, 8.741]","(734.3, 892.9]"
"(6.967, 7.854]","(575.7, 734.3]"
"(8.741, 9.628]","(734.3, 892.9]"
"(7.854, 8.741]","(734.3, 892.9]"
"(13.176, 14.063]","(1210.1, 1368.7]"
"(12.289, 13.176]","(415.514, 575.7]"
"(9.628, 10.515]","(1051.5, 1210.1]"
"(11.402, 12.289]","(575.7, 734.3]"
"(11.402, 12.289]","(734.3, 892.9]"
"(6.071, 6.967]","(575.7, 734.3]"
"(7.854, 8.741]","(575.7, 734.3]"
"(8.741, 9.628]","(892.9, 1051.5]"
"(8.741, 9.628]","(734.3, 892.9]"
"(10.515, 11.402]","(575.7, 734.3]"
"(11.402, 12.289]","(1685.9, 1844.5]"
"(8.741, 9.628]","(575.7, 734.3]"
"(10.515, 11.402]","(415.514, 575.7]"
"(7.854, 8.741]","(575.7, 734.3]"
"(7.854, 8.741]","(1368.7, 1527.3]"
"(7.854, 8.741]","(1210.1, 1368.7]"
"(7.854, 8.741]","(1210.1, 1368.7]"
"(12.289, 13.176]","(415.514, 575.7]"
"(9.628, 10.515]","(575.7, 734.3]"
"(9.628, 10.515]","(734.3, 892.9]"
"(7.854, 8.741]","(1210.1, 1368.7]"
"(7.854, 8.741]","(734.3, 892.9]"
"(9.628, 10.515]","(575.7, 734.3]"
"(13.176, 14.063]","(892.9, 1051.5]"
"(10.515, 11.402]","(1844.5, 2003.1]"
"(13.176, 14.063]","(892.9, 1051.5]"
