A,B
"(12.416, 13.049]","(530.386, 643.671]"
"(10.515, 11.149]","(530.386, 643.671]"
"(7.981, 8.614]","(1549.957, 1663.243]"
"(6.071, 6.714]","(643.671, 756.957]"
"(6.071, 6.714]","(756.957, 870.243]"
"(8.614, 9.248]","(870.243, 983.529]"
"(10.515, 11.149]","(530.386, 643.671]"
"(9.881, 10.515]","(643.671, 756.957]"
"(9.248, 9.881]","(870.243, 983.529]"
"(10.515, 11.149]","(756.957, 870.243]"
"(11.149, 11.782]","(415.514, 530.386]"
"(7.981, 8.614]","(756.957, 870.243]"
"(7.347, 7.981]","(643.671, 756.957]"
"(9.248, 9.881]","(756.957, 870.243]"
"(7.981, 8.614]","(756.957, 870.243]"
"(13.049, 13.683]","(1210.1, 1323.386]"
"(12.416, 13.049]","(530.386, 643.671]"
"(9.881, 10.515]","(983.529, 1096.814]"
"(11.782, 12.416]","(643.671, 756.957]"
"(11.149, 11.782]","(756.957, 870.243]"
"(6.714, 7.347]","(530.386, 643.671]"
"(7.981, 8.614]","(530.386, 643.671]"
"(9.248, 9.881]","(870.243, 983.529]"
"(9.248, 9.881]","(756.957, 870.243]"
"(10.515, 11.149]","(643.671, 756.957]"
"(11.782, 12.416]","(1663.243, 1776.529]"
"(9.248, 9.881]","(643.671, 756.957]"
"(10.515, 11.149]","(530.386, 643.671]"
"(7.981, 8.614]","(530.386, 643.671]"
"(7.981, 8.614]","(1323.386, 1436.671]"
"(7.981, 8.614]","(1210.1, 1323.386]"
"(7.981, 8.614]","(1323.386, 1436.671]"
"(12.416, 13.049]","(530.386, 643.671]"
"(9.248, 9.881]","(643.671, 756.957]"
"(9.881, 10.515]","(756.957, 870.243]"
"(7.981, 8.614]","(1210.1, 1323.386]"
"(7.981, 8.614]","(756.957, 870.243]"
"(9.881, 10.515]","(530.386, 643.671]"
"(13.683, 14.316]","(870.243, 983.529]"
"(10.515, 11.149]","(1889.814, 2003.1]"
"(13.049, 13.683]","(983.529, 1096.814]"
