Z1,Y,T
"(4.657, 6.813]","(0.591, 0.733]",0
"(1.991, 2.185]","(3.693, 15.948]",1
"(3.696, 3.86]","(0.733, 0.889]",0
"(1.991, 2.185]","(0.733, 0.889]",1
"(2.337, 2.477]","(2.24, 2.686]",1
"(2.761, 2.89]","(2.24, 2.686]",0
"(-0.116, 1.346]","(1.936, 2.24]",1
"(3.016, 3.145]","(1.936, 2.24]",1
"(4.657, 6.813]","(-0.432, -0.199]",0
"(2.477, 2.62]","(2.24, 2.686]",1
"(3.413, 3.535]","(0.291, 0.448]",0
"(2.477, 2.62]","(0.152, 0.291]",1
"(-0.116, 1.346]","(2.686, 3.693]",1
"(2.761, 2.89]","(2.686, 3.693]",1
"(1.715, 1.991]","(1.648, 1.936]",0
"(3.016, 3.145]","(-0.0208, 0.152]",0
"(3.696, 3.86]","(1.435, 1.648]",0
"(2.761, 2.89]","(1.244, 1.435]",1
"(4.308, 4.657]","(1.435, 1.648]",0
"(3.016, 3.145]","(2.24, 2.686]",0
"(2.761, 2.89]","(0.889, 1.082]",1
"(1.991, 2.185]","(0.448, 0.591]",1
"(2.761, 2.89]","(0.291, 0.448]",0
"(-0.116, 1.346]","(3.693, 15.948]",1
"(2.337, 2.477]","(0.152, 0.291]",0
"(3.145, 3.28]","(0.889, 1.082]",0
"(1.715, 1.991]","(-0.432, -0.199]",0
"(1.346, 1.715]","(-0.199, -0.0208]",1
"(-0.116, 1.346]","(3.693, 15.948]",1
"(1.991, 2.185]","(2.24, 2.686]",1
"(2.761, 2.89]","(1.435, 1.648]",1
"(3.535, 3.696]","(1.082, 1.244]",0
"(2.185, 2.337]","(-3.459, -1.162]",0
"(4.092, 4.308]","(0.591, 0.733]",0
"(3.696, 3.86]","(0.889, 1.082]",0
"(3.145, 3.28]","(0.591, 0.733]",0
"(4.092, 4.308]","(0.291, 0.448]",0
"(2.89, 3.016]","(-1.162, -0.73]",0
"(2.62, 2.761]","(-1.162, -0.73]",0
"(4.657, 6.813]","(0.152, 0.291]",0
"(2.62, 2.761]","(0.889, 1.082]",1
"(2.761, 2.89]","(1.435, 1.648]",0
"(2.62, 2.761]","(-0.199, -0.0208]",0
"(3.145, 3.28]","(1.082, 1.244]",1
"(3.535, 3.696]","(0.591, 0.733]",0
"(-0.116, 1.346]","(2.686, 3.693]",1
"(2.761, 2.89]","(1.648, 1.936]",1
"(4.308, 4.657]","(-3.459, -1.162]",0
"(4.092, 4.308]","(0.291, 0.448]",0
"(2.761, 2.89]","(1.082, 1.244]",1
"(3.86, 4.092]","(3.693, 15.948]",1
"(2.89, 3.016]","(1.244, 1.435]",1
"(2.761, 2.89]","(0.733, 0.889]",0
"(3.86, 4.092]","(-0.0208, 0.152]",0
"(2.62, 2.761]","(-0.73, -0.432]",0
"(2.62, 2.761]","(2.686, 3.693]",1
"(1.715, 1.991]","(0.152, 0.291]",1
"(3.28, 3.413]","(-0.199, -0.0208]",1
"(1.715, 1.991]","(-1.162, -0.73]",1
"(2.477, 2.62]","(-3.459, -1.162]",0
"(4.657, 6.813]","(1.936, 2.24]",0
"(2.89, 3.016]","(-1.162, -0.73]",1
"(1.346, 1.715]","(1.244, 1.435]",1
"(3.145, 3.28]","(1.648, 1.936]",1
"(3.413, 3.535]","(2.686, 3.693]",1
"(1.991, 2.185]","(0.152, 0.291]",1
"(4.092, 4.308]","(0.591, 0.733]",0
"(1.346, 1.715]","(-1.162, -0.73]",0
"(4.657, 6.813]","(0.591, 0.733]",0
"(1.991, 2.185]","(1.435, 1.648]",1
"(3.696, 3.86]","(0.448, 0.591]",1
"(3.535, 3.696]","(-3.459, -1.162]",0
"(2.761, 2.89]","(3.693, 15.948]",1
"(3.86, 4.092]","(2.24, 2.686]",0
"(3.28, 3.413]","(-1.162, -0.73]",0
"(4.308, 4.657]","(-3.459, -1.162]",1
"(4.092, 4.308]","(-0.73, -0.432]",0
"(3.535, 3.696]","(0.291, 0.448]",0
"(2.185, 2.337]","(0.152, 0.291]",1
"(-0.116, 1.346]","(1.082, 1.244]",1
"(3.28, 3.413]","(-0.432, -0.199]",0
"(3.413, 3.535]","(-0.0208, 0.152]",0
"(4.308, 4.657]","(0.591, 0.733]",0
"(2.477, 2.62]","(0.889, 1.082]",0
"(3.145, 3.28]","(0.152, 0.291]",1
"(1.715, 1.991]","(0.152, 0.291]",1
"(4.092, 4.308]","(1.082, 1.244]",0
"(1.991, 2.185]","(0.152, 0.291]",0
"(3.016, 3.145]","(-0.0208, 0.152]",1
"(1.991, 2.185]","(0.448, 0.591]",0
"(3.016, 3.145]","(-3.459, -1.162]",1
"(3.28, 3.413]","(-3.459, -1.162]",0
"(3.016, 3.145]","(0.152, 0.291]",0
"(2.89, 3.016]","(1.648, 1.936]",1
"(4.657, 6.813]","(0.152, 0.291]",0
"(3.016, 3.145]","(1.648, 1.936]",0
"(1.346, 1.715]","(3.693, 15.948]",1
"(2.185, 2.337]","(1.244, 1.435]",1
"(4.308, 4.657]","(1.082, 1.244]",0
"(4.092, 4.308]","(0.291, 0.448]",0
"(2.89, 3.016]","(-0.73, -0.432]",0
"(3.86, 4.092]","(-0.199, -0.0208]",0
"(4.308, 4.657]","(0.591, 0.733]",1
"(3.535, 3.696]","(0.448, 0.591]",0
"(3.86, 4.092]","(0.291, 0.448]",0
"(3.413, 3.535]","(1.082, 1.244]",1
"(3.696, 3.86]","(1.648, 1.936]",0
"(2.89, 3.016]","(2.24, 2.686]",1
"(2.477, 2.62]","(0.152, 0.291]",0
"(3.535, 3.696]","(0.889, 1.082]",0
"(-0.116, 1.346]","(0.448, 0.591]",1
"(3.28, 3.413]","(-0.0208, 0.152]",0
"(1.346, 1.715]","(1.082, 1.244]",1
"(2.477, 2.62]","(-0.199, -0.0208]",0
"(3.016, 3.145]","(0.448, 0.591]",1
"(3.696, 3.86]","(-0.73, -0.432]",0
"(4.657, 6.813]","(2.24, 2.686]",0
"(1.346, 1.715]","(0.448, 0.591]",0
"(1.346, 1.715]","(0.152, 0.291]",1
"(2.62, 2.761]","(-0.199, -0.0208]",0
"(1.991, 2.185]","(2.686, 3.693]",1
"(3.145, 3.28]","(0.733, 0.889]",0
"(4.092, 4.308]","(0.889, 1.082]",0
"(3.413, 3.535]","(-0.0208, 0.152]",0
"(3.28, 3.413]","(-0.199, -0.0208]",0
"(3.86, 4.092]","(2.24, 2.686]",0
"(1.991, 2.185]","(-0.0208, 0.152]",1
"(2.62, 2.761]","(0.889, 1.082]",1
"(2.185, 2.337]","(0.448, 0.591]",0
"(3.28, 3.413]","(1.936, 2.24]",0
"(2.62, 2.761]","(2.686, 3.693]",1
"(3.413, 3.535]","(-1.162, -0.73]",0
"(2.761, 2.89]","(1.244, 1.435]",1
"(2.62, 2.761]","(-0.199, -0.0208]",1
"(2.185, 2.337]","(0.152, 0.291]",0
"(4.092, 4.308]","(0.152, 0.291]",0
"(2.89, 3.016]","(-0.73, -0.432]",0
"(3.696, 3.86]","(1.082, 1.244]",0
"(3.86, 4.092]","(0.291, 0.448]",0
"(4.308, 4.657]","(1.936, 2.24]",0
"(2.62, 2.761]","(0.733, 0.889]",1
"(4.308, 4.657]","(-0.432, -0.199]",0
"(4.308, 4.657]","(0.889, 1.082]",0
"(2.761, 2.89]","(1.244, 1.435]",0
"(3.145, 3.28]","(0.591, 0.733]",0
"(3.86, 4.092]","(1.082, 1.244]",0
"(4.308, 4.657]","(0.591, 0.733]",0
"(-0.116, 1.346]","(1.082, 1.244]",1
"(4.308, 4.657]","(0.889, 1.082]",0
"(1.715, 1.991]","(0.591, 0.733]",1
"(2.337, 2.477]","(1.435, 1.648]",1
"(3.016, 3.145]","(0.733, 0.889]",1
"(2.477, 2.62]","(0.591, 0.733]",0
"(3.016, 3.145]","(0.291, 0.448]",1
"(2.761, 2.89]","(0.152, 0.291]",0
"(2.185, 2.337]","(-0.73, -0.432]",0
"(3.28, 3.413]","(0.448, 0.591]",1
"(2.477, 2.62]","(0.889, 1.082]",1
"(2.185, 2.337]","(0.591, 0.733]",0
"(2.62, 2.761]","(-1.162, -0.73]",0
"(3.145, 3.28]","(1.435, 1.648]",1
"(3.86, 4.092]","(2.24, 2.686]",0
"(3.145, 3.28]","(0.733, 0.889]",0
"(3.86, 4.092]","(-0.73, -0.432]",0
"(4.092, 4.308]","(0.291, 0.448]",0
"(3.016, 3.145]","(3.693, 15.948]",1
"(1.991, 2.185]","(2.24, 2.686]",1
"(1.346, 1.715]","(0.733, 0.889]",1
"(4.092, 4.308]","(1.082, 1.244]",1
"(2.185, 2.337]","(2.24, 2.686]",1
"(3.696, 3.86]","(-0.0208, 0.152]",1
"(2.761, 2.89]","(3.693, 15.948]",1
"(3.016, 3.145]","(-3.459, -1.162]",0
"(3.016, 3.145]","(0.591, 0.733]",0
"(2.337, 2.477]","(0.733, 0.889]",1
"(3.413, 3.535]","(0.448, 0.591]",1
"(2.337, 2.477]","(0.448, 0.591]",1
"(3.86, 4.092]","(-1.162, -0.73]",0
"(3.535, 3.696]","(1.082, 1.244]",0
"(2.477, 2.62]","(3.693, 15.948]",1
"(1.715, 1.991]","(1.936, 2.24]",1
"(1.346, 1.715]","(-0.432, -0.199]",1
"(-0.116, 1.346]","(-0.432, -0.199]",1
"(4.308, 4.657]","(0.291, 0.448]",1
"(2.62, 2.761]","(-0.73, -0.432]",0
"(4.092, 4.308]","(2.686, 3.693]",1
"(1.346, 1.715]","(0.889, 1.082]",1
"(2.62, 2.761]","(-0.432, -0.199]",0
"(2.337, 2.477]","(2.686, 3.693]",1
"(2.89, 3.016]","(-0.432, -0.199]",0
"(2.62, 2.761]","(1.435, 1.648]",1
"(4.092, 4.308]","(-0.432, -0.199]",0
"(4.092, 4.308]","(-0.432, -0.199]",0
"(1.715, 1.991]","(1.435, 1.648]",1
"(3.016, 3.145]","(2.686, 3.693]",1
"(3.535, 3.696]","(0.733, 0.889]",0
"(3.535, 3.696]","(3.693, 15.948]",1
"(4.657, 6.813]","(1.936, 2.24]",0
"(4.092, 4.308]","(-0.199, -0.0208]",0
"(3.28, 3.413]","(1.435, 1.648]",1
"(2.89, 3.016]","(1.244, 1.435]",0
"(1.991, 2.185]","(1.435, 1.648]",1
"(2.185, 2.337]","(0.591, 0.733]",0
"(3.535, 3.696]","(1.082, 1.244]",0
"(3.016, 3.145]","(0.448, 0.591]",0
"(4.308, 4.657]","(-3.459, -1.162]",0
"(3.016, 3.145]","(0.291, 0.448]",1
"(3.413, 3.535]","(-0.199, -0.0208]",0
"(3.86, 4.092]","(1.244, 1.435]",0
"(2.761, 2.89]","(-0.0208, 0.152]",0
"(1.715, 1.991]","(0.152, 0.291]",0
"(3.28, 3.413]","(0.152, 0.291]",0
"(3.413, 3.535]","(1.936, 2.24]",0
"(3.696, 3.86]","(1.244, 1.435]",0
"(3.696, 3.86]","(0.591, 0.733]",0
"(2.477, 2.62]","(-0.73, -0.432]",1
"(1.715, 1.991]","(1.435, 1.648]",1
"(1.991, 2.185]","(0.733, 0.889]",0
"(1.715, 1.991]","(0.733, 0.889]",1
"(1.715, 1.991]","(0.448, 0.591]",0
"(2.89, 3.016]","(2.24, 2.686]",1
"(2.62, 2.761]","(3.693, 15.948]",1
"(1.991, 2.185]","(0.291, 0.448]",1
"(4.092, 4.308]","(2.24, 2.686]",0
"(3.535, 3.696]","(2.24, 2.686]",0
"(3.86, 4.092]","(2.686, 3.693]",0
"(-0.116, 1.346]","(-1.162, -0.73]",1
"(4.092, 4.308]","(2.24, 2.686]",0
"(2.62, 2.761]","(-1.162, -0.73]",0
"(3.696, 3.86]","(0.152, 0.291]",0
"(3.696, 3.86]","(1.936, 2.24]",0
"(2.185, 2.337]","(-1.162, -0.73]",0
"(3.413, 3.535]","(-0.0208, 0.152]",1
"(4.092, 4.308]","(0.152, 0.291]",0
"(3.28, 3.413]","(1.082, 1.244]",1
"(2.185, 2.337]","(0.889, 1.082]",1
"(2.62, 2.761]","(-0.432, -0.199]",1
"(4.092, 4.308]","(-3.459, -1.162]",0
"(3.016, 3.145]","(3.693, 15.948]",1
"(3.696, 3.86]","(-0.0208, 0.152]",0
"(4.092, 4.308]","(-0.432, -0.199]",0
"(2.62, 2.761]","(-0.432, -0.199]",0
"(2.337, 2.477]","(0.591, 0.733]",1
"(2.62, 2.761]","(3.693, 15.948]",1
"(2.761, 2.89]","(-0.199, -0.0208]",0
"(1.991, 2.185]","(0.448, 0.591]",1
"(4.657, 6.813]","(-0.73, -0.432]",0
"(4.308, 4.657]","(1.648, 1.936]",0
"(4.092, 4.308]","(1.435, 1.648]",0
"(3.413, 3.535]","(-0.0208, 0.152]",0
"(3.28, 3.413]","(-0.432, -0.199]",0
"(4.092, 4.308]","(-0.0208, 0.152]",0
"(-0.116, 1.346]","(2.24, 2.686]",1
"(2.761, 2.89]","(0.291, 0.448]",0
"(3.145, 3.28]","(0.591, 0.733]",1
"(1.715, 1.991]","(-1.162, -0.73]",0
"(2.89, 3.016]","(3.693, 15.948]",1
"(2.89, 3.016]","(-1.162, -0.73]",0
"(3.28, 3.413]","(1.648, 1.936]",1
"(3.696, 3.86]","(-0.432, -0.199]",0
"(1.991, 2.185]","(3.693, 15.948]",1
"(-0.116, 1.346]","(1.648, 1.936]",1
"(2.89, 3.016]","(2.686, 3.693]",1
"(1.346, 1.715]","(-0.0208, 0.152]",1
"(2.761, 2.89]","(0.733, 0.889]",0
"(2.89, 3.016]","(0.152, 0.291]",0
"(2.185, 2.337]","(2.24, 2.686]",1
"(2.89, 3.016]","(1.435, 1.648]",1
"(2.337, 2.477]","(-0.73, -0.432]",0
"(2.337, 2.477]","(3.693, 15.948]",1
"(1.346, 1.715]","(1.936, 2.24]",1
"(4.657, 6.813]","(1.244, 1.435]",0
"(2.62, 2.761]","(0.591, 0.733]",0
"(1.346, 1.715]","(0.152, 0.291]",0
"(1.715, 1.991]","(0.448, 0.591]",1
"(3.86, 4.092]","(1.648, 1.936]",0
"(2.89, 3.016]","(0.591, 0.733]",1
"(2.761, 2.89]","(-0.0208, 0.152]",1
"(3.28, 3.413]","(1.082, 1.244]",1
"(1.715, 1.991]","(2.24, 2.686]",1
"(2.62, 2.761]","(1.082, 1.244]",1
"(3.016, 3.145]","(2.24, 2.686]",0
"(3.535, 3.696]","(1.936, 2.24]",1
"(1.346, 1.715]","(-0.432, -0.199]",1
"(3.86, 4.092]","(-0.0208, 0.152]",0
"(2.337, 2.477]","(1.244, 1.435]",0
"(1.715, 1.991]","(1.648, 1.936]",1
"(3.145, 3.28]","(0.152, 0.291]",0
"(-0.116, 1.346]","(1.648, 1.936]",1
"(2.62, 2.761]","(-0.432, -0.199]",1
"(1.346, 1.715]","(0.889, 1.082]",1
"(3.696, 3.86]","(-0.199, -0.0208]",0
"(2.89, 3.016]","(3.693, 15.948]",1
"(3.28, 3.413]","(2.686, 3.693]",1
"(-0.116, 1.346]","(0.152, 0.291]",1
"(1.715, 1.991]","(1.936, 2.24]",1
"(3.413, 3.535]","(2.686, 3.693]",0
"(3.413, 3.535]","(3.693, 15.948]",1
"(2.477, 2.62]","(-0.199, -0.0208]",1
"(2.185, 2.337]","(0.448, 0.591]",1
"(4.308, 4.657]","(0.889, 1.082]",0
"(2.62, 2.761]","(1.435, 1.648]",1
"(3.413, 3.535]","(-3.459, -1.162]",1
"(1.991, 2.185]","(-0.432, -0.199]",1
"(2.62, 2.761]","(0.889, 1.082]",1
"(2.62, 2.761]","(0.733, 0.889]",0
"(2.337, 2.477]","(-0.199, -0.0208]",1
"(1.715, 1.991]","(0.152, 0.291]",0
"(3.86, 4.092]","(0.291, 0.448]",0
"(2.761, 2.89]","(0.152, 0.291]",0
"(4.092, 4.308]","(-0.73, -0.432]",0
"(1.715, 1.991]","(1.435, 1.648]",1
"(3.535, 3.696]","(-0.73, -0.432]",0
"(3.86, 4.092]","(1.435, 1.648]",0
"(2.89, 3.016]","(1.435, 1.648]",0
"(2.185, 2.337]","(1.244, 1.435]",1
"(1.715, 1.991]","(1.648, 1.936]",0
"(3.145, 3.28]","(2.686, 3.693]",1
"(2.337, 2.477]","(0.591, 0.733]",1
"(-0.116, 1.346]","(-0.0208, 0.152]",1
"(2.185, 2.337]","(-1.162, -0.73]",1
"(3.145, 3.28]","(0.152, 0.291]",0
"(1.346, 1.715]","(0.733, 0.889]",1
"(2.89, 3.016]","(-0.73, -0.432]",0
"(3.413, 3.535]","(0.591, 0.733]",1
"(1.715, 1.991]","(0.448, 0.591]",1
"(3.413, 3.535]","(-0.73, -0.432]",0
"(3.535, 3.696]","(1.648, 1.936]",1
"(2.761, 2.89]","(1.648, 1.936]",0
"(3.28, 3.413]","(-1.162, -0.73]",0
"(2.477, 2.62]","(2.24, 2.686]",1
"(4.308, 4.657]","(-0.73, -0.432]",0
"(4.308, 4.657]","(1.648, 1.936]",0
"(3.696, 3.86]","(0.291, 0.448]",0
"(2.761, 2.89]","(1.936, 2.24]",0
"(2.62, 2.761]","(0.591, 0.733]",1
"(-0.116, 1.346]","(-0.0208, 0.152]",1
"(4.308, 4.657]","(1.082, 1.244]",0
"(3.145, 3.28]","(0.889, 1.082]",0
"(2.337, 2.477]","(1.936, 2.24]",0
"(3.28, 3.413]","(0.152, 0.291]",1
"(2.761, 2.89]","(2.686, 3.693]",1
"(3.696, 3.86]","(1.244, 1.435]",0
"(2.89, 3.016]","(2.686, 3.693]",0
"(2.62, 2.761]","(1.435, 1.648]",1
"(2.337, 2.477]","(2.24, 2.686]",0
"(4.657, 6.813]","(1.936, 2.24]",0
"(4.092, 4.308]","(1.244, 1.435]",0
"(2.761, 2.89]","(-1.162, -0.73]",0
"(3.413, 3.535]","(2.24, 2.686]",1
"(3.696, 3.86]","(1.648, 1.936]",0
"(2.477, 2.62]","(1.648, 1.936]",1
"(3.86, 4.092]","(0.291, 0.448]",0
"(3.86, 4.092]","(1.082, 1.244]",0
"(4.657, 6.813]","(-0.73, -0.432]",0
"(3.28, 3.413]","(-3.459, -1.162]",0
"(2.761, 2.89]","(2.686, 3.693]",1
"(1.346, 1.715]","(-0.199, -0.0208]",1
"(1.991, 2.185]","(0.889, 1.082]",0
"(2.185, 2.337]","(0.889, 1.082]",1
"(-0.116, 1.346]","(0.733, 0.889]",1
"(3.696, 3.86]","(0.733, 0.889]",0
"(3.413, 3.535]","(1.936, 2.24]",1
"(1.346, 1.715]","(-0.432, -0.199]",1
"(-0.116, 1.346]","(-0.73, -0.432]",1
"(3.28, 3.413]","(0.448, 0.591]",0
"(3.535, 3.696]","(0.733, 0.889]",1
"(2.761, 2.89]","(2.686, 3.693]",1
"(2.761, 2.89]","(-1.162, -0.73]",1
"(2.185, 2.337]","(1.435, 1.648]",0
"(2.185, 2.337]","(1.435, 1.648]",1
"(2.89, 3.016]","(-0.199, -0.0208]",0
"(2.89, 3.016]","(-0.73, -0.432]",0
"(2.185, 2.337]","(0.591, 0.733]",1
"(2.62, 2.761]","(-1.162, -0.73]",1
"(1.715, 1.991]","(0.889, 1.082]",0
"(2.761, 2.89]","(1.936, 2.24]",0
"(2.337, 2.477]","(-0.0208, 0.152]",0
"(2.62, 2.761]","(-0.199, -0.0208]",0
"(2.337, 2.477]","(1.244, 1.435]",1
"(3.696, 3.86]","(0.448, 0.591]",0
"(3.86, 4.092]","(1.435, 1.648]",0
"(2.761, 2.89]","(1.435, 1.648]",0
"(2.89, 3.016]","(2.24, 2.686]",0
"(2.761, 2.89]","(1.082, 1.244]",1
"(4.092, 4.308]","(0.889, 1.082]",0
"(3.413, 3.535]","(-0.199, -0.0208]",0
"(3.86, 4.092]","(-0.73, -0.432]",0
"(4.308, 4.657]","(0.591, 0.733]",0
"(4.092, 4.308]","(0.889, 1.082]",0
"(1.715, 1.991]","(1.082, 1.244]",1
"(3.696, 3.86]","(-0.73, -0.432]",0
"(3.696, 3.86]","(2.24, 2.686]",1
"(3.535, 3.696]","(0.448, 0.591]",1
"(1.991, 2.185]","(-1.162, -0.73]",1
"(-0.116, 1.346]","(0.733, 0.889]",1
"(4.657, 6.813]","(0.889, 1.082]",0
"(2.337, 2.477]","(0.591, 0.733]",1
"(3.016, 3.145]","(-0.432, -0.199]",0
"(1.715, 1.991]","(1.936, 2.24]",0
"(4.657, 6.813]","(0.291, 0.448]",0
"(1.346, 1.715]","(1.244, 1.435]",1
"(2.337, 2.477]","(1.936, 2.24]",1
"(1.346, 1.715]","(-0.432, -0.199]",1
"(3.696, 3.86]","(1.648, 1.936]",0
"(2.477, 2.62]","(0.733, 0.889]",1
"(2.89, 3.016]","(-3.459, -1.162]",0
"(2.89, 3.016]","(-0.73, -0.432]",1
"(3.413, 3.535]","(0.733, 0.889]",0
"(1.715, 1.991]","(0.448, 0.591]",0
"(-0.116, 1.346]","(-0.199, -0.0208]",1
"(1.346, 1.715]","(3.693, 15.948]",1
"(4.308, 4.657]","(0.889, 1.082]",0
"(3.28, 3.413]","(2.686, 3.693]",1
"(3.696, 3.86]","(-0.0208, 0.152]",0
"(3.86, 4.092]","(2.24, 2.686]",1
"(4.657, 6.813]","(2.24, 2.686]",0
"(1.991, 2.185]","(0.152, 0.291]",0
"(3.86, 4.092]","(1.435, 1.648]",0
"(3.28, 3.413]","(0.291, 0.448]",0
"(1.346, 1.715]","(0.733, 0.889]",1
"(-0.116, 1.346]","(1.082, 1.244]",1
"(4.657, 6.813]","(1.082, 1.244]",0
"(2.477, 2.62]","(3.693, 15.948]",1
"(2.62, 2.761]","(3.693, 15.948]",1
"(3.016, 3.145]","(0.733, 0.889]",1
"(2.89, 3.016]","(1.435, 1.648]",1
"(2.337, 2.477]","(0.889, 1.082]",1
"(3.28, 3.413]","(0.889, 1.082]",0
"(3.28, 3.413]","(0.448, 0.591]",1
"(1.715, 1.991]","(1.435, 1.648]",1
"(1.346, 1.715]","(1.936, 2.24]",1
"(2.89, 3.016]","(0.448, 0.591]",0
"(3.28, 3.413]","(0.291, 0.448]",1
"(3.016, 3.145]","(0.591, 0.733]",0
"(-0.116, 1.346]","(1.082, 1.244]",1
"(3.535, 3.696]","(-1.162, -0.73]",0
"(4.308, 4.657]","(0.291, 0.448]",0
"(4.308, 4.657]","(1.648, 1.936]",0
"(2.185, 2.337]","(1.648, 1.936]",1
"(3.535, 3.696]","(0.448, 0.591]",0
"(1.991, 2.185]","(1.435, 1.648]",1
"(3.535, 3.696]","(0.152, 0.291]",1
"(4.308, 4.657]","(-1.162, -0.73]",0
"(3.016, 3.145]","(-0.0208, 0.152]",1
"(3.016, 3.145]","(3.693, 15.948]",1
"(3.413, 3.535]","(-0.199, -0.0208]",0
"(3.413, 3.535]","(0.448, 0.591]",1
"(3.86, 4.092]","(-0.432, -0.199]",1
"(4.092, 4.308]","(1.936, 2.24]",1
"(2.761, 2.89]","(1.082, 1.244]",1
"(2.62, 2.761]","(-0.0208, 0.152]",1
"(3.145, 3.28]","(0.448, 0.591]",1
"(4.092, 4.308]","(-0.73, -0.432]",1
"(1.715, 1.991]","(-1.162, -0.73]",0
"(3.413, 3.535]","(0.448, 0.591]",0
"(2.477, 2.62]","(-3.459, -1.162]",0
"(4.092, 4.308]","(0.152, 0.291]",0
"(1.346, 1.715]","(1.082, 1.244]",1
"(4.657, 6.813]","(0.591, 0.733]",0
"(4.657, 6.813]","(-0.432, -0.199]",0
"(2.185, 2.337]","(2.24, 2.686]",1
"(1.715, 1.991]","(0.591, 0.733]",1
"(4.092, 4.308]","(-0.199, -0.0208]",1
"(1.715, 1.991]","(0.448, 0.591]",0
"(2.477, 2.62]","(-0.199, -0.0208]",0
"(2.185, 2.337]","(1.244, 1.435]",0
"(1.991, 2.185]","(-3.459, -1.162]",0
"(-0.116, 1.346]","(1.936, 2.24]",1
"(3.145, 3.28]","(1.936, 2.24]",1
"(3.86, 4.092]","(1.435, 1.648]",0
"(4.092, 4.308]","(-0.432, -0.199]",0
"(2.761, 2.89]","(-0.0208, 0.152]",0
"(4.308, 4.657]","(-0.0208, 0.152]",0
"(2.185, 2.337]","(0.291, 0.448]",1
"(2.62, 2.761]","(0.291, 0.448]",0
"(1.346, 1.715]","(-0.73, -0.432]",1
"(3.413, 3.535]","(2.24, 2.686]",1
"(3.016, 3.145]","(1.648, 1.936]",1
"(1.715, 1.991]","(-0.73, -0.432]",1
"(2.89, 3.016]","(1.082, 1.244]",0
"(2.89, 3.016]","(0.152, 0.291]",0
"(2.761, 2.89]","(1.082, 1.244]",0
"(3.413, 3.535]","(3.693, 15.948]",1
"(2.185, 2.337]","(1.936, 2.24]",1
"(2.477, 2.62]","(0.291, 0.448]",0
"(2.337, 2.477]","(1.435, 1.648]",1
"(3.696, 3.86]","(3.693, 15.948]",1
"(3.28, 3.413]","(1.435, 1.648]",1
"(2.89, 3.016]","(1.648, 1.936]",1
"(2.337, 2.477]","(0.889, 1.082]",0
"(-0.116, 1.346]","(2.686, 3.693]",1
"(2.185, 2.337]","(2.686, 3.693]",1
"(4.308, 4.657]","(1.435, 1.648]",0
"(2.477, 2.62]","(-3.459, -1.162]",0
"(3.535, 3.696]","(3.693, 15.948]",1
"(3.413, 3.535]","(2.686, 3.693]",1
