ACLED_fatalities_total,ACLED_fatalities_Violence_against_civilians,ACLED_events_total,CIESIN_GPWv411_GPW_Population_Density_population_density_max,spam2010v2r0_global_prod_P_RICE_I_min,ECMWF_ERA5_LAND_MONTHLY_soil_temperature_level_1_sum_sum,NASA_GPM_L3_IMERG_MONTHLY_V06_precipitationQualityIndex_max_max,NASA_FLDAS_NOAH01_C_GL_M_V001_Qle_tavg_max_std
8,3,28,114.85932159423828,10.600000381469728,137232.11889648438,22.303712844848636,14.935313748507447
13,4,40,815.4650268554688,34.599998474121094,101048.90771484375,21.50555419921875,9.655285005441048
20,1,17,147.80043029785156,0.699999988079071,114495.240234375,16.18566131591797,28.182692395084572
0,0,5,143.7315673828125,81.80000305175781,65236.925048828125,23.851964950561523,12.518364006653847
3,1,6,124.4743194580078,0.699999988079071,317700.7861328125,17.72974395751953,28.592756965280632
29,5,22,464.5616149902344,0.0,106366.61791992188,19.521629333496094,39.203446661424664
18,1,34,93.81311798095705,0.0,122043.40356445312,19.82142448425293,23.303303017620518
0,0,1,266.5329284667969,0.0,69716.22705078125,16.96558380126953,44.39342300080019
37,21,120,8843.861328125,12.899999618530272,36156.078369140625,18.37167358398437,9.304315916317199
15,2,129,215.471923828125,0.0,102804.23120117188,17.545488357543945,39.72718216960286
5,1,7,215.47190856933597,0.0,105898.01245117188,16.03940773010254,46.046234368586475
0,0,7,125.00079345703124,0.0,49572.182373046875,14.452679634094238,36.23840498158084
23,6,52,29.80463218688965,0.0,235977.67309570312,10.811699867248535,13.476164202693353
1026,1,1854,618.0952758789062,0.0,102890.74682617188,19.68546485900879,42.76166922927092
0,0,4,215.4719390869141,0.0,89858.99829101562,18.274545669555664,43.77203233644119
10,2,50,252.5647125244141,0.0,91882.44555664062,15.367732048034668,41.55969570570531
4,0,2,632.2009887695312,0.0,105257.07885742188,25.711448669433597,45.561037157486496
434,0,418,647.3737182617188,0.0,89888.61352539062,23.958383560180664,46.23481546179239
1,0,5,509.0828247070313,0.0,83969.5361328125,20.636066436767575,42.573068601915686
0,0,0,509.082763671875,0.0,148379.82836914062,17.557397842407227,39.81743505310859
0,0,0,215.47190856933597,0.0,69857.37158203125,17.42613983154297,44.97214415845108
14,1,29,122.28140258789062,0.0,123139.83129882812,16.026575088500977,12.26773170023175
155,22,283,8843.8603515625,12.899999618530272,108211.88745117188,21.488609313964844,13.932877987600406
1,0,1,100.39505004882812,0.0,41511.41162109375,12.895318031311035,34.66327024771016
0,0,0,215.471923828125,0.0,48659.235107421875,19.57251739501953,43.74891736940237
509,0,593,216.357421875,0.0,205394.77880859375,17.913101196289062,43.574719183766895
26,7,54,5727.05810546875,10.600000381469728,72172.25439453125,20.63568687438965,11.824915693992873
2,0,1,509.0828247070313,0.0,175738.03637695312,19.98317146301269,42.07120614666272
139,2,153,647.3736572265625,0.0,97145.80615234375,25.711448669433597,45.4667979007878
19,1,60,215.471923828125,0.0,62215.270751953125,17.957626342773438,44.59960965095394
0,0,1,215.47186279296875,0.0,99577.95263671875,16.237953186035156,36.02539405841638
85,16,39,111.18875122070312,5.5,272686.95849609375,15.721261024475098,17.07288337181026
2,0,115,215.47189331054688,0.0,152838.66357421875,18.274545669555664,46.5019452905451
0,0,0,604.8798828125,0.0,7035.784423828125,15.150821685791016,42.07684999422725
1,0,4,220.9612274169922,0.0,65510.784423828125,33.37260437011719,13.72016690560184
0,0,3,217.8973846435547,42.09999847412109,94348.88305664062,13.540040016174316,8.757649728866506
0,0,2,215.471923828125,0.0,84140.9404296875,20.860918045043945,43.21741107454266
0,0,2,215.47190856933597,0.0,99465.43505859375,15.230960845947266,39.626712282478884
3,0,27,215.471923828125,0.0,47756.998779296875,15.547319412231444,38.45749543379622
25,1,27,585.6417846679688,0.0,106745.62768554688,14.837392807006836,34.11726797107124
327,1,132,109.8974838256836,0.0,194131.74389648438,21.35106658935547,26.66621685080686
9,0,14,215.471923828125,0.0,83725.9677734375,17.84547233581543,45.22736646379029
0,0,0,91.33326721191406,0.0,41562.61474609375,15.485889434814451,38.008974852872186
23,7,47,3141.381103515625,88.9000015258789,50463.858154296875,18.417879104614254,12.650713344728599
0,0,2,113.73357391357422,0.0,129047.33837890625,19.52762794494629,29.25264537138806
144,20,176,44.67538833618164,0.0,100430.65576171875,19.57693672180176,23.93811822016377
0,0,0,38.43017578125,0.0,223533.51440429688,27.11258316040039,21.289311184574725
9,0,30,1561.34521484375,0.0,130091.07666015625,19.907007217407227,10.15206782512567
3,0,10,113.73355865478516,0.0,191578.63061523438,19.98317146301269,37.61785483291675
12,7,32,189.32765197753903,10.600000381469728,100989.19873046875,22.41476058959961,16.105815316340713
0,0,5,104.49649810791016,0.0,123940.89501953125,15.64752960205078,45.30323780482788
9,1,11,215.471923828125,0.0,76349.66967773438,17.957626342773438,44.441903026675426
7,2,12,215.4719390869141,0.0,97499.79443359375,18.3227481842041,44.4199730090638
1,0,2,100.39505004882812,0.0,55360.193359375,13.57392692565918,46.344591034308266
9,0,11,25.46315193176269,0.4000000059604645,264884.8576660156,11.99709701538086,9.225108862285417
5,2,11,137.26104736328125,0.0,231927.591796875,17.516157150268555,20.865628625410242
0,0,1,215.471923828125,0.0,112289.298828125,16.638952255249023,46.88531698651823
7,3,6,464.56158447265625,0.0,106540.94995117188,18.577043533325195,34.86099598620787
78,2,42,147.8004608154297,0.1000000014901161,164712.25659179688,17.872638702392578,26.553487073400117
13,5,19,44.675384521484375,0.0,193928.39038085938,23.912843704223636,29.524821188831375
5,1,25,1721.357666015625,18.600000381469727,50942.828857421875,30.338359832763672,9.329940242727481
0,0,10,217.89739990234372,0.0,116021.615234375,25.48488998413086,12.104042876757905
0,0,2,507.9075317382813,0.0,207941.30688476562,15.33983325958252,10.56121834942128
34,24,103,8843.8603515625,7.400000095367432,28914.4931640625,17.53746795654297,1.6201389035231186
768,2,1298,215.47189331054688,0.0,69155.88720703125,18.924976348876957,43.855222705038116
11,6,18,60.248626708984375,0.0,719708.5646972656,17.404172897338867,27.409440153810618
70,31,822,1727.656494140625,15.600000381469728,58234.498046875,30.338359832763672,9.112764666334115
3,1,14,239.1241607666016,0.0,145444.5048828125,32.581180572509766,8.58944534081608
7,5,397,217.89739990234372,79.69999694824219,65398.003173828125,20.85834312438965,8.66580868590447
12,2,66,480.1168518066406,1.7000000476837158,93672.49633789062,19.890588760375977,7.969560203358025
1,1,34,112.57811737060548,0.0,996212.6369628906,26.026264190673828,11.79926195626002
7,3,15,585.6417236328125,0.0,106357.26635742188,15.348345756530762,39.82700825439832
0,0,0,217.89739990234372,79.5,109001.62182617188,19.013227462768555,10.1935274286779
28,5,58,464.5616149902344,2.5,121609.45825195312,15.972054481506348,27.613261494951644
7,3,154,2215.53759765625,59.79999923706055,72489.42041015625,20.26475143432617,7.990804526984707
1,0,3,2215.53759765625,1.2000000476837158,86745.1220703125,21.12875747680664,8.522752920353561
19,6,50,5654.49169921875,7.400000095367432,14455.88330078125,17.443758010864258,1.5987076524933936
0,0,2,191.7973175048828,22.399999618530277,87124.4091796875,16.578998565673828,9.894761920445397
34,5,201,8843.8603515625,7.400000095367432,28936.4384765625,17.482513427734375,1.7158807119952355
37,20,57,1121.4072265625,15.699999809265137,100817.66357421875,19.66581153869629,13.09187035963876
3,0,26,239.12417602539065,0.699999988079071,239650.14770507812,23.433012008666992,10.260224256960903
1,0,2,927.5802612304688,40.900001525878906,28915.6904296875,18.872499465942383,7.842519968386205
15,8,358,124.4743194580078,0.0,166165.58862304688,27.11258316040039,17.327839222903823
9,5,13,236.4574737548828,112.0,50637.117919921875,20.14202690124512,11.031906178822492
2,2,4,606.3523559570312,74.4000015258789,50678.012451171875,19.831661224365234,9.77619341465232
12,7,12,236.4574737548828,163.3000030517578,21674.656005859375,18.085533142089844,10.270420584798668
0,0,0,261.308837890625,0.0,174277.107421875,18.83025932312012,10.983041505923984
4,1,26,210.567626953125,0.0,87333.6123046875,32.581180572509766,7.131282905962194
281,76,354,189.32766723632807,0.2000000029802322,107992.48901367188,22.747467041015625,21.373565519897024
34,16,157,927.5802001953124,0.0,158744.36669921875,21.36798667907715,8.199232500185754
77,21,954,261.308837890625,16.5,123583.50708007812,30.3468074798584,8.88217384142779
3,1,7,217.89735412597656,0.0,152203.40649414062,24.098426818847656,16.053127900137774
3,2,27,210.567626953125,8.100000381469727,43654.23388671875,23.775623321533203,9.271466532836808
82,3,178,186.293701171875,0.0,559657.1948242188,16.470638275146484,10.234268052398429
21,8,138,261.3088073730469,0.0,181647.95825195312,21.58578491210937,12.563382096831416
0,0,0,217.89735412597656,55.70000076293945,36346.002197265625,19.23258209228516,10.107704387728282
118,6,136,114.23394775390624,0.0,2496867.733154297,12.107958793640137,10.852352994653918
6,0,15,501.1204528808594,0.0,3539315.6208496094,34.1756591796875,14.628852591872791
27,6,75,261.308837890625,57.20000076293945,80045.10327148438,20.21978187561035,8.957924163746451
0,0,3,252.56472778320312,0.0,84534.5673828125,16.96558380126953,42.73093248476856
86,5,37,585.6417236328125,0.0,178853.80395507812,16.399877548217773,29.52714267081387
0,0,10,236.45748901367188,42.59999847412109,115803.359375,21.48259735107422,11.938266578286772
146,41,305,8843.861328125,7.400000095367432,36143.396728515625,18.37167358398437,1.6576142381142296
38,15,155,1727.6563720703125,0.0,167221.92260742188,32.581180572509766,13.055827353059742
2,1,11,99.87850952148438,1.0,144462.5068359375,17.20278549194336,27.858715956944835
19,0,21,26.202699661254883,0.0,542178.3330078125,11.26736831665039,11.03009667034382
1,0,8,98.12882995605467,0.0,62860.221923828125,16.638952255249023,45.816612548674065
1,0,4,14.540236473083496,0.0,200847.0537109375,26.183408737182617,30.715316452743103
6,3,11,174.47640991210938,0.0,259513.2978515625,23.252521514892575,22.88416848053579
5,0,13,118.15974426269533,0.2000000029802322,71771.02392578125,17.872638702392578,21.39064102657823
11,3,31,509.0827331542969,0.0,126551.91259765625,20.636066436767575,41.60587149843343
145,4,167,93.8131103515625,0.0,186107.21337890625,20.186397552490234,29.44408554056105
2,0,11,444.4889526367188,0.0,91197.69946289062,16.243080139160156,47.08084484442354
52,5,47,464.56158447265625,0.0,78404.26147460938,17.147497177124023,30.8540221971182
16,3,38,647.373779296875,0.0,34962.404541015625,16.947465896606445,39.877433424811564
16,5,167,215.4719390869141,0.0,176551.95825195312,16.58639907836914,43.20956715244488
2,1,42,118.2147216796875,0.0,125598.55126953125,16.55277442932129,46.28380120465506
78,10,53,585.6417236328125,0.0,985216.6430664062,17.404172897338867,30.644610089847365
20,5,32,25.463150024414062,0.0,71786.50244140625,10.972667694091797,8.480119657578777
24,3,84,113.73358154296876,0.0,78380.51733398438,17.496641159057617,39.14445871374265
22,6,142,507.9075622558594,0.0,259076.3330078125,21.12875747680664,8.720481141360208
105,16,183,113.73356628417967,0.0,171732.986328125,23.628883361816406,29.82013245451406
11,1,26,113.73358154296876,0.0,92934.60766601562,19.58749389648437,32.75670767159152
142,24,269,464.56158447265625,0.0,85117.5341796875,17.509599685668945,36.58028215210997
8,0,12,215.471923828125,0.0,98133.13623046875,21.03086853027344,44.50901102763923
154,5,121,36.66163635253906,0.0,71228.37158203125,16.255565643310547,35.07558164782805
6,0,24,100.3950424194336,0.0,62270.239501953125,15.481863975524902,46.40213547186054
6,1,32,92.3494644165039,0.0,76129.62280273438,16.116575241088867,39.242075174402835
15,3,26,191.7973175048828,0.0,50861.969482421875,15.51237678527832,7.56794283010366
5,1,46,215.47186279296875,0.0,104492.53393554688,19.57251739501953,43.75468101360534
5,0,24,215.471923828125,0.0,89885.89086914062,17.957626342773438,39.28953158092299
71,22,105,261.80096435546875,0.0,143891.6708984375,19.460472106933597,16.45479461339068
3,1,14,509.082763671875,0.0,111024.015625,16.31495475769043,47.28568209343009
0,0,10,1727.65625,0.0,159660.66943359375,27.64170265197754,10.487226280160725
38,10,156,60.24863052368164,0.0,127753.25634765625,16.507022857666016,32.586610036626766
1,1,4,647.373779296875,0.0,84151.5498046875,24.29949760437012,44.80209617474883
23,6,42,585.6417236328125,0.0,191990.66577148438,17.491350173950195,37.071781174854955
19,4,28,585.6416625976562,0.0,99067.75146484375,16.001989364624023,41.94650268070117
47,3,79,113.73356628417967,0.0,142929.3701171875,19.65306282043457,30.293738470255587
0,0,1,647.373779296875,0.0,77050.74780273438,25.711448669433597,44.873209702869616
23,0,24,509.0827941894531,0.0,104192.53393554688,16.2152042388916,45.00229260856479
1,0,27,215.4719390869141,0.0,89257.80688476562,17.742595672607422,43.630441766280406
285,0,404,215.4719390869141,0.0,90058.61938476562,17.913101196289062,46.13490329956264
0,0,0,100.7057647705078,0.0,77475.84936523438,17.51787567138672,39.33315503579567
5,0,12,61.371826171875,0.0,104440.27416992188,20.484174728393555,40.60112457042285
26,4,35,585.6417236328125,0.0,99491.80224609375,15.230960845947266,39.733835110840836
0,0,25,215.4718780517578,0.0,117414.01489257812,19.488525390625,40.811755055187696
1224,0,1811,215.471923828125,0.0,130525.51928710938,18.924976348876957,44.68028149829626
5,0,13,1721.810302734375,0.0,50842.444091796875,28.25765037536621,8.962321303113516
0,0,3,261.8009948730469,257.0,43245.65380859375,21.4339599609375,14.918266909764322
12,5,20,138.85911560058594,0.0,137983.84741210938,21.58578491210937,15.072759260863048
41,1,40,88.23506164550781,0.0,129260.09423828125,19.46539878845215,24.91989531962894
25,17,221,509.0828247070313,0.0,160869.08862304688,16.31495475769043,46.78347947567635
90,2,46,118.15972900390624,0.0,135642.60327148438,16.255565643310547,32.00281384879617
1,0,3,113.73357391357422,0.0,127983.21337890625,17.467594146728516,37.869276557465966
0,0,0,141.84561157226562,0.0,77201.25756835938,17.247161865234375,46.88608950494559
2,0,5,120.56580352783205,0.0,330407.73974609375,25.56014060974121,31.77115147040434
6,1,3,464.56158447265625,0.0,84833.6201171875,19.226022720336918,37.785088330947616
0,0,2,215.471923828125,0.0,148801.52172851562,18.352439880371094,41.102308772035926
3,1,22,130.7268524169922,0.0,212438.55029296875,18.4333553314209,43.03764563738842
30,4,36,33.84844207763672,0.0,599169.1884765625,11.3953857421875,14.846884603393956
10,4,40,220.9611968994141,0.0,789260.1350097656,36.46327209472656,14.513558404584277
3,0,2,261.308837890625,55.70000076293945,87319.5458984375,19.790929794311523,9.359876773513546
0,0,3,215.4719390869141,0.0,112254.94140625,17.42613983154297,44.01868057257504
0,0,14,509.0828247070313,0.0,97626.38037109375,16.31495475769043,46.43243086376505
12,0,38,215.47189331054688,0.0,106882.25659179688,17.10933494567871,33.97153055896112
50,13,178,647.3736572265625,0.0,138648.1201171875,20.342382431030277,45.72967558822352
0,0,6,509.0827941894531,0.0,69384.73486328125,16.137958526611328,46.53660409768256
1,1,5,124.4743194580078,0.0,223647.71362304688,19.241905212402344,24.944694557322773
3,0,23,509.0826721191406,0.0,62767.010986328125,16.076894760131836,47.08227618115537
0,0,0,215.4719390869141,0.0,77238.88256835938,17.679546356201172,44.67451918215592
5,4,6,464.5616149902344,0.0,98759.84326171875,20.62839126586914,41.33474068428862
0,0,1,647.3737182617188,0.0,70167.59228515625,16.66628074645996,43.92502380713058
0,0,0,104.45860290527344,0.0,55452.046875,16.2152042388916,43.59599953752278
3,0,10,509.0827331542969,0.0,97525.85693359375,20.770872116088867,40.773531731882386
0,0,5,93.81311798095705,0.0,57337.873046875,18.902942657470703,25.71064081081976
1,0,6,276.2860717773437,6.400000095367432,87136.5712890625,20.89095687866211,11.559883770437535
3,0,9,210.567626953125,0.0,65512.971923828125,30.03382110595703,8.32445426258458
3,1,5,464.5616149902344,0.0,168934.865234375,21.03086853027344,42.99395035096581
14,4,23,464.5616149902344,0.0,64292.907470703125,16.439083099365234,28.188460071281767
0,0,0,5205.42578125,59.09999847412109,50526.274169921875,20.478551864624023,8.180860812918938
0,0,0,113.73358154296876,0.0,120958.18090820312,19.65306282043457,38.15277302945546
81,4,132,111.1887435913086,0.1000000014901161,165101.37573242188,16.751047134399414,26.098923064408698
2,0,14,178.7025604248047,0.0,72808.21337890625,31.462421417236328,8.743870767457635
15,2,11,585.6417236328125,0.0,77906.56616210938,14.85474967956543,41.205819805258265
0,0,1,124.47432708740234,0.0,224678.77416992188,23.59214401245117,26.960903469871656
154,1,88,464.56158447265625,18.700000762939453,35637.920166015625,16.235218048095703,27.96227372587865
43,5,79,261.8009948730469,1.5,100822.30029296875,18.41984748840332,12.78246487012545
9,0,5,647.3738403320312,0.0,90705.21899414062,23.81871223449707,44.60263933082317
5,3,10,604.8798828125,0.0,190913.61108398438,23.789697647094727,44.50043869284132
