A,B
"(13.663, 15.722]","(2.299, 3.058]"
"(9.544, 11.603]","(2.299, 3.058]"
"(7.485, 9.544]","(3.817, 4.576]"
"(15.722, 17.781]","(4.576, 5.335]"
"(13.663, 15.722]","(3.817, 4.576]"
"(15.722, 17.781]","(3.817, 4.576]"
"(13.663, 15.722]","(2.299, 3.058]"
"(11.603, 13.663]","(3.058, 3.817]"
"(9.544, 11.603]","(2.299, 3.058]"
"(7.485, 9.544]","(2.299, 3.058]"
"(9.544, 11.603]","(2.299, 3.058]"
"(11.603, 13.663]","(3.058, 3.817]"
"(11.603, 13.663]","(3.817, 4.576]"
"(13.663, 15.722]","(3.058, 3.817]"
"(13.663, 15.722]","(3.058, 3.817]"
"(13.663, 15.722]","(3.058, 3.817]"
"(13.663, 15.722]","(3.817, 4.576]"
"(13.663, 15.722]","(3.058, 3.817]"
"(9.544, 11.603]","(3.058, 3.817]"
"(13.663, 15.722]","(3.058, 3.817]"
"(13.663, 15.722]","(4.576, 5.335]"
"(11.603, 13.663]","(1.54, 2.299]"
"(15.722, 17.781]","(3.817, 4.576]"
"(9.544, 11.603]","(3.058, 3.817]"
"(9.544, 11.603]","(2.299, 3.058]"
"(9.544, 11.603]","(2.299, 3.058]"
"(3.366, 5.426]","(3.058, 3.817]"
"(7.485, 9.544]","(3.058, 3.817]"
"(7.485, 9.544]","(5.335, 6.095]"
"(7.485, 9.544]","(3.058, 3.817]"
"(7.485, 9.544]","(2.299, 3.058]"
"(7.485, 9.544]","(2.299, 3.058]"
"(3.366, 5.426]","(2.299, 3.058]"
"(9.544, 11.603]","(1.54, 2.299]"
"(5.426, 7.485]","(2.299, 3.058]"
"(5.426, 7.485]","(2.299, 3.058]"
"(7.485, 9.544]","(2.299, 3.058]"
"(7.485, 9.544]","(3.058, 3.817]"
"(11.603, 13.663]","(2.299, 3.058]"
"(11.603, 13.663]","(2.299, 3.058]"
"(11.603, 13.663]","(3.058, 3.817]"
"(11.603, 13.663]","(2.299, 3.058]"
"(9.544, 11.603]","(3.817, 4.576]"
"(5.426, 7.485]","(1.54, 2.299]"
"(5.426, 7.485]","(3.058, 3.817]"
"(7.485, 9.544]","(1.54, 2.299]"
"(3.366, 5.426]","(1.54, 2.299]"
"(7.485, 9.544]","(3.058, 3.817]"
"(7.485, 9.544]","(2.299, 3.058]"
"(11.603, 13.663]","(2.299, 3.058]"
"(9.544, 11.603]","(3.058, 3.817]"
"(7.485, 9.544]","(2.299, 3.058]"
"(11.603, 13.663]","(3.058, 3.817]"
"(9.544, 11.603]","(0.78, 1.54]"
"(7.485, 9.544]","(2.299, 3.058]"
"(5.426, 7.485]","(1.54, 2.299]"
"(9.544, 11.603]","(1.54, 2.299]"
"(7.485, 9.544]","(2.299, 3.058]"
"(7.485, 9.544]","(2.299, 3.058]"
"(11.603, 13.663]","(2.299, 3.058]"
"(9.544, 11.603]","(2.299, 3.058]"
"(5.426, 7.485]","(1.54, 2.299]"
"(9.544, 11.603]","(2.299, 3.058]"
"(5.426, 7.485]","(2.299, 3.058]"
"(7.485, 9.544]","(2.299, 3.058]"
"(3.366, 5.426]","(1.54, 2.299]"
"(5.426, 7.485]","(3.058, 3.817]"
"(7.485, 9.544]","(3.058, 3.817]"
"(7.485, 9.544]","(2.299, 3.058]"
"(5.426, 7.485]","(2.299, 3.058]"
"(5.426, 7.485]","(2.299, 3.058]"
"(3.366, 5.426]","(2.299, 3.058]"
"(5.426, 7.485]","(3.058, 3.817]"
"(-0.777, 1.307]","(0.0122, 0.78]"
"(3.366, 5.426]","(1.54, 2.299]"
"(1.307, 3.366]","(1.54, 2.299]"
"(5.426, 7.485]","(2.299, 3.058]"
"(3.366, 5.426]","(0.78, 1.54]"
"(-0.777, 1.307]","(0.78, 1.54]"
"(-0.777, 1.307]","(0.78, 1.54]"
"(1.307, 3.366]","(1.54, 2.299]"
"(-0.777, 1.307]","(0.78, 1.54]"
"(-0.777, 1.307]","(2.299, 3.058]"
"(1.307, 3.366]","(1.54, 2.299]"
"(7.485, 9.544]","(1.54, 2.299]"
"(7.485, 9.544]","(0.78, 1.54]"
"(7.485, 9.544]","(0.78, 1.54]"
