A,B
"(18.661, 23.959]","(5.091, 9.131]"
"(15.809, 18.661]","(4.459, 5.091]"
"(18.661, 23.959]","(5.091, 9.131]"
"(18.661, 23.959]","(5.091, 9.131]"
"(18.661, 23.959]","(5.091, 9.131]"
"(18.661, 23.959]","(5.091, 9.131]"
"(18.661, 23.959]","(5.091, 9.131]"
"(18.661, 23.959]","(4.459, 5.091]"
"(18.661, 23.959]","(4.459, 5.091]"
"(18.661, 23.959]","(4.459, 5.091]"
"(18.661, 23.959]","(4.459, 5.091]"
"(18.661, 23.959]","(4.062, 4.459]"
"(18.661, 23.959]","(4.459, 5.091]"
"(18.661, 23.959]","(4.062, 4.459]"
"(18.661, 23.959]","(5.091, 9.131]"
"(18.661, 23.959]","(5.091, 9.131]"
"(18.661, 23.959]","(4.062, 4.459]"
"(18.661, 23.959]","(4.459, 5.091]"
"(18.661, 23.959]","(4.459, 5.091]"
"(18.661, 23.959]","(3.54, 4.062]"
"(18.661, 23.959]","(0.0203, 1.315]"
"(18.661, 23.959]","(5.091, 9.131]"
"(18.661, 23.959]","(3.54, 4.062]"
"(18.661, 23.959]","(5.091, 9.131]"
"(15.809, 18.661]","(3.029, 3.54]"
"(18.661, 23.959]","(4.062, 4.459]"
"(14.395, 15.809]","(5.091, 9.131]"
"(11.408, 12.846]","(4.459, 5.091]"
"(15.809, 18.661]","(3.54, 4.062]"
"(15.809, 18.661]","(4.062, 4.459]"
"(15.809, 18.661]","(4.459, 5.091]"
"(15.809, 18.661]","(2.338, 2.685]"
"(15.809, 18.661]","(4.459, 5.091]"
"(14.395, 15.809]","(2.338, 2.685]"
"(14.395, 15.809]","(3.029, 3.54]"
"(12.846, 14.395]","(4.062, 4.459]"
"(9.482, 11.408]","(2.685, 3.029]"
"(12.846, 14.395]","(4.062, 4.459]"
"(12.846, 14.395]","(3.54, 4.062]"
"(14.395, 15.809]","(4.062, 4.459]"
"(12.846, 14.395]","(4.459, 5.091]"
"(14.395, 15.809]","(5.091, 9.131]"
"(15.809, 18.661]","(5.091, 9.131]"
"(15.809, 18.661]","(4.459, 5.091]"
"(14.395, 15.809]","(5.091, 9.131]"
"(14.395, 15.809]","(5.091, 9.131]"
"(14.395, 15.809]","(5.091, 9.131]"
"(14.395, 15.809]","(5.091, 9.131]"
"(14.395, 15.809]","(5.091, 9.131]"
"(14.395, 15.809]","(4.459, 5.091]"
"(14.395, 15.809]","(4.459, 5.091]"
"(14.395, 15.809]","(4.062, 4.459]"
"(14.395, 15.809]","(4.062, 4.459]"
"(11.408, 12.846]","(2.338, 2.685]"
"(9.482, 11.408]","(0.0203, 1.315]"
"(12.846, 14.395]","(1.315, 1.992]"
"(14.395, 15.809]","(4.062, 4.459]"
"(14.395, 15.809]","(4.459, 5.091]"
"(15.809, 18.661]","(4.062, 4.459]"
"(15.809, 18.661]","(5.091, 9.131]"
"(15.809, 18.661]","(4.062, 4.459]"
"(14.395, 15.809]","(3.54, 4.062]"
"(14.395, 15.809]","(3.54, 4.062]"
"(12.846, 14.395]","(3.029, 3.54]"
"(9.482, 11.408]","(2.685, 3.029]"
"(11.408, 12.846]","(3.029, 3.54]"
"(15.809, 18.661]","(4.062, 4.459]"
"(15.809, 18.661]","(5.091, 9.131]"
"(18.661, 23.959]","(4.459, 5.091]"
"(15.809, 18.661]","(4.062, 4.459]"
"(18.661, 23.959]","(4.062, 4.459]"
"(18.661, 23.959]","(3.54, 4.062]"
"(15.809, 18.661]","(0.0203, 1.315]"
"(15.809, 18.661]","(3.54, 4.062]"
"(14.395, 15.809]","(2.685, 3.029]"
"(11.408, 12.846]","(3.54, 4.062]"
"(12.846, 14.395]","(4.062, 4.459]"
"(15.809, 18.661]","(4.062, 4.459]"
"(15.809, 18.661]","(4.459, 5.091]"
"(18.661, 23.959]","(3.029, 3.54]"
"(15.809, 18.661]","(5.091, 9.131]"
"(15.809, 18.661]","(3.54, 4.062]"
"(14.395, 15.809]","(3.54, 4.062]"
"(12.846, 14.395]","(3.029, 3.54]"
"(14.395, 15.809]","(4.459, 5.091]"
"(15.809, 18.661]","(4.062, 4.459]"
"(14.395, 15.809]","(4.062, 4.459]"
"(12.846, 14.395]","(3.54, 4.062]"
"(12.846, 14.395]","(3.54, 4.062]"
"(11.408, 12.846]","(2.685, 3.029]"
"(9.482, 11.408]","(1.315, 1.992]"
"(12.846, 14.395]","(3.029, 3.54]"
"(12.846, 14.395]","(2.685, 3.029]"
"(9.482, 11.408]","(2.338, 2.685]"
"(9.482, 11.408]","(4.062, 4.459]"
"(14.395, 15.809]","(4.459, 5.091]"
"(12.846, 14.395]","(4.062, 4.459]"
"(15.809, 18.661]","(3.54, 4.062]"
"(12.846, 14.395]","(2.685, 3.029]"
"(12.846, 14.395]","(3.54, 4.062]"
"(9.482, 11.408]","(2.338, 2.685]"
"(7.812, 9.482]","(2.338, 2.685]"
"(9.482, 11.408]","(2.685, 3.029]"
"(12.846, 14.395]","(3.029, 3.54]"
"(12.846, 14.395]","(4.062, 4.459]"
"(12.846, 14.395]","(3.54, 4.062]"
"(12.846, 14.395]","(3.54, 4.062]"
"(12.846, 14.395]","(3.029, 3.54]"
"(14.395, 15.809]","(3.54, 4.062]"
"(12.846, 14.395]","(3.029, 3.54]"
"(9.482, 11.408]","(3.54, 4.062]"
"(14.395, 15.809]","(3.029, 3.54]"
"(14.395, 15.809]","(4.459, 5.091]"
"(11.408, 12.846]","(1.992, 2.338]"
"(14.395, 15.809]","(4.062, 4.459]"
"(9.482, 11.408]","(3.029, 3.54]"
"(9.482, 11.408]","(2.338, 2.685]"
"(9.482, 11.408]","(2.685, 3.029]"
"(3.58, 5.845]","(3.029, 3.54]"
"(7.812, 9.482]","(3.029, 3.54]"
"(5.845, 7.812]","(5.091, 9.131]"
"(7.812, 9.482]","(3.029, 3.54]"
"(7.812, 9.482]","(2.685, 3.029]"
"(5.845, 7.812]","(2.685, 3.029]"
"(3.58, 5.845]","(2.685, 3.029]"
"(9.482, 11.408]","(1.992, 2.338]"
"(5.845, 7.812]","(2.338, 2.685]"
"(5.845, 7.812]","(2.685, 3.029]"
"(9.482, 11.408]","(2.685, 3.029]"
"(7.812, 9.482]","(3.54, 4.062]"
"(11.408, 12.846]","(2.685, 3.029]"
"(11.408, 12.846]","(2.685, 3.029]"
"(11.408, 12.846]","(3.029, 3.54]"
"(11.408, 12.846]","(2.338, 2.685]"
"(11.408, 12.846]","(4.062, 4.459]"
"(3.58, 5.845]","(1.992, 2.338]"
"(3.58, 5.845]","(3.029, 3.54]"
"(7.812, 9.482]","(1.992, 2.338]"
"(3.58, 5.845]","(1.315, 1.992]"
"(5.845, 7.812]","(3.029, 3.54]"
"(7.812, 9.482]","(2.338, 2.685]"
"(12.846, 14.395]","(2.685, 3.029]"
"(9.482, 11.408]","(3.029, 3.54]"
"(7.812, 9.482]","(2.685, 3.029]"
"(11.408, 12.846]","(3.029, 3.54]"
"(9.482, 11.408]","(1.315, 1.992]"
"(5.845, 7.812]","(1.992, 2.338]"
"(5.845, 7.812]","(1.315, 1.992]"
"(9.482, 11.408]","(1.992, 2.338]"
"(7.812, 9.482]","(2.685, 3.029]"
"(7.812, 9.482]","(2.338, 2.685]"
"(11.408, 12.846]","(2.338, 2.685]"
"(9.482, 11.408]","(2.685, 3.029]"
"(5.845, 7.812]","(1.315, 1.992]"
"(9.482, 11.408]","(2.338, 2.685]"
"(5.845, 7.812]","(2.685, 3.029]"
"(7.812, 9.482]","(2.338, 2.685]"
"(3.58, 5.845]","(1.992, 2.338]"
"(5.845, 7.812]","(3.029, 3.54]"
"(7.812, 9.482]","(3.029, 3.54]"
"(7.812, 9.482]","(2.338, 2.685]"
"(5.845, 7.812]","(2.338, 2.685]"
"(5.845, 7.812]","(2.685, 3.029]"
"(3.58, 5.845]","(2.685, 3.029]"
"(5.845, 7.812]","(3.54, 4.062]"
"(-0.753, 3.58]","(0.0203, 1.315]"
"(-0.753, 3.58]","(1.992, 2.338]"
"(-0.753, 3.58]","(1.992, 2.338]"
"(5.845, 7.812]","(2.338, 2.685]"
"(3.58, 5.845]","(0.0203, 1.315]"
"(-0.753, 3.58]","(0.0203, 1.315]"
"(-0.753, 3.58]","(0.0203, 1.315]"
"(-0.753, 3.58]","(1.315, 1.992]"
"(-0.753, 3.58]","(1.315, 1.992]"
"(-0.753, 3.58]","(2.338, 2.685]"
"(-0.753, 3.58]","(1.992, 2.338]"
"(7.812, 9.482]","(1.315, 1.992]"
"(7.812, 9.482]","(0.0203, 1.315]"
"(7.812, 9.482]","(0.0203, 1.315]"
