A,B
"(11.603, 13.369]","(3.275, 3.926]"
"(11.603, 13.369]","(1.973, 2.624]"
"(9.838, 11.603]","(3.926, 4.576]"
"(4.543, 6.308]","(1.973, 2.624]"
"(4.543, 6.308]","(2.624, 3.275]"
"(8.073, 9.838]","(1.973, 2.624]"
"(4.543, 6.308]","(1.323, 1.973]"
"(6.308, 8.073]","(3.275, 3.926]"
"(8.073, 9.838]","(2.624, 3.275]"
"(11.603, 13.369]","(2.624, 3.275]"
"(9.838, 11.603]","(2.624, 3.275]"
"(8.073, 9.838]","(2.624, 3.275]"
"(11.603, 13.369]","(3.275, 3.926]"
"(8.073, 9.838]","(1.323, 1.973]"
"(6.308, 8.073]","(1.973, 2.624]"
"(6.308, 8.073]","(1.323, 1.973]"
"(9.838, 11.603]","(1.973, 2.624]"
"(8.073, 9.838]","(2.624, 3.275]"
"(8.073, 9.838]","(1.973, 2.624]"
"(11.603, 13.369]","(1.973, 2.624]"
"(9.838, 11.603]","(2.624, 3.275]"
"(6.308, 8.073]","(1.323, 1.973]"
"(9.838, 11.603]","(1.973, 2.624]"
"(6.308, 8.073]","(2.624, 3.275]"
"(8.073, 9.838]","(2.624, 3.275]"
"(4.543, 6.308]","(1.973, 2.624]"
"(6.308, 8.073]","(2.624, 3.275]"
"(8.073, 9.838]","(2.624, 3.275]"
"(8.073, 9.838]","(1.973, 2.624]"
"(6.308, 8.073]","(1.973, 2.624]"
"(6.308, 8.073]","(2.624, 3.275]"
"(2.778, 4.543]","(2.624, 3.275]"
"(4.543, 6.308]","(3.275, 3.926]"
"(-0.777, 1.013]","(0.0122, 0.672]"
"(2.778, 4.543]","(1.973, 2.624]"
"(2.778, 4.543]","(1.973, 2.624]"
"(4.543, 6.308]","(2.624, 3.275]"
"(2.778, 4.543]","(0.672, 1.323]"
"(1.013, 2.778]","(0.672, 1.323]"
"(1.013, 2.778]","(0.672, 1.323]"
"(2.778, 4.543]","(1.323, 1.973]"
"(-0.777, 1.013]","(1.323, 1.973]"
"(-0.777, 1.013]","(1.973, 2.624]"
"(1.013, 2.778]","(1.973, 2.624]"
"(6.308, 8.073]","(1.323, 1.973]"
"(8.073, 9.838]","(0.672, 1.323]"
"(8.073, 9.838]","(0.672, 1.323]"
