treat,age,educ,black,hisp,married,nodegr,re74,re75,re78
1.0,"(26.0, 27.0]","(10.0, 11.0]",1.0,0.0,0.0,1.0,"(-0.001, 1567.413]","(-0.001, 716.129]","(-0.001, 1477.727]"
1.0,"(27.0, 29.0]","(-0.001, 7.0]",1.0,0.0,0.0,1.0,"(-0.001, 1567.413]","(-0.001, 716.129]","(-0.001, 1477.727]"
1.0,"(27.0, 29.0]","(7.0, 9.0]",1.0,0.0,0.0,1.0,"(-0.001, 1567.413]","(-0.001, 716.129]","(7388.633, 11208.556]"
1.0,"(26.0, 27.0]","(10.0, 11.0]",1.0,0.0,0.0,1.0,"(-0.001, 1567.413]","(-0.001, 716.129]","(-0.001, 1477.727]"
1.0,"(21.0, 23.0]","(-0.001, 7.0]",0.0,0.0,0.0,1.0,"(-0.001, 1567.413]","(-0.001, 716.129]","(-0.001, 1477.727]"
1.0,"(42.0, 45.0]","(-0.001, 7.0]",1.0,0.0,1.0,1.0,"(-0.001, 1567.413]","(-0.001, 716.129]","(7388.633, 11208.556]"
1.0,"(27.0, 29.0]","(12.0, 13.0]",1.0,0.0,0.0,0.0,"(-0.001, 1567.413]","(-0.001, 716.129]","(7388.633, 11208.556]"
1.0,"(26.0, 27.0]","(7.0, 9.0]",1.0,0.0,0.0,1.0,"(-0.001, 1567.413]","(-0.001, 716.129]","(-0.001, 1477.727]"
1.0,"(45.0, 48.0]","(12.0, 13.0]",1.0,0.0,0.0,0.0,"(-0.001, 1567.413]","(-0.001, 716.129]","(-0.001, 1477.727]"
1.0,"(16.999, 21.0]","(-0.001, 7.0]",1.0,0.0,0.0,1.0,"(-0.001, 1567.413]","(-0.001, 716.129]","(-0.001, 1477.727]"
1.0,"(23.0, 25.0]","(11.0, 12.0]",1.0,0.0,0.0,0.0,"(-0.001, 1567.413]","(-0.001, 716.129]","(11208.556, 14186.175]"
1.0,"(27.0, 29.0]","(14.0, 16.0]",1.0,0.0,0.0,0.0,"(-0.001, 1567.413]","(-0.001, 716.129]","(7388.633, 11208.556]"
1.0,"(23.0, 25.0]","(10.0, 11.0]",0.0,0.0,0.0,1.0,"(-0.001, 1567.413]","(-0.001, 716.129]","(17437.174, 19432.104]"
1.0,"(21.0, 23.0]","(11.0, 12.0]",1.0,0.0,0.0,0.0,"(-0.001, 1567.413]","(-0.001, 716.129]","(17437.174, 19432.104]"
1.0,"(16.999, 21.0]","(7.0, 9.0]",1.0,0.0,0.0,1.0,"(-0.001, 1567.413]","(-0.001, 716.129]","(-0.001, 1477.727]"
1.0,"(38.0, 42.0]","(10.0, 11.0]",1.0,0.0,0.0,1.0,"(-0.001, 1567.413]","(-0.001, 716.129]","(22165.899, 25121.352]"
1.0,"(21.0, 23.0]","(10.0, 11.0]",1.0,0.0,0.0,1.0,"(-0.001, 1567.413]","(-0.001, 716.129]","(1477.727, 7388.633]"
1.0,"(23.0, 25.0]","(11.0, 12.0]",1.0,0.0,0.0,0.0,"(-0.001, 1567.413]","(-0.001, 716.129]","(-0.001, 1477.727]"
1.0,"(16.999, 21.0]","(11.0, 12.0]",1.0,0.0,0.0,0.0,"(-0.001, 1567.413]","(-0.001, 716.129]","(1477.727, 7388.633]"
1.0,"(35.0, 38.0]","(11.0, 12.0]",0.0,0.0,0.0,0.0,"(-0.001, 1567.413]","(-0.001, 716.129]","(1477.727, 7388.633]"
1.0,"(26.0, 27.0]","(12.0, 13.0]",1.0,0.0,0.0,0.0,"(-0.001, 1567.413]","(-0.001, 716.129]","(-0.001, 1477.727]"
1.0,"(26.0, 27.0]","(7.0, 9.0]",1.0,0.0,0.0,1.0,"(-0.001, 1567.413]","(-0.001, 716.129]","(-0.001, 1477.727]"
1.0,"(35.0, 38.0]","(10.0, 11.0]",1.0,0.0,0.0,1.0,"(-0.001, 1567.413]","(-0.001, 716.129]","(-0.001, 1477.727]"
1.0,"(21.0, 23.0]","(7.0, 9.0]",0.0,1.0,0.0,1.0,"(-0.001, 1567.413]","(-0.001, 716.129]","(1477.727, 7388.633]"
1.0,"(25.0, 26.0]","(10.0, 11.0]",1.0,0.0,0.0,1.0,"(-0.001, 1567.413]","(-0.001, 716.129]","(14186.175, 17437.174]"
1.0,"(16.999, 21.0]","(11.0, 12.0]",0.0,0.0,0.0,0.0,"(-0.001, 1567.413]","(-0.001, 716.129]","(7388.633, 11208.556]"
1.0,"(23.0, 25.0]","(7.0, 9.0]",1.0,0.0,0.0,1.0,"(-0.001, 1567.413]","(-0.001, 716.129]","(-0.001, 1477.727]"
1.0,"(29.0, 32.0]","(10.0, 11.0]",1.0,0.0,1.0,1.0,"(-0.001, 1567.413]","(-0.001, 716.129]","(14186.175, 17437.174]"
1.0,"(16.999, 21.0]","(9.0, 10.0]",1.0,0.0,0.0,1.0,"(-0.001, 1567.413]","(-0.001, 716.129]","(-0.001, 1477.727]"
1.0,"(23.0, 25.0]","(10.0, 11.0]",1.0,0.0,0.0,1.0,"(-0.001, 1567.413]","(-0.001, 716.129]","(-0.001, 1477.727]"
1.0,"(16.999, 21.0]","(11.0, 12.0]",1.0,0.0,0.0,0.0,"(-0.001, 1567.413]","(-0.001, 716.129]","(7388.633, 11208.556]"
1.0,"(42.0, 45.0]","(10.0, 11.0]",1.0,0.0,0.0,1.0,"(-0.001, 1567.413]","(-0.001, 716.129]","(-0.001, 1477.727]"
1.0,"(23.0, 25.0]","(11.0, 12.0]",0.0,0.0,0.0,0.0,"(-0.001, 1567.413]","(-0.001, 716.129]","(1477.727, 7388.633]"
1.0,"(16.999, 21.0]","(7.0, 9.0]",1.0,0.0,0.0,1.0,"(-0.001, 1567.413]","(-0.001, 716.129]","(1477.727, 7388.633]"
1.0,"(38.0, 42.0]","(11.0, 12.0]",1.0,0.0,0.0,0.0,"(-0.001, 1567.413]","(-0.001, 716.129]","(1477.727, 7388.633]"
1.0,"(23.0, 25.0]","(9.0, 10.0]",1.0,0.0,0.0,1.0,"(-0.001, 1567.413]","(-0.001, 716.129]","(-0.001, 1477.727]"
1.0,"(29.0, 32.0]","(7.0, 9.0]",0.0,1.0,0.0,1.0,"(-0.001, 1567.413]","(-0.001, 716.129]","(25121.352, 27190.169]"
1.0,"(23.0, 25.0]","(9.0, 10.0]",1.0,0.0,0.0,1.0,"(-0.001, 1567.413]","(-0.001, 716.129]","(-0.001, 1477.727]"
1.0,"(25.0, 26.0]","(9.0, 10.0]",1.0,0.0,0.0,1.0,"(-0.001, 1567.413]","(-0.001, 716.129]","(7388.633, 11208.556]"
1.0,"(23.0, 25.0]","(10.0, 11.0]",1.0,0.0,0.0,1.0,"(-0.001, 1567.413]","(-0.001, 716.129]","(-0.001, 1477.727]"
1.0,"(16.999, 21.0]","(10.0, 11.0]",1.0,0.0,0.0,1.0,"(-0.001, 1567.413]","(-0.001, 716.129]","(1477.727, 7388.633]"
1.0,"(16.999, 21.0]","(10.0, 11.0]",1.0,0.0,0.0,1.0,"(-0.001, 1567.413]","(-0.001, 716.129]","(7388.633, 11208.556]"
1.0,"(42.0, 45.0]","(7.0, 9.0]",1.0,0.0,0.0,1.0,"(-0.001, 1567.413]","(-0.001, 716.129]","(-0.001, 1477.727]"
1.0,"(26.0, 27.0]","(12.0, 13.0]",1.0,0.0,0.0,0.0,"(-0.001, 1567.413]","(-0.001, 716.129]","(30145.622, 34726.575]"
1.0,"(16.999, 21.0]","(7.0, 9.0]",1.0,0.0,0.0,1.0,"(-0.001, 1567.413]","(-0.001, 716.129]","(1477.727, 7388.633]"
1.0,"(29.0, 32.0]","(10.0, 11.0]",1.0,0.0,0.0,1.0,"(-0.001, 1567.413]","(-0.001, 716.129]","(-0.001, 1477.727]"
1.0,"(25.0, 26.0]","(9.0, 10.0]",1.0,0.0,1.0,1.0,"(1567.413, 6857.434]","(-0.001, 716.129]","(-0.001, 1477.727]"
1.0,"(16.999, 21.0]","(7.0, 9.0]",1.0,0.0,0.0,1.0,"(1567.413, 6857.434]","(-0.001, 716.129]","(7388.633, 11208.556]"
1.0,"(16.999, 21.0]","(7.0, 9.0]",0.0,1.0,0.0,1.0,"(-0.001, 1567.413]","(-0.001, 716.129]","(1477.727, 7388.633]"
1.0,"(16.999, 21.0]","(11.0, 12.0]",1.0,0.0,0.0,0.0,"(-0.001, 1567.413]","(-0.001, 716.129]","(-0.001, 1477.727]"
1.0,"(16.999, 21.0]","(10.0, 11.0]",1.0,0.0,0.0,1.0,"(-0.001, 1567.413]","(-0.001, 716.129]","(-0.001, 1477.727]"
1.0,"(26.0, 27.0]","(11.0, 12.0]",1.0,0.0,1.0,0.0,"(1567.413, 6857.434]","(-0.001, 716.129]","(-0.001, 1477.727]"
1.0,"(16.999, 21.0]","(11.0, 12.0]",0.0,0.0,0.0,0.0,"(1567.413, 6857.434]","(-0.001, 716.129]","(11208.556, 14186.175]"
1.0,"(26.0, 27.0]","(11.0, 12.0]",1.0,0.0,0.0,0.0,"(1567.413, 6857.434]","(-0.001, 716.129]","(19432.104, 22165.899]"
1.0,"(16.999, 21.0]","(11.0, 12.0]",1.0,0.0,0.0,0.0,"(-0.001, 1567.413]","(-0.001, 716.129]","(1477.727, 7388.633]"
1.0,"(16.999, 21.0]","(9.0, 10.0]",1.0,0.0,0.0,1.0,"(-0.001, 1567.413]","(-0.001, 716.129]","(7388.633, 11208.556]"
1.0,"(21.0, 23.0]","(11.0, 12.0]",1.0,0.0,0.0,0.0,"(1567.413, 6857.434]","(-0.001, 716.129]","(-0.001, 1477.727]"
1.0,"(27.0, 29.0]","(13.0, 14.0]",1.0,0.0,0.0,0.0,"(-0.001, 1567.413]","(-0.001, 716.129]","(17437.174, 19432.104]"
1.0,"(16.999, 21.0]","(9.0, 10.0]",1.0,0.0,0.0,1.0,"(-0.001, 1567.413]","(716.129, 5463.803]","(7388.633, 11208.556]"
1.0,"(16.999, 21.0]","(7.0, 9.0]",1.0,0.0,0.0,1.0,"(-0.001, 1567.413]","(716.129, 5463.803]","(17437.174, 19432.104]"
1.0,"(26.0, 27.0]","(12.0, 13.0]",0.0,0.0,1.0,0.0,"(6857.434, 10090.224]","(716.129, 5463.803]","(-0.001, 1477.727]"
1.0,"(16.999, 21.0]","(10.0, 11.0]",0.0,0.0,0.0,1.0,"(1567.413, 6857.434]","(716.129, 5463.803]","(1477.727, 7388.633]"
1.0,"(26.0, 27.0]","(7.0, 9.0]",1.0,0.0,1.0,1.0,"(-0.001, 1567.413]","(716.129, 5463.803]","(1477.727, 7388.633]"
1.0,"(21.0, 23.0]","(11.0, 12.0]",1.0,0.0,0.0,0.0,"(1567.413, 6857.434]","(716.129, 5463.803]","(-0.001, 1477.727]"
1.0,"(21.0, 23.0]","(9.0, 10.0]",1.0,0.0,1.0,1.0,"(-0.001, 1567.413]","(716.129, 5463.803]","(11208.556, 14186.175]"
1.0,"(21.0, 23.0]","(11.0, 12.0]",0.0,1.0,0.0,0.0,"(6857.434, 10090.224]","(716.129, 5463.803]","(-0.001, 1477.727]"
1.0,"(16.999, 21.0]","(10.0, 11.0]",1.0,0.0,0.0,1.0,"(1567.413, 6857.434]","(716.129, 5463.803]","(-0.001, 1477.727]"
1.0,"(16.999, 21.0]","(7.0, 9.0]",1.0,0.0,0.0,1.0,"(1567.413, 6857.434]","(716.129, 5463.803]","(1477.727, 7388.633]"
1.0,"(27.0, 29.0]","(10.0, 11.0]",1.0,0.0,0.0,1.0,"(-0.001, 1567.413]","(716.129, 5463.803]","(41376.344, 121173.58]"
1.0,"(25.0, 26.0]","(10.0, 11.0]",1.0,0.0,1.0,1.0,"(-0.001, 1567.413]","(716.129, 5463.803]","(-0.001, 1477.727]"
1.0,"(16.999, 21.0]","(10.0, 11.0]",1.0,0.0,0.0,1.0,"(15282.281, 17437.475]","(716.129, 5463.803]","(1477.727, 7388.633]"
1.0,"(23.0, 25.0]","(10.0, 11.0]",1.0,0.0,1.0,1.0,"(-0.001, 1567.413]","(716.129, 5463.803]","(1477.727, 7388.633]"
1.0,"(29.0, 32.0]","(7.0, 9.0]",1.0,0.0,0.0,1.0,"(-0.001, 1567.413]","(716.129, 5463.803]","(7388.633, 11208.556]"
1.0,"(21.0, 23.0]","(7.0, 9.0]",0.0,0.0,1.0,1.0,"(-0.001, 1567.413]","(716.129, 5463.803]","(1477.727, 7388.633]"
1.0,"(16.999, 21.0]","(9.0, 10.0]",1.0,0.0,0.0,1.0,"(1567.413, 6857.434]","(716.129, 5463.803]","(7388.633, 11208.556]"
1.0,"(27.0, 29.0]","(11.0, 12.0]",1.0,0.0,0.0,0.0,"(10090.224, 12735.234]","(716.129, 5463.803]","(-0.001, 1477.727]"
1.0,"(25.0, 26.0]","(10.0, 11.0]",0.0,0.0,0.0,1.0,"(-0.001, 1567.413]","(716.129, 5463.803]","(11208.556, 14186.175]"
1.0,"(23.0, 25.0]","(7.0, 9.0]",1.0,0.0,0.0,1.0,"(6857.434, 10090.224]","(716.129, 5463.803]","(1477.727, 7388.633]"
1.0,"(23.0, 25.0]","(11.0, 12.0]",1.0,0.0,0.0,0.0,"(12735.234, 15282.281]","(716.129, 5463.803]","(-0.001, 1477.727]"
1.0,"(23.0, 25.0]","(9.0, 10.0]",1.0,0.0,0.0,1.0,"(1567.413, 6857.434]","(716.129, 5463.803]","(1477.727, 7388.633]"
1.0,"(45.0, 48.0]","(7.0, 9.0]",1.0,0.0,0.0,1.0,"(1567.413, 6857.434]","(716.129, 5463.803]","(-0.001, 1477.727]"
1.0,"(29.0, 32.0]","(11.0, 12.0]",0.0,0.0,0.0,0.0,"(-0.001, 1567.413]","(716.129, 5463.803]","(1477.727, 7388.633]"
1.0,"(16.999, 21.0]","(10.0, 11.0]",1.0,0.0,0.0,1.0,"(1567.413, 6857.434]","(716.129, 5463.803]","(1477.727, 7388.633]"
1.0,"(16.999, 21.0]","(7.0, 9.0]",1.0,0.0,0.0,1.0,"(-0.001, 1567.413]","(716.129, 5463.803]","(7388.633, 11208.556]"
1.0,"(26.0, 27.0]","(10.0, 11.0]",1.0,0.0,0.0,1.0,"(1567.413, 6857.434]","(716.129, 5463.803]","(-0.001, 1477.727]"
1.0,"(25.0, 26.0]","(10.0, 11.0]",1.0,0.0,1.0,1.0,"(-0.001, 1567.413]","(716.129, 5463.803]","(25121.352, 27190.169]"
1.0,"(16.999, 21.0]","(9.0, 10.0]",1.0,0.0,0.0,1.0,"(1567.413, 6857.434]","(716.129, 5463.803]","(1477.727, 7388.633]"
1.0,"(27.0, 29.0]","(9.0, 10.0]",1.0,0.0,0.0,1.0,"(-0.001, 1567.413]","(716.129, 5463.803]","(1477.727, 7388.633]"
1.0,"(23.0, 25.0]","(11.0, 12.0]",1.0,0.0,0.0,0.0,"(12735.234, 15282.281]","(716.129, 5463.803]","(1477.727, 7388.633]"
1.0,"(16.999, 21.0]","(7.0, 9.0]",1.0,0.0,0.0,1.0,"(1567.413, 6857.434]","(716.129, 5463.803]","(7388.633, 11208.556]"
1.0,"(21.0, 23.0]","(11.0, 12.0]",1.0,0.0,0.0,0.0,"(1567.413, 6857.434]","(716.129, 5463.803]","(7388.633, 11208.556]"
1.0,"(38.0, 42.0]","(7.0, 9.0]",1.0,0.0,1.0,1.0,"(-0.001, 1567.413]","(716.129, 5463.803]","(-0.001, 1477.727]"
1.0,"(23.0, 25.0]","(12.0, 13.0]",1.0,0.0,0.0,0.0,"(10090.224, 12735.234]","(716.129, 5463.803]","(-0.001, 1477.727]"
1.0,"(16.999, 21.0]","(7.0, 9.0]",1.0,0.0,0.0,1.0,"(-0.001, 1567.413]","(716.129, 5463.803]","(1477.727, 7388.633]"
1.0,"(16.999, 21.0]","(11.0, 12.0]",1.0,0.0,0.0,0.0,"(1567.413, 6857.434]","(716.129, 5463.803]","(7388.633, 11208.556]"
1.0,"(26.0, 27.0]","(9.0, 10.0]",1.0,0.0,0.0,1.0,"(-0.001, 1567.413]","(716.129, 5463.803]","(-0.001, 1477.727]"
1.0,"(16.999, 21.0]","(7.0, 9.0]",1.0,0.0,0.0,1.0,"(-0.001, 1567.413]","(716.129, 5463.803]","(1477.727, 7388.633]"
1.0,"(21.0, 23.0]","(7.0, 9.0]",1.0,0.0,0.0,1.0,"(1567.413, 6857.434]","(716.129, 5463.803]","(1477.727, 7388.633]"
1.0,"(29.0, 32.0]","(-0.001, 7.0]",1.0,0.0,0.0,1.0,"(6857.434, 10090.224]","(716.129, 5463.803]","(1477.727, 7388.633]"
1.0,"(23.0, 25.0]","(9.0, 10.0]",1.0,0.0,1.0,1.0,"(10090.224, 12735.234]","(716.129, 5463.803]","(-0.001, 1477.727]"
1.0,"(27.0, 29.0]","(9.0, 10.0]",1.0,0.0,0.0,1.0,"(-0.001, 1567.413]","(716.129, 5463.803]","(-0.001, 1477.727]"
1.0,"(27.0, 29.0]","(11.0, 12.0]",1.0,0.0,0.0,0.0,"(6857.434, 10090.224]","(716.129, 5463.803]","(7388.633, 11208.556]"
1.0,"(16.999, 21.0]","(9.0, 10.0]",0.0,0.0,0.0,1.0,"(-0.001, 1567.413]","(716.129, 5463.803]","(11208.556, 14186.175]"
1.0,"(16.999, 21.0]","(10.0, 11.0]",0.0,1.0,1.0,1.0,"(1567.413, 6857.434]","(716.129, 5463.803]","(1477.727, 7388.633]"
