A,B
"(321.0, 357.5]","(22.398, 29.087]"
"(357.5, 394.0]","(22.398, 29.087]"
"(357.5, 394.0]","(29.087, 35.776]"
"(284.5, 321.0]","(22.398, 29.087]"
"(357.5, 394.0]","(29.087, 35.776]"
"(430.5, 467.0]","(35.776, 42.465]"
"(357.5, 394.0]","(35.776, 42.465]"
"(357.5, 394.0]","(29.087, 35.776]"
"(321.0, 357.5]","(22.398, 29.087]"
"(357.5, 394.0]","(42.465, 49.154]"
"(284.5, 321.0]","(42.465, 49.154]"
"(394.0, 430.5]","(49.154, 55.843]"
"(394.0, 430.5]","(42.465, 49.154]"
"(357.5, 394.0]","(42.465, 49.154]"
"(467.0, 503.5]","(49.154, 55.843]"
"(467.0, 503.5]","(49.154, 55.843]"
"(394.0, 430.5]","(49.154, 55.843]"
"(357.5, 394.0]","(29.087, 35.776]"
"(503.5, 540.0]","(42.465, 49.154]"
"(394.0, 430.5]","(49.154, 55.843]"
"(284.5, 321.0]","(29.087, 35.776]"
"(394.0, 430.5]","(49.154, 55.843]"
"(357.5, 394.0]","(55.843, 62.532]"
"(321.0, 357.5]","(49.154, 55.843]"
"(357.5, 394.0]","(42.465, 49.154]"
"(357.5, 394.0]","(55.843, 62.532]"
"(284.5, 321.0]","(35.776, 42.465]"
"(357.5, 394.0]","(55.843, 62.532]"
"(430.5, 467.0]","(55.843, 62.532]"
"(357.5, 394.0]","(55.843, 62.532]"
"(357.5, 394.0]","(22.398, 29.087]"
"(321.0, 357.5]","(29.087, 35.776]"
"(357.5, 394.0]","(55.843, 62.532]"
"(284.5, 321.0]","(55.843, 62.532]"
"(394.0, 430.5]","(55.843, 62.532]"
"(394.0, 430.5]","(55.843, 62.532]"
"(357.5, 394.0]","(55.843, 62.532]"
"(467.0, 503.5]","(62.532, 69.222]"
"(467.0, 503.5]","(62.532, 69.222]"
"(394.0, 430.5]","(55.843, 62.532]"
"(357.5, 394.0]","(49.154, 55.843]"
"(503.5, 540.0]","(55.843, 62.532]"
"(394.0, 430.5]","(55.843, 62.532]"
"(284.5, 321.0]","(49.154, 55.843]"
"(394.0, 430.5]","(62.532, 69.222]"
"(357.5, 394.0]","(69.222, 75.911]"
"(321.0, 357.5]","(69.222, 75.911]"
"(357.5, 394.0]","(49.154, 55.843]"
"(357.5, 394.0]","(69.222, 75.911]"
"(284.5, 321.0]","(62.532, 69.222]"
"(357.5, 394.0]","(69.222, 75.911]"
"(430.5, 467.0]","(62.532, 69.222]"
"(357.5, 394.0]","(69.222, 75.911]"
"(357.5, 394.0]","(69.222, 75.911]"
"(321.0, 357.5]","(49.154, 55.843]"
"(357.5, 394.0]","(62.532, 69.222]"
"(284.5, 321.0]","(62.532, 69.222]"
"(394.0, 430.5]","(62.532, 69.222]"
"(394.0, 430.5]","(62.532, 69.222]"
"(357.5, 394.0]","(55.843, 62.532]"
"(467.0, 503.5]","(69.222, 75.911]"
"(467.0, 503.5]","(69.222, 75.911]"
"(394.0, 430.5]","(62.532, 69.222]"
"(357.5, 394.0]","(49.154, 55.843]"
"(503.5, 540.0]","(55.843, 62.532]"
"(394.0, 430.5]","(62.532, 69.222]"
"(284.5, 321.0]","(62.532, 69.222]"
"(394.0, 430.5]","(69.222, 75.911]"
"(357.5, 394.0]","(75.911, 82.6]"
"(321.0, 357.5]","(75.911, 82.6]"
"(357.5, 394.0]","(49.154, 55.843]"
"(357.5, 394.0]","(75.911, 82.6]"
"(284.5, 321.0]","(69.222, 75.911]"
"(357.5, 394.0]","(75.911, 82.6]"
"(430.5, 467.0]","(69.222, 75.911]"
"(357.5, 394.0]","(75.911, 82.6]"
"(357.5, 394.0]","(75.911, 82.6]"
"(321.0, 357.5]","(55.843, 62.532]"
"(357.5, 394.0]","(62.532, 69.222]"
"(284.5, 321.0]","(62.532, 69.222]"
"(394.0, 430.5]","(62.532, 69.222]"
"(394.0, 430.5]","(62.532, 69.222]"
"(357.5, 394.0]","(55.843, 62.532]"
"(467.0, 503.5]","(69.222, 75.911]"
"(467.0, 503.5]","(69.222, 75.911]"
"(394.0, 430.5]","(62.532, 69.222]"
"(357.5, 394.0]","(55.843, 62.532]"
"(503.5, 540.0]","(55.843, 62.532]"
"(394.0, 430.5]","(62.532, 69.222]"
"(284.5, 321.0]","(62.532, 69.222]"
"(394.0, 430.5]","(69.222, 75.911]"
"(357.5, 394.0]","(75.911, 82.6]"
"(357.5, 394.0]","(55.843, 62.532]"
"(357.5, 394.0]","(75.911, 82.6]"
"(284.5, 321.0]","(75.911, 82.6]"
"(357.5, 394.0]","(75.911, 82.6]"
"(430.5, 467.0]","(69.222, 75.911]"
"(357.5, 394.0]","(75.911, 82.6]"
"(357.5, 394.0]","(75.911, 82.6]"
"(321.0, 357.5]","(62.532, 69.222]"
"(211.5, 248.0]","(9.019, 15.708]"
"(211.5, 248.0]","(22.398, 29.087]"
"(211.5, 248.0]","(22.398, 29.087]"
"(211.5, 248.0]","(29.087, 35.776]"
"(211.5, 248.0]","(35.776, 42.465]"
"(211.5, 248.0]","(9.019, 15.708]"
"(211.5, 248.0]","(15.708, 22.398]"
"(211.5, 248.0]","(22.398, 29.087]"
"(211.5, 248.0]","(22.398, 29.087]"
"(211.5, 248.0]","(29.087, 35.776]"
"(175.0, 211.5]","(9.019, 15.708]"
"(175.0, 211.5]","(22.398, 29.087]"
"(175.0, 211.5]","(22.398, 29.087]"
"(175.0, 211.5]","(29.087, 35.776]"
"(175.0, 211.5]","(35.776, 42.465]"
"(175.0, 211.5]","(9.019, 15.708]"
"(175.0, 211.5]","(15.708, 22.398]"
"(175.0, 211.5]","(22.398, 29.087]"
"(175.0, 211.5]","(29.087, 35.776]"
"(175.0, 211.5]","(35.776, 42.465]"
"(211.5, 248.0]","(9.019, 15.708]"
"(211.5, 248.0]","(15.708, 22.398]"
"(211.5, 248.0]","(22.398, 29.087]"
"(211.5, 248.0]","(29.087, 35.776]"
"(211.5, 248.0]","(35.776, 42.465]"
"(211.5, 248.0]","(9.019, 15.708]"
"(211.5, 248.0]","(15.708, 22.398]"
"(211.5, 248.0]","(22.398, 29.087]"
"(211.5, 248.0]","(29.087, 35.776]"
"(211.5, 248.0]","(29.087, 35.776]"
"(175.0, 211.5]","(9.019, 15.708]"
"(175.0, 211.5]","(22.398, 29.087]"
"(175.0, 211.5]","(22.398, 29.087]"
"(175.0, 211.5]","(35.776, 42.465]"
"(175.0, 211.5]","(35.776, 42.465]"
"(138.5, 175.0]","(9.019, 15.708]"
"(138.5, 175.0]","(22.398, 29.087]"
"(138.5, 175.0]","(15.708, 22.398]"
"(138.5, 175.0]","(22.398, 29.087]"
"(138.5, 175.0]","(29.087, 35.776]"
"(138.5, 175.0]","(2.25, 9.019]"
"(138.5, 175.0]","(15.708, 22.398]"
"(138.5, 175.0]","(22.398, 29.087]"
"(138.5, 175.0]","(29.087, 35.776]"
"(138.5, 175.0]","(35.776, 42.465]"
"(211.5, 248.0]","(15.708, 22.398]"
"(211.5, 248.0]","(29.087, 35.776]"
"(211.5, 248.0]","(42.465, 49.154]"
"(211.5, 248.0]","(49.154, 55.843]"
"(211.5, 248.0]","(49.154, 55.843]"
"(211.5, 248.0]","(9.019, 15.708]"
"(211.5, 248.0]","(15.708, 22.398]"
"(211.5, 248.0]","(35.776, 42.465]"
"(211.5, 248.0]","(42.465, 49.154]"
"(211.5, 248.0]","(49.154, 55.843]"
"(211.5, 248.0]","(9.019, 15.708]"
"(211.5, 248.0]","(15.708, 22.398]"
"(211.5, 248.0]","(22.398, 29.087]"
"(211.5, 248.0]","(29.087, 35.776]"
"(211.5, 248.0]","(35.776, 42.465]"
"(211.5, 248.0]","(15.708, 22.398]"
"(211.5, 248.0]","(22.398, 29.087]"
"(211.5, 248.0]","(29.087, 35.776]"
"(211.5, 248.0]","(35.776, 42.465]"
"(211.5, 248.0]","(42.465, 49.154]"
"(248.0, 284.5]","(9.019, 15.708]"
"(248.0, 284.5]","(22.398, 29.087]"
"(248.0, 284.5]","(29.087, 35.776]"
"(248.0, 284.5]","(35.776, 42.465]"
"(248.0, 284.5]","(35.776, 42.465]"
"(211.5, 248.0]","(9.019, 15.708]"
"(211.5, 248.0]","(22.398, 29.087]"
"(211.5, 248.0]","(29.087, 35.776]"
"(211.5, 248.0]","(42.465, 49.154]"
"(211.5, 248.0]","(42.465, 49.154]"
"(211.5, 248.0]","(9.019, 15.708]"
"(211.5, 248.0]","(22.398, 29.087]"
"(211.5, 248.0]","(35.776, 42.465]"
"(211.5, 248.0]","(42.465, 49.154]"
"(211.5, 248.0]","(42.465, 49.154]"
"(211.5, 248.0]","(15.708, 22.398]"
"(211.5, 248.0]","(29.087, 35.776]"
"(211.5, 248.0]","(35.776, 42.465]"
"(211.5, 248.0]","(42.465, 49.154]"
"(211.5, 248.0]","(42.465, 49.154]"
"(211.5, 248.0]","(9.019, 15.708]"
"(211.5, 248.0]","(22.398, 29.087]"
"(211.5, 248.0]","(29.087, 35.776]"
"(211.5, 248.0]","(42.465, 49.154]"
"(211.5, 248.0]","(42.465, 49.154]"
"(248.0, 284.5]","(15.708, 22.398]"
"(248.0, 284.5]","(29.087, 35.776]"
"(248.0, 284.5]","(29.087, 35.776]"
"(248.0, 284.5]","(35.776, 42.465]"
"(248.0, 284.5]","(42.465, 49.154]"
"(248.0, 284.5]","(9.019, 15.708]"
"(248.0, 284.5]","(22.398, 29.087]"
"(248.0, 284.5]","(29.087, 35.776]"
"(248.0, 284.5]","(35.776, 42.465]"
"(248.0, 284.5]","(42.465, 49.154]"
"(175.0, 211.5]","(9.019, 15.708]"
"(175.0, 211.5]","(15.708, 22.398]"
"(175.0, 211.5]","(22.398, 29.087]"
"(175.0, 211.5]","(29.087, 35.776]"
"(175.0, 211.5]","(42.465, 49.154]"
"(175.0, 211.5]","(2.25, 9.019]"
"(175.0, 211.5]","(15.708, 22.398]"
"(175.0, 211.5]","(29.087, 35.776]"
"(175.0, 211.5]","(42.465, 49.154]"
"(175.0, 211.5]","(42.465, 49.154]"
"(138.5, 175.0]","(2.25, 9.019]"
"(138.5, 175.0]","(22.398, 29.087]"
"(138.5, 175.0]","(29.087, 35.776]"
"(138.5, 175.0]","(35.776, 42.465]"
"(138.5, 175.0]","(42.465, 49.154]"
"(284.5, 321.0]","(22.398, 29.087]"
"(284.5, 321.0]","(29.087, 35.776]"
"(284.5, 321.0]","(29.087, 35.776]"
"(284.5, 321.0]","(42.465, 49.154]"
"(284.5, 321.0]","(42.465, 49.154]"
"(248.0, 284.5]","(22.398, 29.087]"
"(248.0, 284.5]","(35.776, 42.465]"
"(248.0, 284.5]","(42.465, 49.154]"
"(248.0, 284.5]","(49.154, 55.843]"
"(248.0, 284.5]","(49.154, 55.843]"
"(284.5, 321.0]","(22.398, 29.087]"
"(284.5, 321.0]","(29.087, 35.776]"
"(284.5, 321.0]","(35.776, 42.465]"
"(284.5, 321.0]","(42.465, 49.154]"
"(284.5, 321.0]","(49.154, 55.843]"
"(248.0, 284.5]","(15.708, 22.398]"
"(248.0, 284.5]","(29.087, 35.776]"
"(248.0, 284.5]","(29.087, 35.776]"
"(248.0, 284.5]","(42.465, 49.154]"
"(248.0, 284.5]","(42.465, 49.154]"
"(248.0, 284.5]","(9.019, 15.708]"
"(248.0, 284.5]","(22.398, 29.087]"
"(248.0, 284.5]","(29.087, 35.776]"
"(248.0, 284.5]","(35.776, 42.465]"
"(248.0, 284.5]","(49.154, 55.843]"
"(248.0, 284.5]","(15.708, 22.398]"
"(248.0, 284.5]","(35.776, 42.465]"
"(248.0, 284.5]","(49.154, 55.843]"
"(248.0, 284.5]","(49.154, 55.843]"
"(248.0, 284.5]","(55.843, 62.532]"
"(211.5, 248.0]","(22.398, 29.087]"
"(211.5, 248.0]","(35.776, 42.465]"
"(211.5, 248.0]","(49.154, 55.843]"
"(211.5, 248.0]","(55.843, 62.532]"
"(211.5, 248.0]","(62.532, 69.222]"
"(248.0, 284.5]","(22.398, 29.087]"
"(248.0, 284.5]","(35.776, 42.465]"
"(248.0, 284.5]","(49.154, 55.843]"
"(248.0, 284.5]","(55.843, 62.532]"
"(248.0, 284.5]","(55.843, 62.532]"
"(284.5, 321.0]","(15.708, 22.398]"
"(284.5, 321.0]","(35.776, 42.465]"
"(284.5, 321.0]","(42.465, 49.154]"
"(284.5, 321.0]","(49.154, 55.843]"
"(284.5, 321.0]","(55.843, 62.532]"
"(211.5, 248.0]","(15.708, 22.398]"
"(211.5, 248.0]","(29.087, 35.776]"
"(211.5, 248.0]","(35.776, 42.465]"
"(211.5, 248.0]","(42.465, 49.154]"
"(211.5, 248.0]","(49.154, 55.843]"
"(211.5, 248.0]","(15.708, 22.398]"
"(211.5, 248.0]","(29.087, 35.776]"
"(211.5, 248.0]","(42.465, 49.154]"
"(211.5, 248.0]","(49.154, 55.843]"
"(211.5, 248.0]","(55.843, 62.532]"
"(248.0, 284.5]","(29.087, 35.776]"
"(248.0, 284.5]","(42.465, 49.154]"
"(248.0, 284.5]","(62.532, 69.222]"
"(248.0, 284.5]","(62.532, 69.222]"
"(248.0, 284.5]","(62.532, 69.222]"
"(211.5, 248.0]","(22.398, 29.087]"
"(211.5, 248.0]","(35.776, 42.465]"
"(211.5, 248.0]","(49.154, 55.843]"
"(211.5, 248.0]","(55.843, 62.532]"
"(211.5, 248.0]","(62.532, 69.222]"
"(211.5, 248.0]","(15.708, 22.398]"
"(211.5, 248.0]","(35.776, 42.465]"
"(211.5, 248.0]","(49.154, 55.843]"
"(211.5, 248.0]","(49.154, 55.843]"
"(211.5, 248.0]","(55.843, 62.532]"
"(211.5, 248.0]","(9.019, 15.708]"
"(211.5, 248.0]","(22.398, 29.087]"
"(211.5, 248.0]","(29.087, 35.776]"
"(211.5, 248.0]","(35.776, 42.465]"
"(211.5, 248.0]","(42.465, 49.154]"
"(357.5, 394.0]","(15.708, 22.398]"
"(357.5, 394.0]","(22.398, 29.087]"
"(357.5, 394.0]","(29.087, 35.776]"
"(357.5, 394.0]","(35.776, 42.465]"
"(357.5, 394.0]","(42.465, 49.154]"
"(467.0, 503.5]","(62.532, 69.222]"
"(467.0, 503.5]","(55.843, 62.532]"
"(284.5, 321.0]","(75.911, 82.6]"
"(503.5, 540.0]","(62.532, 69.222]"
"(430.5, 467.0]","(75.911, 82.6]"
"(503.5, 540.0]","(35.776, 42.465]"
"(503.5, 540.0]","(55.843, 62.532]"
"(503.5, 540.0]","(55.843, 62.532]"
"(503.5, 540.0]","(49.154, 55.843]"
"(357.5, 394.0]","(49.154, 55.843]"
"(467.0, 503.5]","(42.465, 49.154]"
"(430.5, 467.0]","(35.776, 42.465]"
"(394.0, 430.5]","(49.154, 55.843]"
"(321.0, 357.5]","(42.465, 49.154]"
"(321.0, 357.5]","(42.465, 49.154]"
"(394.0, 430.5]","(49.154, 55.843]"
"(175.0, 211.5]","(49.154, 55.843]"
"(503.5, 540.0]","(35.776, 42.465]"
"(138.5, 175.0]","(29.087, 35.776]"
"(138.5, 175.0]","(35.776, 42.465]"
"(211.5, 248.0]","(35.776, 42.465]"
"(248.0, 284.5]","(62.532, 69.222]"
"(467.0, 503.5]","(55.843, 62.532]"
"(284.5, 321.0]","(49.154, 55.843]"
"(321.0, 357.5]","(55.843, 62.532]"
"(248.0, 284.5]","(75.911, 82.6]"
"(467.0, 503.5]","(69.222, 75.911]"
"(138.5, 175.0]","(9.019, 15.708]"
"(138.5, 175.0]","(15.708, 22.398]"
"(175.0, 211.5]","(15.708, 22.398]"
"(138.5, 175.0]","(9.019, 15.708]"
"(138.5, 175.0]","(15.708, 22.398]"
"(138.5, 175.0]","(22.398, 29.087]"
"(138.5, 175.0]","(9.019, 15.708]"
"(138.5, 175.0]","(15.708, 22.398]"
"(175.0, 211.5]","(9.019, 15.708]"
"(248.0, 284.5]","(2.25, 9.019]"
"(211.5, 248.0]","(9.019, 15.708]"
"(175.0, 211.5]","(9.019, 15.708]"
"(248.0, 284.5]","(9.019, 15.708]"
"(138.5, 175.0]","(15.708, 22.398]"
"(138.5, 175.0]","(29.087, 35.776]"
"(175.0, 211.5]","(29.087, 35.776]"
"(138.5, 175.0]","(29.087, 35.776]"
"(138.5, 175.0]","(29.087, 35.776]"
"(138.5, 175.0]","(29.087, 35.776]"
"(138.5, 175.0]","(29.087, 35.776]"
"(138.5, 175.0]","(29.087, 35.776]"
"(175.0, 211.5]","(15.708, 22.398]"
"(248.0, 284.5]","(22.398, 29.087]"
"(211.5, 248.0]","(29.087, 35.776]"
"(175.0, 211.5]","(22.398, 29.087]"
"(248.0, 284.5]","(15.708, 22.398]"
"(138.5, 175.0]","(22.398, 29.087]"
"(138.5, 175.0]","(42.465, 49.154]"
"(175.0, 211.5]","(35.776, 42.465]"
"(138.5, 175.0]","(35.776, 42.465]"
"(138.5, 175.0]","(29.087, 35.776]"
"(138.5, 175.0]","(35.776, 42.465]"
"(138.5, 175.0]","(35.776, 42.465]"
"(138.5, 175.0]","(35.776, 42.465]"
"(175.0, 211.5]","(22.398, 29.087]"
"(248.0, 284.5]","(22.398, 29.087]"
"(211.5, 248.0]","(42.465, 49.154]"
"(175.0, 211.5]","(35.776, 42.465]"
"(248.0, 284.5]","(29.087, 35.776]"
"(138.5, 175.0]","(35.776, 42.465]"
"(138.5, 175.0]","(49.154, 55.843]"
"(175.0, 211.5]","(42.465, 49.154]"
"(138.5, 175.0]","(49.154, 55.843]"
"(138.5, 175.0]","(35.776, 42.465]"
"(138.5, 175.0]","(49.154, 55.843]"
"(138.5, 175.0]","(49.154, 55.843]"
"(138.5, 175.0]","(42.465, 49.154]"
"(175.0, 211.5]","(29.087, 35.776]"
"(248.0, 284.5]","(35.776, 42.465]"
"(211.5, 248.0]","(49.154, 55.843]"
"(175.0, 211.5]","(42.465, 49.154]"
"(248.0, 284.5]","(35.776, 42.465]"
"(138.5, 175.0]","(35.776, 42.465]"
"(138.5, 175.0]","(49.154, 55.843]"
"(175.0, 211.5]","(49.154, 55.843]"
"(138.5, 175.0]","(49.154, 55.843]"
"(138.5, 175.0]","(35.776, 42.465]"
"(138.5, 175.0]","(55.843, 62.532]"
"(138.5, 175.0]","(55.843, 62.532]"
"(138.5, 175.0]","(49.154, 55.843]"
"(175.0, 211.5]","(29.087, 35.776]"
"(248.0, 284.5]","(35.776, 42.465]"
"(211.5, 248.0]","(49.154, 55.843]"
"(175.0, 211.5]","(42.465, 49.154]"
"(248.0, 284.5]","(35.776, 42.465]"
"(430.5, 467.0]","(55.843, 62.532]"
"(430.5, 467.0]","(42.465, 49.154]"
"(430.5, 467.0]","(49.154, 55.843]"
"(430.5, 467.0]","(49.154, 55.843]"
"(430.5, 467.0]","(29.087, 35.776]"
"(430.5, 467.0]","(22.398, 29.087]"
"(430.5, 467.0]","(22.398, 29.087]"
"(430.5, 467.0]","(49.154, 55.843]"
"(430.5, 467.0]","(35.776, 42.465]"
"(430.5, 467.0]","(35.776, 42.465]"
"(430.5, 467.0]","(55.843, 62.532]"
"(430.5, 467.0]","(55.843, 62.532]"
"(430.5, 467.0]","(49.154, 55.843]"
"(430.5, 467.0]","(49.154, 55.843]"
"(357.5, 394.0]","(49.154, 55.843]"
"(357.5, 394.0]","(42.465, 49.154]"
"(357.5, 394.0]","(42.465, 49.154]"
"(357.5, 394.0]","(22.398, 29.087]"
"(357.5, 394.0]","(22.398, 29.087]"
"(357.5, 394.0]","(29.087, 35.776]"
"(357.5, 394.0]","(35.776, 42.465]"
"(357.5, 394.0]","(42.465, 49.154]"
"(357.5, 394.0]","(35.776, 42.465]"
"(357.5, 394.0]","(55.843, 62.532]"
"(357.5, 394.0]","(42.465, 49.154]"
"(357.5, 394.0]","(55.843, 62.532]"
"(321.0, 357.5]","(42.465, 49.154]"
"(321.0, 357.5]","(49.154, 55.843]"
"(467.0, 503.5]","(49.154, 55.843]"
"(467.0, 503.5]","(55.843, 62.532]"
"(467.0, 503.5]","(22.398, 29.087]"
"(467.0, 503.5]","(29.087, 35.776]"
"(467.0, 503.5]","(55.843, 62.532]"
"(467.0, 503.5]","(29.087, 35.776]"
"(467.0, 503.5]","(35.776, 42.465]"
"(467.0, 503.5]","(55.843, 62.532]"
"(394.0, 430.5]","(55.843, 62.532]"
"(394.0, 430.5]","(29.087, 35.776]"
"(394.0, 430.5]","(69.222, 75.911]"
"(394.0, 430.5]","(35.776, 42.465]"
"(394.0, 430.5]","(62.532, 69.222]"
"(394.0, 430.5]","(29.087, 35.776]"
"(394.0, 430.5]","(35.776, 42.465]"
"(394.0, 430.5]","(69.222, 75.911]"
"(175.0, 211.5]","(15.708, 22.398]"
"(175.0, 211.5]","(9.019, 15.708]"
"(175.0, 211.5]","(9.019, 15.708]"
"(175.0, 211.5]","(22.398, 29.087]"
"(248.0, 284.5]","(42.465, 49.154]"
"(248.0, 284.5]","(9.019, 15.708]"
"(248.0, 284.5]","(22.398, 29.087]"
"(248.0, 284.5]","(42.465, 49.154]"
"(357.5, 394.0]","(62.532, 69.222]"
"(357.5, 394.0]","(55.843, 62.532]"
"(357.5, 394.0]","(22.398, 29.087]"
"(357.5, 394.0]","(22.398, 29.087]"
"(357.5, 394.0]","(29.087, 35.776]"
"(357.5, 394.0]","(35.776, 42.465]"
"(357.5, 394.0]","(62.532, 69.222]"
"(357.5, 394.0]","(62.532, 69.222]"
"(430.5, 467.0]","(22.398, 29.087]"
"(284.5, 321.0]","(29.087, 35.776]"
"(284.5, 321.0]","(9.019, 15.708]"
"(357.5, 394.0]","(15.708, 22.398]"
"(357.5, 394.0]","(42.465, 49.154]"
"(357.5, 394.0]","(35.776, 42.465]"
"(467.0, 503.5]","(42.465, 49.154]"
"(467.0, 503.5]","(29.087, 35.776]"
"(467.0, 503.5]","(49.154, 55.843]"
"(467.0, 503.5]","(22.398, 29.087]"
"(321.0, 357.5]","(9.019, 15.708]"
"(248.0, 284.5]","(15.708, 22.398]"
"(248.0, 284.5]","(9.019, 15.708]"
"(284.5, 321.0]","(9.019, 15.708]"
"(248.0, 284.5]","(15.708, 22.398]"
"(321.0, 357.5]","(29.087, 35.776]"
"(321.0, 357.5]","(22.398, 29.087]"
"(284.5, 321.0]","(22.398, 29.087]"
"(321.0, 357.5]","(35.776, 42.465]"
"(357.5, 394.0]","(22.398, 29.087]"
"(248.0, 284.5]","(2.25, 9.019]"
"(138.5, 175.0]","(9.019, 15.708]"
"(211.5, 248.0]","(22.398, 29.087]"
"(211.5, 248.0]","(9.019, 15.708]"
"(175.0, 211.5]","(22.398, 29.087]"
"(175.0, 211.5]","(29.087, 35.776]"
"(248.0, 284.5]","(15.708, 22.398]"
"(248.0, 284.5]","(15.708, 22.398]"
"(211.5, 248.0]","(35.776, 42.465]"
"(211.5, 248.0]","(22.398, 29.087]"
"(394.0, 430.5]","(29.087, 35.776]"
"(357.5, 394.0]","(22.398, 29.087]"
"(175.0, 211.5]","(15.708, 22.398]"
"(138.5, 175.0]","(15.708, 22.398]"
"(284.5, 321.0]","(9.019, 15.708]"
"(248.0, 284.5]","(29.087, 35.776]"
"(175.0, 211.5]","(9.019, 15.708]"
"(394.0, 430.5]","(22.398, 29.087]"
"(357.5, 394.0]","(22.398, 29.087]"
"(284.5, 321.0]","(22.398, 29.087]"
"(211.5, 248.0]","(35.776, 42.465]"
"(211.5, 248.0]","(9.019, 15.708]"
"(284.5, 321.0]","(35.776, 42.465]"
"(101.562, 138.5]","(2.25, 9.019]"
"(211.5, 248.0]","(15.708, 22.398]"
"(321.0, 357.5]","(15.708, 22.398]"
"(101.562, 138.5]","(15.708, 22.398]"
"(175.0, 211.5]","(15.708, 22.398]"
"(175.0, 211.5]","(22.398, 29.087]"
"(284.5, 321.0]","(15.708, 22.398]"
"(175.0, 211.5]","(9.019, 15.708]"
"(138.5, 175.0]","(22.398, 29.087]"
