A,B
"(14.316, 14.95]","(8.571, 9.686]"
"(8.614, 9.248]","(8.571, 9.686]"
"(7.981, 8.614]","(9.686, 10.8]"
"(6.714, 7.347]","(7.457, 8.571]"
"(7.981, 8.614]","(6.343, 7.457]"
"(13.049, 13.683]","(7.457, 8.571]"
"(7.981, 8.614]","(6.343, 7.457]"
"(13.683, 14.316]","(8.571, 9.686]"
"(8.614, 9.248]","(7.457, 8.571]"
"(7.981, 8.614]","(6.343, 7.457]"
"(6.714, 7.347]","(9.686, 10.8]"
"(6.714, 7.347]","(9.686, 10.8]"
"(9.248, 9.881]","(8.571, 9.686]"
"(11.149, 11.782]","(7.457, 8.571]"
"(9.881, 10.515]","(7.457, 8.571]"
"(6.071, 6.714]","(9.686, 10.8]"
"(6.714, 7.347]","(8.571, 9.686]"
"(6.714, 7.347]","(8.571, 9.686]"
"(7.347, 7.981]","(8.571, 9.686]"
"(9.248, 9.881]","(6.343, 7.457]"
"(7.981, 8.614]","(6.343, 7.457]"
"(11.782, 12.416]","(7.457, 8.571]"
"(9.248, 9.881]","(7.457, 8.571]"
"(10.515, 11.149]","(7.457, 8.571]"
"(9.248, 9.881]","(8.571, 9.686]"
"(10.515, 11.149]","(8.571, 9.686]"
"(7.347, 7.981]","(9.686, 10.8]"
"(6.714, 7.347]","(8.571, 9.686]"
"(7.981, 8.614]","(3.0, 4.114]"
"(12.416, 13.049]","(1.886, 3.0]"
"(9.248, 9.881]","(7.457, 8.571]"
"(7.981, 8.614]","(9.686, 10.8]"
"(8.614, 9.248]","(9.686, 10.8]"
"(14.316, 14.95]","(8.571, 9.686]"
"(7.347, 7.981]","(8.571, 9.686]"
"(8.614, 9.248]","(7.457, 8.571]"
"(7.981, 8.614]","(6.343, 7.457]"
"(7.981, 8.614]","(5.229, 6.343]"
"(10.515, 11.149]","(6.343, 7.457]"
"(9.248, 9.881]","(8.571, 9.686]"
"(7.347, 7.981]","(8.571, 9.686]"
"(9.248, 9.881]","(7.457, 8.571]"
"(11.149, 11.782]","(7.457, 8.571]"
"(10.515, 11.149]","(6.343, 7.457]"
"(7.347, 7.981]","(9.686, 10.8]"
"(11.782, 12.416]","(8.571, 9.686]"
"(11.782, 12.416]","(7.457, 8.571]"
"(7.981, 8.614]","(9.686, 10.8]"
"(8.614, 9.248]","(8.571, 9.686]"
"(9.248, 9.881]","(7.457, 8.571]"
"(14.316, 14.95]","(7.457, 8.571]"
"(9.881, 10.515]","(8.571, 9.686]"
"(11.782, 12.416]","(7.457, 8.571]"
"(10.515, 11.149]","(7.457, 8.571]"
"(13.049, 13.683]","(7.457, 8.571]"
"(11.782, 12.416]","(7.457, 8.571]"
"(7.981, 8.614]","(8.571, 9.686]"
"(13.049, 13.683]","(1.886, 3.0]"
"(13.683, 14.316]","(7.457, 8.571]"
"(9.881, 10.515]","(6.343, 7.457]"
"(9.881, 10.515]","(5.229, 6.343]"
"(11.782, 12.416]","(8.571, 9.686]"
"(9.881, 10.515]","(8.571, 9.686]"
"(9.881, 10.515]","(8.571, 9.686]"
"(9.881, 10.515]","(8.571, 9.686]"
"(9.248, 9.881]","(8.571, 9.686]"
"(10.515, 11.149]","(7.457, 8.571]"
"(10.515, 11.149]","(6.343, 7.457]"
"(8.614, 9.248]","(9.686, 10.8]"
"(9.881, 10.515]","(6.343, 7.457]"
"(7.347, 7.981]","(7.457, 8.571]"
"(7.347, 7.981]","(8.571, 9.686]"
"(10.515, 11.149]","(8.571, 9.686]"
"(8.614, 9.248]","(7.457, 8.571]"
"(8.614, 9.248]","(8.571, 9.686]"
"(7.981, 8.614]","(7.457, 8.571]"
"(6.071, 6.714]","(6.343, 7.457]"
"(9.248, 9.881]","(8.571, 9.686]"
"(9.881, 10.515]","(5.229, 6.343]"
"(7.981, 8.614]","(5.229, 6.343]"
"(7.981, 8.614]","(5.229, 6.343]"
"(11.782, 12.416]","(6.343, 7.457]"
"(9.248, 9.881]","(7.457, 8.571]"
"(10.515, 11.149]","(6.343, 7.457]"
"(9.248, 9.881]","(7.457, 8.571]"
"(9.248, 9.881]","(8.571, 9.686]"
"(9.248, 9.881]","(6.343, 7.457]"
"(7.981, 8.614]","(4.114, 5.229]"
"(11.149, 11.782]","(7.457, 8.571]"
"(8.614, 9.248]","(7.457, 8.571]"
"(8.614, 9.248]","(7.457, 8.571]"
"(9.881, 10.515]","(6.343, 7.457]"
"(11.149, 11.782]","(8.571, 9.686]"
"(7.347, 7.981]","(8.571, 9.686]"
"(6.071, 6.714]","(8.571, 9.686]"
"(13.049, 13.683]","(8.571, 9.686]"
"(7.981, 8.614]","(4.114, 5.229]"
"(7.347, 7.981]","(8.571, 9.686]"
"(6.071, 6.714]","(6.343, 7.457]"
"(9.881, 10.515]","(6.343, 7.457]"
"(11.149, 11.782]","(7.457, 8.571]"
"(7.981, 8.614]","(9.686, 10.8]"
"(9.248, 9.881]","(7.457, 8.571]"
"(10.515, 11.149]","(6.343, 7.457]"
"(9.881, 10.515]","(6.343, 7.457]"
"(9.881, 10.515]","(7.457, 8.571]"
"(9.881, 10.515]","(7.457, 8.571]"
"(9.881, 10.515]","(8.571, 9.686]"
"(7.981, 8.614]","(5.229, 6.343]"
"(6.071, 6.714]","(8.571, 9.686]"
"(8.614, 9.248]","(5.229, 6.343]"
"(6.714, 7.347]","(8.571, 9.686]"
"(7.981, 8.614]","(6.343, 7.457]"
"(11.149, 11.782]","(7.457, 8.571]"
"(10.515, 11.149]","(6.343, 7.457]"
"(8.614, 9.248]","(8.571, 9.686]"
"(11.149, 11.782]","(6.343, 7.457]"
"(7.347, 7.981]","(8.571, 9.686]"
"(9.881, 10.515]","(7.457, 8.571]"
"(11.782, 12.416]","(7.457, 8.571]"
"(9.248, 9.881]","(6.343, 7.457]"
"(7.347, 7.981]","(8.571, 9.686]"
"(11.782, 12.416]","(8.571, 9.686]"
"(9.881, 10.515]","(7.457, 8.571]"
"(10.515, 11.149]","(7.457, 8.571]"
"(8.614, 9.248]","(7.457, 8.571]"
"(9.248, 9.881]","(7.457, 8.571]"
"(12.416, 13.049]","(7.457, 8.571]"
"(9.881, 10.515]","(7.457, 8.571]"
"(12.416, 13.049]","(8.571, 9.686]"
"(11.782, 12.416]","(8.571, 9.686]"
"(9.248, 9.881]","(6.343, 7.457]"
"(7.981, 8.614]","(5.229, 6.343]"
"(6.714, 7.347]","(9.686, 10.8]"
"(7.347, 7.981]","(8.571, 9.686]"
"(7.981, 8.614]","(8.571, 9.686]"
"(13.683, 14.316]","(8.571, 9.686]"
"(8.614, 9.248]","(8.571, 9.686]"
"(6.714, 7.347]","(8.571, 9.686]"
"(8.614, 9.248]","(8.571, 9.686]"
"(7.981, 8.614]","(8.571, 9.686]"
"(7.981, 8.614]","(7.457, 8.571]"
"(7.347, 7.981]","(8.571, 9.686]"
"(9.248, 9.881]","(8.571, 9.686]"
"(10.515, 11.149]","(7.457, 8.571]"
"(10.515, 11.149]","(8.571, 9.686]"
"(7.347, 7.981]","(7.457, 8.571]"
"(7.347, 7.981]","(8.571, 9.686]"
"(9.881, 10.515]","(8.571, 9.686]"
"(11.149, 11.782]","(8.571, 9.686]"
"(6.714, 7.347]","(7.457, 8.571]"
"(7.981, 8.614]","(9.686, 10.8]"
"(8.614, 9.248]","(8.571, 9.686]"
"(7.347, 7.981]","(6.343, 7.457]"
"(9.881, 10.515]","(6.343, 7.457]"
"(12.416, 13.049]","(7.457, 8.571]"
"(12.416, 13.049]","(7.457, 8.571]"
"(11.782, 12.416]","(7.457, 8.571]"
"(10.515, 11.149]","(7.457, 8.571]"
"(12.416, 13.049]","(7.457, 8.571]"
"(7.347, 7.981]","(9.686, 10.8]"
"(13.683, 14.316]","(7.457, 8.571]"
"(11.149, 11.782]","(7.457, 8.571]"
"(11.149, 11.782]","(7.457, 8.571]"
"(11.149, 11.782]","(8.571, 9.686]"
"(7.347, 7.981]","(8.571, 9.686]"
"(13.049, 13.683]","(7.457, 8.571]"
"(6.714, 7.347]","(9.686, 10.8]"
"(9.248, 9.881]","(6.343, 7.457]"
"(9.881, 10.515]","(7.457, 8.571]"
"(12.416, 13.049]","(7.457, 8.571]"
"(7.981, 8.614]","(9.686, 10.8]"
"(13.049, 13.683]","(7.457, 8.571]"
"(8.614, 9.248]","(8.571, 9.686]"
"(9.881, 10.515]","(7.457, 8.571]"
"(6.714, 7.347]","(8.571, 9.686]"
"(6.714, 7.347]","(6.343, 7.457]"
"(10.515, 11.149]","(8.571, 9.686]"
"(9.248, 9.881]","(8.571, 9.686]"
"(11.782, 12.416]","(7.457, 8.571]"
"(9.881, 10.515]","(5.229, 6.343]"
"(9.248, 9.881]","(8.571, 9.686]"
"(8.614, 9.248]","(9.686, 10.8]"
"(13.049, 13.683]","(8.571, 9.686]"
"(7.981, 8.614]","(8.571, 9.686]"
"(13.049, 13.683]","(7.457, 8.571]"
"(10.515, 11.149]","(7.457, 8.571]"
"(8.614, 9.248]","(8.571, 9.686]"
"(11.782, 12.416]","(7.457, 8.571]"
"(9.881, 10.515]","(7.457, 8.571]"
"(13.049, 13.683]","(8.571, 9.686]"
"(13.049, 13.683]","(7.457, 8.571]"
"(10.515, 11.149]","(8.571, 9.686]"
"(12.416, 13.049]","(3.0, 4.114]"
"(6.714, 7.347]","(8.571, 9.686]"
"(11.782, 12.416]","(7.457, 8.571]"
"(12.416, 13.049]","(7.457, 8.571]"
"(12.416, 13.049]","(5.229, 6.343]"
"(7.347, 7.981]","(9.686, 10.8]"
"(7.347, 7.981]","(9.686, 10.8]"
"(7.981, 8.614]","(9.686, 10.8]"
"(11.782, 12.416]","(7.457, 8.571]"
"(11.782, 12.416]","(7.457, 8.571]"
"(7.981, 8.614]","(8.571, 9.686]"
"(11.149, 11.782]","(6.343, 7.457]"
"(8.614, 9.248]","(6.343, 7.457]"
"(12.416, 13.049]","(5.229, 6.343]"
"(6.714, 7.347]","(8.571, 9.686]"
"(6.714, 7.347]","(9.686, 10.8]"
"(10.515, 11.149]","(6.343, 7.457]"
"(8.614, 9.248]","(8.571, 9.686]"
"(7.981, 8.614]","(5.229, 6.343]"
"(7.981, 8.614]","(7.457, 8.571]"
"(8.614, 9.248]","(8.571, 9.686]"
"(8.614, 9.248]","(8.571, 9.686]"
"(10.515, 11.149]","(5.229, 6.343]"
"(9.248, 9.881]","(7.457, 8.571]"
"(7.347, 7.981]","(8.571, 9.686]"
"(7.981, 8.614]","(5.229, 6.343]"
"(10.515, 11.149]","(4.114, 5.229]"
"(8.614, 9.248]","(6.343, 7.457]"
"(12.416, 13.049]","(6.343, 7.457]"
"(8.614, 9.248]","(7.457, 8.571]"
"(9.881, 10.515]","(5.229, 6.343]"
"(9.248, 9.881]","(8.571, 9.686]"
"(11.782, 12.416]","(7.457, 8.571]"
"(10.515, 11.149]","(6.343, 7.457]"
"(11.149, 11.782]","(7.457, 8.571]"
"(11.149, 11.782]","(7.457, 8.571]"
"(9.881, 10.515]","(7.457, 8.571]"
"(11.782, 12.416]","(5.229, 6.343]"
"(12.416, 13.049]","(7.457, 8.571]"
"(9.248, 9.881]","(7.457, 8.571]"
"(9.881, 10.515]","(6.343, 7.457]"
"(9.881, 10.515]","(8.571, 9.686]"
"(11.782, 12.416]","(8.571, 9.686]"
"(9.248, 9.881]","(6.343, 7.457]"
"(12.416, 13.049]","(7.457, 8.571]"
"(8.614, 9.248]","(9.686, 10.8]"
"(8.614, 9.248]","(8.571, 9.686]"
"(8.614, 9.248]","(8.571, 9.686]"
"(11.149, 11.782]","(6.343, 7.457]"
"(12.416, 13.049]","(7.457, 8.571]"
"(11.782, 12.416]","(8.571, 9.686]"
"(6.714, 7.347]","(7.457, 8.571]"
"(7.981, 8.614]","(5.229, 6.343]"
"(7.981, 8.614]","(5.229, 6.343]"
"(7.981, 8.614]","(5.229, 6.343]"
"(11.149, 11.782]","(6.343, 7.457]"
"(12.416, 13.049]","(8.571, 9.686]"
"(10.515, 11.149]","(8.571, 9.686]"
"(7.981, 8.614]","(6.343, 7.457]"
"(6.071, 6.714]","(9.686, 10.8]"
"(6.071, 6.714]","(8.571, 9.686]"
"(8.614, 9.248]","(8.571, 9.686]"
"(10.515, 11.149]","(7.457, 8.571]"
"(9.881, 10.515]","(7.457, 8.571]"
"(9.248, 9.881]","(7.457, 8.571]"
"(10.515, 11.149]","(7.457, 8.571]"
"(11.149, 11.782]","(7.457, 8.571]"
"(7.981, 8.614]","(8.571, 9.686]"
"(7.347, 7.981]","(9.686, 10.8]"
"(9.248, 9.881]","(7.457, 8.571]"
"(7.981, 8.614]","(7.457, 8.571]"
"(13.049, 13.683]","(5.229, 6.343]"
"(12.416, 13.049]","(7.457, 8.571]"
"(9.881, 10.515]","(4.114, 5.229]"
"(11.782, 12.416]","(6.343, 7.457]"
"(11.149, 11.782]","(7.457, 8.571]"
"(6.714, 7.347]","(8.571, 9.686]"
"(7.981, 8.614]","(7.457, 8.571]"
"(9.248, 9.881]","(8.571, 9.686]"
"(9.248, 9.881]","(8.571, 9.686]"
"(10.515, 11.149]","(7.457, 8.571]"
"(11.782, 12.416]","(1.886, 3.0]"
"(9.248, 9.881]","(8.571, 9.686]"
"(10.515, 11.149]","(7.457, 8.571]"
"(7.981, 8.614]","(9.686, 10.8]"
"(7.981, 8.614]","(6.343, 7.457]"
"(7.981, 8.614]","(6.343, 7.457]"
"(7.981, 8.614]","(5.229, 6.343]"
"(12.416, 13.049]","(8.571, 9.686]"
"(9.248, 9.881]","(8.571, 9.686]"
"(9.881, 10.515]","(7.457, 8.571]"
"(7.981, 8.614]","(8.571, 9.686]"
"(7.981, 8.614]","(7.457, 8.571]"
"(9.881, 10.515]","(8.571, 9.686]"
"(13.683, 14.316]","(4.114, 5.229]"
"(10.515, 11.149]","(-4.816, -3.686]"
"(13.049, 13.683]","(5.229, 6.343]"
