A,B
"(8.539, 8.97]","(9.3, 9.714]"
"(8.539, 8.97]","(9.3, 9.714]"
"(13.08, 14.95]","(8.5, 8.7]"
"(7.147, 7.944]","(9.043, 9.3]"
"(8.97, 9.421]","(8.3, 8.5]"
"(8.241, 8.539]","(6.1, 6.7]"
"(8.241, 8.539]","(-4.801, 6.1]"
"(10.627, 11.104]","(6.1, 6.7]"
"(9.421, 9.83]","(9.043, 9.3]"
"(7.147, 7.944]","(8.5, 8.7]"
"(9.421, 9.83]","(7.9, 8.1]"
"(11.104, 11.783]","(8.3, 8.5]"
"(10.627, 11.104]","(6.1, 6.7]"
"(7.944, 8.241]","(9.714, 10.8]"
"(11.783, 12.323]","(8.5, 8.7]"
"(11.783, 12.323]","(7.7, 7.9]"
"(8.241, 8.539]","(9.714, 10.8]"
"(8.539, 8.97]","(9.043, 9.3]"
"(8.97, 9.421]","(8.3, 8.5]"
"(13.08, 14.95]","(8.1, 8.3]"
"(9.83, 10.197]","(8.5, 8.7]"
"(11.783, 12.323]","(7.9, 8.1]"
"(10.627, 11.104]","(8.1, 8.3]"
"(13.08, 14.95]","(7.9, 8.1]"
"(12.323, 13.08]","(7.7, 7.9]"
"(7.944, 8.241]","(8.5, 8.7]"
"(13.08, 14.95]","(-4.801, 6.1]"
"(13.08, 14.95]","(7.7, 7.9]"
"(10.197, 10.627]","(7.2, 7.7]"
"(10.197, 10.627]","(-4.801, 6.1]"
"(11.783, 12.323]","(9.043, 9.3]"
"(9.83, 10.197]","(8.5, 8.7]"
"(9.83, 10.197]","(9.3, 9.714]"
"(9.83, 10.197]","(8.8, 9.043]"
"(9.421, 9.83]","(8.8, 9.043]"
"(10.197, 10.627]","(8.3, 8.5]"
"(11.104, 11.783]","(6.7, 7.2]"
"(8.539, 8.97]","(9.714, 10.8]"
"(9.83, 10.197]","(6.7, 7.2]"
"(7.944, 8.241]","(7.2, 7.7]"
"(7.147, 7.944]","(9.043, 9.3]"
"(10.627, 11.104]","(8.8, 9.043]"
"(8.97, 9.421]","(8.1, 8.3]"
"(8.539, 8.97]","(9.043, 9.3]"
"(8.241, 8.539]","(8.3, 8.5]"
"(6.079, 7.147]","(6.7, 7.2]"
"(9.421, 9.83]","(8.5, 8.7]"
"(10.197, 10.627]","(-4.801, 6.1]"
"(7.944, 8.241]","(-4.801, 6.1]"
"(7.944, 8.241]","(-4.801, 6.1]"
"(11.783, 12.323]","(6.1, 6.7]"
"(9.421, 9.83]","(7.2, 7.7]"
"(10.627, 11.104]","(6.1, 6.7]"
"(9.421, 9.83]","(7.9, 8.1]"
"(9.421, 9.83]","(8.8, 9.043]"
"(9.421, 9.83]","(6.7, 7.2]"
"(7.944, 8.241]","(-4.801, 6.1]"
"(11.104, 11.783]","(7.2, 7.7]"
"(8.97, 9.421]","(8.1, 8.3]"
"(8.97, 9.421]","(7.7, 7.9]"
"(9.83, 10.197]","(6.7, 7.2]"
"(11.104, 11.783]","(9.043, 9.3]"
"(7.147, 7.944]","(8.5, 8.7]"
"(6.079, 7.147]","(9.3, 9.714]"
"(13.08, 14.95]","(8.5, 8.7]"
"(8.241, 8.539]","(-4.801, 6.1]"
"(7.147, 7.944]","(9.3, 9.714]"
"(6.079, 7.147]","(7.2, 7.7]"
"(9.83, 10.197]","(6.1, 6.7]"
"(11.104, 11.783]","(7.7, 7.9]"
"(8.241, 8.539]","(9.714, 10.8]"
"(9.421, 9.83]","(8.3, 8.5]"
"(10.627, 11.104]","(7.2, 7.7]"
"(10.197, 10.627]","(6.7, 7.2]"
"(9.83, 10.197]","(8.3, 8.5]"
"(9.83, 10.197]","(8.1, 8.3]"
"(9.83, 10.197]","(8.5, 8.7]"
"(8.241, 8.539]","(-4.801, 6.1]"
"(6.079, 7.147]","(9.3, 9.714]"
"(8.539, 8.97]","(6.1, 6.7]"
"(7.147, 7.944]","(9.3, 9.714]"
"(8.241, 8.539]","(6.1, 6.7]"
"(11.104, 11.783]","(7.7, 7.9]"
"(10.627, 11.104]","(6.7, 7.2]"
"(8.97, 9.421]","(9.043, 9.3]"
"(11.104, 11.783]","(6.1, 6.7]"
"(7.147, 7.944]","(9.3, 9.714]"
"(10.197, 10.627]","(7.2, 7.7]"
"(11.783, 12.323]","(7.9, 8.1]"
"(9.421, 9.83]","(6.1, 6.7]"
"(7.147, 7.944]","(8.5, 8.7]"
"(11.783, 12.323]","(8.8, 9.043]"
"(10.197, 10.627]","(7.2, 7.7]"
"(10.627, 11.104]","(7.9, 8.1]"
"(8.539, 8.97]","(7.7, 7.9]"
"(9.83, 10.197]","(8.1, 8.3]"
"(12.323, 13.08]","(7.7, 7.9]"
"(10.197, 10.627]","(7.2, 7.7]"
"(12.323, 13.08]","(9.043, 9.3]"
"(11.783, 12.323]","(8.7, 8.8]"
"(9.421, 9.83]","(6.7, 7.2]"
"(7.944, 8.241]","(-4.801, 6.1]"
"(6.079, 7.147]","(9.714, 10.8]"
"(7.147, 7.944]","(8.8, 9.043]"
"(7.944, 8.241]","(9.043, 9.3]"
"(13.08, 14.95]","(8.5, 8.7]"
"(8.539, 8.97]","(9.3, 9.714]"
"(7.147, 7.944]","(9.3, 9.714]"
"(8.539, 8.97]","(8.8, 9.043]"
"(8.241, 8.539]","(9.043, 9.3]"
"(8.241, 8.539]","(8.3, 8.5]"
"(7.147, 7.944]","(8.8, 9.043]"
"(9.421, 9.83]","(8.5, 8.7]"
"(10.627, 11.104]","(7.9, 8.1]"
"(11.104, 11.783]","(8.5, 8.7]"
"(7.147, 7.944]","(7.7, 7.9]"
"(7.147, 7.944]","(9.3, 9.714]"
"(10.197, 10.627]","(8.8, 9.043]"
"(11.104, 11.783]","(8.5, 8.7]"
"(6.079, 7.147]","(7.7, 7.9]"
"(8.539, 8.97]","(9.714, 10.8]"
"(8.539, 8.97]","(8.8, 9.043]"
"(7.944, 8.241]","(6.7, 7.2]"
"(10.197, 10.627]","(6.7, 7.2]"
"(12.323, 13.08]","(7.9, 8.1]"
"(12.323, 13.08]","(7.2, 7.7]"
"(11.783, 12.323]","(7.2, 7.7]"
"(10.627, 11.104]","(8.3, 8.5]"
"(12.323, 13.08]","(7.9, 8.1]"
"(7.147, 7.944]","(9.3, 9.714]"
"(13.08, 14.95]","(8.1, 8.3]"
"(11.104, 11.783]","(7.9, 8.1]"
"(11.104, 11.783]","(7.7, 7.9]"
"(11.104, 11.783]","(9.043, 9.3]"
"(7.147, 7.944]","(9.043, 9.3]"
"(13.08, 14.95]","(7.7, 7.9]"
"(6.079, 7.147]","(9.714, 10.8]"
"(8.97, 9.421]","(6.7, 7.2]"
"(9.83, 10.197]","(8.3, 8.5]"
"(12.323, 13.08]","(8.3, 8.5]"
"(7.944, 8.241]","(9.714, 10.8]"
"(12.323, 13.08]","(7.9, 8.1]"
"(8.97, 9.421]","(8.8, 9.043]"
"(10.197, 10.627]","(7.9, 8.1]"
"(7.147, 7.944]","(8.8, 9.043]"
"(6.079, 7.147]","(6.1, 6.7]"
"(10.627, 11.104]","(8.7, 8.8]"
"(8.97, 9.421]","(8.7, 8.8]"
"(11.783, 12.323]","(7.2, 7.7]"
"(10.197, 10.627]","(-4.801, 6.1]"
"(9.421, 9.83]","(9.043, 9.3]"
"(8.539, 8.97]","(9.714, 10.8]"
"(12.323, 13.08]","(8.5, 8.7]"
"(7.944, 8.241]","(9.043, 9.3]"
"(13.08, 14.95]","(7.9, 8.1]"
"(10.627, 11.104]","(7.2, 7.7]"
"(8.539, 8.97]","(9.043, 9.3]"
"(11.783, 12.323]","(7.2, 7.7]"
"(10.197, 10.627]","(8.3, 8.5]"
"(12.323, 13.08]","(8.5, 8.7]"
"(13.08, 14.95]","(7.7, 7.9]"
"(11.104, 11.783]","(8.7, 8.8]"
"(12.323, 13.08]","(-4.801, 6.1]"
"(7.147, 7.944]","(9.3, 9.714]"
"(11.783, 12.323]","(8.1, 8.3]"
"(12.323, 13.08]","(7.9, 8.1]"
"(12.323, 13.08]","(6.1, 6.7]"
"(7.944, 8.241]","(9.3, 9.714]"
"(7.147, 7.944]","(9.714, 10.8]"
"(8.241, 8.539]","(9.714, 10.8]"
"(11.783, 12.323]","(8.1, 8.3]"
"(11.783, 12.323]","(8.3, 8.5]"
"(7.944, 8.241]","(8.8, 9.043]"
"(11.104, 11.783]","(6.7, 7.2]"
"(8.539, 8.97]","(7.2, 7.7]"
"(12.323, 13.08]","(-4.801, 6.1]"
"(6.079, 7.147]","(8.8, 9.043]"
"(6.079, 7.147]","(9.714, 10.8]"
"(10.197, 10.627]","(6.7, 7.2]"
"(8.539, 8.97]","(9.043, 9.3]"
"(7.944, 8.241]","(6.1, 6.7]"
"(8.539, 8.97]","(8.3, 8.5]"
"(8.539, 8.97]","(9.043, 9.3]"
"(8.97, 9.421]","(8.5, 8.7]"
"(10.627, 11.104]","(-4.801, 6.1]"
"(9.421, 9.83]","(7.9, 8.1]"
"(7.147, 7.944]","(9.043, 9.3]"
"(7.944, 8.241]","(-4.801, 6.1]"
"(10.627, 11.104]","(-4.801, 6.1]"
"(8.539, 8.97]","(7.2, 7.7]"
"(12.323, 13.08]","(6.7, 7.2]"
"(8.97, 9.421]","(8.1, 8.3]"
"(10.197, 10.627]","(6.1, 6.7]"
"(9.421, 9.83]","(8.5, 8.7]"
"(11.783, 12.323]","(7.2, 7.7]"
"(10.627, 11.104]","(6.7, 7.2]"
"(11.104, 11.783]","(8.3, 8.5]"
"(11.104, 11.783]","(8.3, 8.5]"
"(9.83, 10.197]","(8.3, 8.5]"
"(11.783, 12.323]","(6.1, 6.7]"
"(12.323, 13.08]","(7.9, 8.1]"
"(9.421, 9.83]","(8.3, 8.5]"
"(9.83, 10.197]","(7.2, 7.7]"
"(9.83, 10.197]","(8.7, 8.8]"
"(11.783, 12.323]","(8.8, 9.043]"
"(9.83, 10.197]","(6.7, 7.2]"
"(12.323, 13.08]","(8.1, 8.3]"
"(8.97, 9.421]","(9.714, 10.8]"
"(8.97, 9.421]","(9.3, 9.714]"
"(8.97, 9.421]","(8.5, 8.7]"
"(11.104, 11.783]","(7.2, 7.7]"
"(12.323, 13.08]","(7.9, 8.1]"
"(11.783, 12.323]","(8.7, 8.8]"
"(6.079, 7.147]","(8.3, 8.5]"
"(7.944, 8.241]","(-4.801, 6.1]"
"(7.944, 8.241]","(-4.801, 6.1]"
"(7.944, 8.241]","(6.1, 6.7]"
"(11.104, 11.783]","(6.7, 7.2]"
"(12.323, 13.08]","(8.5, 8.7]"
"(10.627, 11.104]","(8.5, 8.7]"
"(7.944, 8.241]","(6.7, 7.2]"
"(6.079, 7.147]","(9.714, 10.8]"
"(6.079, 7.147]","(9.043, 9.3]"
"(8.97, 9.421]","(8.5, 8.7]"
"(10.197, 10.627]","(8.3, 8.5]"
"(9.83, 10.197]","(7.7, 7.9]"
"(8.97, 9.421]","(7.9, 8.1]"
"(10.627, 11.104]","(8.1, 8.3]"
"(11.104, 11.783]","(8.1, 8.3]"
"(8.241, 8.539]","(8.7, 8.8]"
"(7.147, 7.944]","(9.714, 10.8]"
"(9.421, 9.83]","(8.3, 8.5]"
"(8.241, 8.539]","(7.9, 8.1]"
"(13.08, 14.95]","(-4.801, 6.1]"
"(12.323, 13.08]","(7.9, 8.1]"
"(9.83, 10.197]","(-4.801, 6.1]"
"(11.783, 12.323]","(7.2, 7.7]"
"(11.104, 11.783]","(7.2, 7.7]"
"(6.079, 7.147]","(9.3, 9.714]"
"(7.944, 8.241]","(7.7, 7.9]"
"(9.421, 9.83]","(8.5, 8.7]"
"(8.97, 9.421]","(9.3, 9.714]"
"(10.627, 11.104]","(7.9, 8.1]"
"(11.783, 12.323]","(-4.801, 6.1]"
"(9.421, 9.83]","(9.043, 9.3]"
"(10.627, 11.104]","(8.1, 8.3]"
"(8.241, 8.539]","(9.714, 10.8]"
"(8.241, 8.539]","(6.7, 7.2]"
"(8.539, 8.97]","(6.1, 6.7]"
"(8.241, 8.539]","(-4.801, 6.1]"
"(12.323, 13.08]","(8.5, 8.7]"
"(9.421, 9.83]","(8.5, 8.7]"
"(10.197, 10.627]","(7.2, 7.7]"
"(7.944, 8.241]","(9.3, 9.714]"
"(8.539, 8.97]","(8.3, 8.5]"
"(9.83, 10.197]","(9.043, 9.3]"
"(13.08, 14.95]","(-4.801, 6.1]"
"(10.627, 11.104]","(-4.801, 6.1]"
"(13.08, 14.95]","(6.1, 6.7]"
