treat,age,educ,black,hisp,married,nodegr,re74,re75,re78
1.0,"(27.0, 32.0]","(-0.001, 9.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(-0.001, 3682.002]"
1.0,"(32.0, 40.0]","(9.0, 12.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(3682.002, 13299.539]"
1.0,"(23.0, 27.0]","(9.0, 12.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(-0.001, 3682.002]"
1.0,"(27.0, 32.0]","(-0.001, 9.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(-0.001, 3682.002]"
1.0,"(27.0, 32.0]","(-0.001, 9.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(3682.002, 13299.539]"
1.0,"(23.0, 27.0]","(9.0, 12.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(-0.001, 3682.002]"
1.0,"(16.999, 23.0]","(-0.001, 9.0]",0.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(-0.001, 3682.002]"
1.0,"(40.0, 47.0]","(-0.001, 9.0]",1.0,0.0,1.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(3682.002, 13299.539]"
1.0,"(27.0, 32.0]","(12.667, 16.0]",1.0,0.0,0.0,0.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(3682.002, 13299.539]"
1.0,"(23.0, 27.0]","(-0.001, 9.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(-0.001, 3682.002]"
1.0,"(40.0, 47.0]","(12.667, 16.0]",1.0,0.0,0.0,0.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(-0.001, 3682.002]"
1.0,"(16.999, 23.0]","(-0.001, 9.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(-0.001, 3682.002]"
1.0,"(23.0, 27.0]","(9.0, 12.0]",1.0,0.0,0.0,0.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(3682.002, 13299.539]"
1.0,"(27.0, 32.0]","(12.667, 16.0]",1.0,0.0,0.0,0.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(3682.002, 13299.539]"
1.0,"(23.0, 27.0]","(9.0, 12.0]",0.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(13299.539, 19432.104]"
1.0,"(16.999, 23.0]","(9.0, 12.0]",1.0,0.0,0.0,0.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(13299.539, 19432.104]"
1.0,"(16.999, 23.0]","(-0.001, 9.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(-0.001, 3682.002]"
1.0,"(32.0, 40.0]","(9.0, 12.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(19432.104, 25860.215]"
1.0,"(16.999, 23.0]","(9.0, 12.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(3682.002, 13299.539]"
1.0,"(23.0, 27.0]","(9.0, 12.0]",1.0,0.0,0.0,0.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(-0.001, 3682.002]"
1.0,"(16.999, 23.0]","(9.0, 12.0]",1.0,0.0,0.0,0.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(-0.001, 3682.002]"
1.0,"(32.0, 40.0]","(9.0, 12.0]",0.0,0.0,0.0,0.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(3682.002, 13299.539]"
1.0,"(23.0, 27.0]","(12.667, 16.0]",1.0,0.0,0.0,0.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(-0.001, 3682.002]"
1.0,"(23.0, 27.0]","(-0.001, 9.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(-0.001, 3682.002]"
1.0,"(32.0, 40.0]","(9.0, 12.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(-0.001, 3682.002]"
1.0,"(16.999, 23.0]","(-0.001, 9.0]",0.0,1.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(3682.002, 13299.539]"
1.0,"(23.0, 27.0]","(9.0, 12.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(13299.539, 19432.104]"
1.0,"(16.999, 23.0]","(9.0, 12.0]",0.0,0.0,0.0,0.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(3682.002, 13299.539]"
1.0,"(23.0, 27.0]","(-0.001, 9.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(-0.001, 3682.002]"
1.0,"(27.0, 32.0]","(9.0, 12.0]",1.0,0.0,1.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(13299.539, 19432.104]"
1.0,"(16.999, 23.0]","(9.0, 12.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(-0.001, 3682.002]"
1.0,"(23.0, 27.0]","(9.0, 12.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(-0.001, 3682.002]"
1.0,"(16.999, 23.0]","(9.0, 12.0]",1.0,0.0,0.0,0.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(3682.002, 13299.539]"
1.0,"(40.0, 47.0]","(9.0, 12.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(-0.001, 3682.002]"
1.0,"(23.0, 27.0]","(9.0, 12.0]",0.0,0.0,0.0,0.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(3682.002, 13299.539]"
1.0,"(16.999, 23.0]","(-0.001, 9.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(3682.002, 13299.539]"
1.0,"(40.0, 47.0]","(9.0, 12.0]",1.0,0.0,0.0,0.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(-0.001, 3682.002]"
1.0,"(23.0, 27.0]","(9.0, 12.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(-0.001, 3682.002]"
1.0,"(27.0, 32.0]","(-0.001, 9.0]",0.0,1.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(25860.215, 32509.985]"
1.0,"(23.0, 27.0]","(9.0, 12.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(-0.001, 3682.002]"
1.0,"(23.0, 27.0]","(9.0, 12.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(3682.002, 13299.539]"
1.0,"(23.0, 27.0]","(9.0, 12.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(-0.001, 3682.002]"
1.0,"(16.999, 23.0]","(9.0, 12.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(3682.002, 13299.539]"
1.0,"(16.999, 23.0]","(9.0, 12.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(3682.002, 13299.539]"
1.0,"(40.0, 47.0]","(-0.001, 9.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(-0.001, 3682.002]"
1.0,"(23.0, 27.0]","(12.667, 16.0]",1.0,0.0,0.0,0.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(32509.985, 121173.58]"
1.0,"(16.999, 23.0]","(-0.001, 9.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(-0.001, 3682.002]"
1.0,"(27.0, 32.0]","(9.0, 12.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(-0.001, 3682.002]"
1.0,"(23.0, 27.0]","(9.0, 12.0]",1.0,0.0,1.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(-0.001, 3682.002]"
1.0,"(16.999, 23.0]","(-0.001, 9.0]",1.0,0.0,0.0,1.0,"(3670.872, 11755.601]","(-0.001, 2660.419]","(3682.002, 13299.539]"
1.0,"(16.999, 23.0]","(-0.001, 9.0]",0.0,1.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(3682.002, 13299.539]"
1.0,"(16.999, 23.0]","(9.0, 12.0]",1.0,0.0,0.0,0.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(-0.001, 3682.002]"
1.0,"(16.999, 23.0]","(9.0, 12.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(-0.001, 3682.002]"
1.0,"(23.0, 27.0]","(9.0, 12.0]",1.0,0.0,1.0,0.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(-0.001, 3682.002]"
1.0,"(16.999, 23.0]","(9.0, 12.0]",0.0,0.0,0.0,0.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(3682.002, 13299.539]"
1.0,"(23.0, 27.0]","(9.0, 12.0]",1.0,0.0,0.0,0.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(19432.104, 25860.215]"
1.0,"(16.999, 23.0]","(9.0, 12.0]",1.0,0.0,0.0,0.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(-0.001, 3682.002]"
1.0,"(16.999, 23.0]","(9.0, 12.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(3682.002, 13299.539]"
1.0,"(16.999, 23.0]","(9.0, 12.0]",1.0,0.0,0.0,0.0,"(3670.872, 11755.601]","(-0.001, 2660.419]","(-0.001, 3682.002]"
1.0,"(27.0, 32.0]","(12.667, 16.0]",1.0,0.0,0.0,0.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(13299.539, 19432.104]"
1.0,"(16.999, 23.0]","(9.0, 12.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(3682.002, 13299.539]"
1.0,"(16.999, 23.0]","(-0.001, 9.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(13299.539, 19432.104]"
1.0,"(23.0, 27.0]","(12.667, 16.0]",0.0,0.0,1.0,0.0,"(3670.872, 11755.601]","(-0.001, 2660.419]","(-0.001, 3682.002]"
1.0,"(16.999, 23.0]","(9.0, 12.0]",0.0,0.0,0.0,1.0,"(3670.872, 11755.601]","(-0.001, 2660.419]","(3682.002, 13299.539]"
1.0,"(23.0, 27.0]","(-0.001, 9.0]",1.0,0.0,1.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(-0.001, 3682.002]"
1.0,"(16.999, 23.0]","(9.0, 12.0]",1.0,0.0,0.0,0.0,"(3670.872, 11755.601]","(-0.001, 2660.419]","(-0.001, 3682.002]"
1.0,"(16.999, 23.0]","(9.0, 12.0]",1.0,0.0,1.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(3682.002, 13299.539]"
1.0,"(16.999, 23.0]","(9.0, 12.0]",0.0,1.0,0.0,0.0,"(3670.872, 11755.601]","(-0.001, 2660.419]","(-0.001, 3682.002]"
1.0,"(16.999, 23.0]","(9.0, 12.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(-0.001, 3682.002]"
1.0,"(16.999, 23.0]","(-0.001, 9.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(3682.002, 13299.539]"
1.0,"(27.0, 32.0]","(9.0, 12.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(32509.985, 121173.58]"
1.0,"(23.0, 27.0]","(9.0, 12.0]",1.0,0.0,1.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(-0.001, 3682.002]"
1.0,"(16.999, 23.0]","(9.0, 12.0]",1.0,0.0,0.0,1.0,"(11755.601, 17437.475]","(-0.001, 2660.419]","(3682.002, 13299.539]"
1.0,"(23.0, 27.0]","(9.0, 12.0]",1.0,0.0,1.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(3682.002, 13299.539]"
1.0,"(27.0, 32.0]","(-0.001, 9.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(3682.002, 13299.539]"
1.0,"(16.999, 23.0]","(-0.001, 9.0]",0.0,0.0,1.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(3682.002, 13299.539]"
1.0,"(16.999, 23.0]","(9.0, 12.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(3682.002, 13299.539]"
1.0,"(27.0, 32.0]","(9.0, 12.0]",1.0,0.0,0.0,0.0,"(3670.872, 11755.601]","(-0.001, 2660.419]","(-0.001, 3682.002]"
1.0,"(23.0, 27.0]","(9.0, 12.0]",0.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(13299.539, 19432.104]"
1.0,"(23.0, 27.0]","(-0.001, 9.0]",1.0,0.0,0.0,1.0,"(3670.872, 11755.601]","(-0.001, 2660.419]","(3682.002, 13299.539]"
1.0,"(23.0, 27.0]","(9.0, 12.0]",1.0,0.0,0.0,0.0,"(11755.601, 17437.475]","(-0.001, 2660.419]","(-0.001, 3682.002]"
1.0,"(23.0, 27.0]","(9.0, 12.0]",1.0,0.0,0.0,1.0,"(3670.872, 11755.601]","(-0.001, 2660.419]","(-0.001, 3682.002]"
1.0,"(40.0, 47.0]","(-0.001, 9.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(-0.001, 3682.002]"
1.0,"(27.0, 32.0]","(9.0, 12.0]",0.0,0.0,0.0,0.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(-0.001, 3682.002]"
1.0,"(16.999, 23.0]","(9.0, 12.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(3682.002, 13299.539]"
1.0,"(16.999, 23.0]","(-0.001, 9.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(3682.002, 13299.539]"
1.0,"(23.0, 27.0]","(9.0, 12.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(2660.419, 11546.208]","(-0.001, 3682.002]"
1.0,"(23.0, 27.0]","(9.0, 12.0]",1.0,0.0,1.0,1.0,"(-0.001, 3670.872]","(2660.419, 11546.208]","(25860.215, 32509.985]"
1.0,"(16.999, 23.0]","(9.0, 12.0]",1.0,0.0,0.0,1.0,"(3670.872, 11755.601]","(2660.419, 11546.208]","(3682.002, 13299.539]"
1.0,"(27.0, 32.0]","(9.0, 12.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(2660.419, 11546.208]","(-0.001, 3682.002]"
1.0,"(23.0, 27.0]","(9.0, 12.0]",1.0,0.0,0.0,0.0,"(11755.601, 17437.475]","(2660.419, 11546.208]","(3682.002, 13299.539]"
1.0,"(16.999, 23.0]","(-0.001, 9.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(2660.419, 11546.208]","(3682.002, 13299.539]"
1.0,"(16.999, 23.0]","(9.0, 12.0]",1.0,0.0,0.0,0.0,"(3670.872, 11755.601]","(2660.419, 11546.208]","(3682.002, 13299.539]"
1.0,"(40.0, 47.0]","(-0.001, 9.0]",1.0,0.0,1.0,1.0,"(-0.001, 3670.872]","(2660.419, 11546.208]","(-0.001, 3682.002]"
1.0,"(23.0, 27.0]","(12.667, 16.0]",1.0,0.0,0.0,0.0,"(11755.601, 17437.475]","(2660.419, 11546.208]","(-0.001, 3682.002]"
1.0,"(16.999, 23.0]","(-0.001, 9.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(2660.419, 11546.208]","(3682.002, 13299.539]"
1.0,"(16.999, 23.0]","(9.0, 12.0]",1.0,0.0,0.0,0.0,"(3670.872, 11755.601]","(2660.419, 11546.208]","(3682.002, 13299.539]"
1.0,"(23.0, 27.0]","(9.0, 12.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(2660.419, 11546.208]","(-0.001, 3682.002]"
1.0,"(16.999, 23.0]","(-0.001, 9.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(2660.419, 11546.208]","(3682.002, 13299.539]"
1.0,"(16.999, 23.0]","(-0.001, 9.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(2660.419, 11546.208]","(-0.001, 3682.002]"
1.0,"(27.0, 32.0]","(-0.001, 9.0]",1.0,0.0,0.0,1.0,"(3670.872, 11755.601]","(2660.419, 11546.208]","(3682.002, 13299.539]"
1.0,"(23.0, 27.0]","(9.0, 12.0]",1.0,0.0,1.0,1.0,"(3670.872, 11755.601]","(2660.419, 11546.208]","(-0.001, 3682.002]"
1.0,"(27.0, 32.0]","(9.0, 12.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(2660.419, 11546.208]","(-0.001, 3682.002]"
1.0,"(27.0, 32.0]","(9.0, 12.0]",1.0,0.0,0.0,0.0,"(3670.872, 11755.601]","(2660.419, 11546.208]","(3682.002, 13299.539]"
