A,B
"(18.142, 21.134]","(22.476, 23.375]"
"(21.134, 23.36]","(22.476, 23.375]"
"(24.903, 29.5]","(23.375, 24.037]"
"(24.903, 29.5]","(24.037, 24.594]"
"(24.903, 29.5]","(24.594, 25.044]"
"(24.903, 29.5]","(25.321, 25.683]"
"(24.903, 29.5]","(25.683, 26.917]"
"(24.903, 29.5]","(25.683, 26.917]"
"(24.903, 29.5]","(25.683, 26.917]"
"(23.36, 24.903]","(25.683, 26.917]"
"(23.36, 24.903]","(25.683, 26.917]"
"(18.142, 21.134]","(25.683, 26.917]"
"(18.142, 21.134]","(25.683, 26.917]"
"(18.142, 21.134]","(25.683, 26.917]"
"(18.142, 21.134]","(25.683, 26.917]"
