A,B
"(4.675, 6.0]","(14.237, 16.15]"
"(3.35, 4.675]","(8.5, 10.412]"
"(2.025, 3.35]","(6.587, 8.5]"
"(3.35, 4.675]","(2.762, 4.675]"
"(4.675, 6.0]","(8.5, 10.412]"
"(3.35, 4.675]","(8.5, 10.412]"
"(3.35, 4.675]","(6.587, 8.5]"
"(3.35, 4.675]","(6.587, 8.5]"
"(4.675, 6.0]","(12.325, 14.237]"
"(3.35, 4.675]","(21.888, 23.8]"
"(3.35, 4.675]","(6.587, 8.5]"
"(3.35, 4.675]","(4.675, 6.587]"
"(3.35, 4.675]","(12.325, 14.237]"
"(4.675, 6.0]","(4.675, 6.587]"
"(3.35, 4.675]","(4.675, 6.587]"
"(4.675, 6.0]","(6.587, 8.5]"
"(4.675, 6.0]","(8.5, 10.412]"
"(6.0, 7.325]","(10.412, 12.325]"
"(3.35, 4.675]","(6.587, 8.5]"
"(3.35, 4.675]","(8.5, 10.412]"
"(15.275, 16.6]","(19.975, 21.888]"
"(2.025, 3.35]","(10.412, 12.325]"
"(2.025, 3.35]","(0.827, 2.762]"
"(0.684, 2.025]","(8.5, 10.412]"
"(4.675, 6.0]","(12.325, 14.237]"
"(4.675, 6.0]","(10.412, 12.325]"
"(4.675, 6.0]","(10.412, 12.325]"
"(3.35, 4.675]","(10.412, 12.325]"
"(3.35, 4.675]","(2.762, 4.675]"
"(3.35, 4.675]","(0.827, 2.762]"
"(4.675, 6.0]","(6.587, 8.5]"
"(0.684, 2.025]","(0.827, 2.762]"
"(2.025, 3.35]","(4.675, 6.587]"
"(2.025, 3.35]","(2.762, 4.675]"
"(3.35, 4.675]","(4.675, 6.587]"
"(3.35, 4.675]","(4.675, 6.587]"
"(2.025, 3.35]","(4.675, 6.587]"
"(2.025, 3.35]","(4.675, 6.587]"
"(0.684, 2.025]","(6.587, 8.5]"
"(2.025, 3.35]","(0.827, 2.762]"
"(2.025, 3.35]","(8.5, 10.412]"
"(4.675, 6.0]","(10.412, 12.325]"
"(6.0, 7.325]","(10.412, 12.325]"
"(4.675, 6.0]","(2.762, 4.675]"
"(3.35, 4.675]","(6.587, 8.5]"
"(6.0, 7.325]","(16.15, 18.062]"
"(7.325, 8.65]","(16.15, 18.062]"
"(8.65, 9.975]","(16.15, 18.062]"
"(9.975, 11.3]","(16.15, 18.062]"
"(7.325, 8.65]","(14.237, 16.15]"
"(7.325, 8.65]","(14.237, 16.15]"
"(8.65, 9.975]","(14.237, 16.15]"
"(6.0, 7.325]","(10.412, 12.325]"
"(7.325, 8.65]","(12.325, 14.237]"
"(7.325, 8.65]","(18.062, 19.975]"
"(8.65, 9.975]","(14.237, 16.15]"
"(8.65, 9.975]","(14.237, 16.15]"
"(4.675, 6.0]","(14.237, 16.15]"
"(8.65, 9.975]","(14.237, 16.15]"
"(6.0, 7.325]","(12.325, 14.237]"
"(9.975, 11.3]","(12.325, 14.237]"
"(7.325, 8.65]","(14.237, 16.15]"
"(6.0, 7.325]","(14.237, 16.15]"
"(7.325, 8.65]","(14.237, 16.15]"
"(8.65, 9.975]","(14.237, 16.15]"
"(7.325, 8.65]","(14.237, 16.15]"
"(6.0, 7.325]","(16.15, 18.062]"
"(15.275, 16.6]","(14.237, 16.15]"
"(8.65, 9.975]","(14.237, 16.15]"
"(8.65, 9.975]","(16.15, 18.062]"
"(7.325, 8.65]","(14.237, 16.15]"
"(6.0, 7.325]","(14.237, 16.15]"
"(8.65, 9.975]","(14.237, 16.15]"
"(8.65, 9.975]","(14.237, 16.15]"
"(7.325, 8.65]","(16.15, 18.062]"
"(6.0, 7.325]","(16.15, 18.062]"
"(8.65, 9.975]","(14.237, 16.15]"
"(9.975, 11.3]","(14.237, 16.15]"
"(8.65, 9.975]","(14.237, 16.15]"
"(7.325, 8.65]","(18.062, 19.975]"
"(6.0, 7.325]","(18.062, 19.975]"
"(4.675, 6.0]","(12.325, 14.237]"
"(4.675, 6.0]","(10.412, 12.325]"
"(12.625, 13.95]","(18.062, 19.975]"
"(8.65, 9.975]","(14.237, 16.15]"
"(7.325, 8.65]","(14.237, 16.15]"
