A,B
"(2.688, 4.675]","(6.587, 9.456]"
"(2.688, 4.675]","(3.719, 6.587]"
"(2.688, 4.675]","(12.325, 15.194]"
"(4.675, 6.663]","(3.719, 6.587]"
"(2.688, 4.675]","(3.719, 6.587]"
"(4.675, 6.663]","(6.587, 9.456]"
"(4.675, 6.663]","(6.587, 9.456]"
"(4.675, 6.663]","(9.456, 12.325]"
"(2.688, 4.675]","(6.587, 9.456]"
"(2.688, 4.675]","(9.456, 12.325]"
"(14.612, 16.6]","(20.931, 23.8]"
"(2.688, 4.675]","(9.456, 12.325]"
"(0.684, 2.688]","(0.827, 3.719]"
"(0.684, 2.688]","(9.456, 12.325]"
"(4.675, 6.663]","(12.325, 15.194]"
"(4.675, 6.663]","(9.456, 12.325]"
"(4.675, 6.663]","(9.456, 12.325]"
"(2.688, 4.675]","(9.456, 12.325]"
"(2.688, 4.675]","(3.719, 6.587]"
"(2.688, 4.675]","(0.827, 3.719]"
"(4.675, 6.663]","(6.587, 9.456]"
"(0.684, 2.688]","(0.827, 3.719]"
"(0.684, 2.688]","(3.719, 6.587]"
"(0.684, 2.688]","(0.827, 3.719]"
"(2.688, 4.675]","(3.719, 6.587]"
"(2.688, 4.675]","(3.719, 6.587]"
"(2.688, 4.675]","(3.719, 6.587]"
"(0.684, 2.688]","(3.719, 6.587]"
"(0.684, 2.688]","(6.587, 9.456]"
"(2.688, 4.675]","(0.827, 3.719]"
"(2.688, 4.675]","(9.456, 12.325]"
"(4.675, 6.663]","(9.456, 12.325]"
"(6.663, 8.65]","(9.456, 12.325]"
"(4.675, 6.663]","(3.719, 6.587]"
"(2.688, 4.675]","(6.587, 9.456]"
"(6.663, 8.65]","(15.194, 18.062]"
"(6.663, 8.65]","(15.194, 18.062]"
"(8.65, 10.638]","(15.194, 18.062]"
"(10.638, 12.625]","(15.194, 18.062]"
"(6.663, 8.65]","(15.194, 18.062]"
"(6.663, 8.65]","(15.194, 18.062]"
"(8.65, 10.638]","(12.325, 15.194]"
"(4.675, 6.663]","(9.456, 12.325]"
"(6.663, 8.65]","(12.325, 15.194]"
"(6.663, 8.65]","(18.062, 20.931]"
"(8.65, 10.638]","(15.194, 18.062]"
"(8.65, 10.638]","(12.325, 15.194]"
"(4.675, 6.663]","(12.325, 15.194]"
"(8.65, 10.638]","(12.325, 15.194]"
"(4.675, 6.663]","(12.325, 15.194]"
"(8.65, 10.638]","(12.325, 15.194]"
"(6.663, 8.65]","(12.325, 15.194]"
"(4.675, 6.663]","(12.325, 15.194]"
"(6.663, 8.65]","(12.325, 15.194]"
"(8.65, 10.638]","(15.194, 18.062]"
"(6.663, 8.65]","(12.325, 15.194]"
"(6.663, 8.65]","(15.194, 18.062]"
"(14.612, 16.6]","(15.194, 18.062]"
"(8.65, 10.638]","(15.194, 18.062]"
"(8.65, 10.638]","(15.194, 18.062]"
"(6.663, 8.65]","(15.194, 18.062]"
"(6.663, 8.65]","(15.194, 18.062]"
"(8.65, 10.638]","(15.194, 18.062]"
"(8.65, 10.638]","(15.194, 18.062]"
"(6.663, 8.65]","(15.194, 18.062]"
"(6.663, 8.65]","(15.194, 18.062]"
"(8.65, 10.638]","(15.194, 18.062]"
"(8.65, 10.638]","(12.325, 15.194]"
"(8.65, 10.638]","(12.325, 15.194]"
"(6.663, 8.65]","(18.062, 20.931]"
"(6.663, 8.65]","(18.062, 20.931]"
"(4.675, 6.663]","(12.325, 15.194]"
"(4.675, 6.663]","(9.456, 12.325]"
"(12.625, 14.612]","(18.062, 20.931]"
"(8.65, 10.638]","(15.194, 18.062]"
"(6.663, 8.65]","(15.194, 18.062]"
