A,B
"(5.462, 6.033]","(9.267, 9.957]"
"(4.4, 4.7]","(9.267, 9.957]"
"(4.4, 4.7]","(6.7, 8.271]"
"(2.776, 3.614]","(8.271, 9.267]"
"(5.0, 5.462]","(13.567, 14.59]"
"(3.614, 4.4]","(16.964, 23.8]"
"(4.4, 4.7]","(5.504, 6.7]"
"(3.614, 4.4]","(5.504, 6.7]"
"(3.614, 4.4]","(12.538, 13.567]"
"(5.462, 6.033]","(5.504, 6.7]"
"(4.4, 4.7]","(0.849, 5.504]"
"(5.462, 6.033]","(8.271, 9.267]"
"(4.7, 5.0]","(8.271, 9.267]"
"(6.033, 6.676]","(10.957, 11.767]"
"(3.614, 4.4]","(6.7, 8.271]"
"(2.776, 3.614]","(9.957, 10.957]"
"(9.421, 16.6]","(16.964, 23.8]"
"(2.776, 3.614]","(11.767, 12.538]"
"(0.699, 2.776]","(0.849, 5.504]"
"(0.699, 2.776]","(9.267, 9.957]"
"(4.4, 4.7]","(12.538, 13.567]"
"(4.7, 5.0]","(11.767, 12.538]"
"(4.4, 4.7]","(10.957, 11.767]"
"(4.4, 4.7]","(9.957, 10.957]"
"(3.614, 4.4]","(0.849, 5.504]"
"(4.4, 4.7]","(0.849, 5.504]"
"(5.0, 5.462]","(5.504, 6.7]"
"(0.699, 2.776]","(0.849, 5.504]"
"(0.699, 2.776]","(5.504, 6.7]"
"(0.699, 2.776]","(0.849, 5.504]"
"(3.614, 4.4]","(0.849, 5.504]"
"(3.614, 4.4]","(5.504, 6.7]"
"(2.776, 3.614]","(5.504, 6.7]"
"(0.699, 2.776]","(5.504, 6.7]"
"(0.699, 2.776]","(5.504, 6.7]"
"(2.776, 3.614]","(0.849, 5.504]"
"(2.776, 3.614]","(9.267, 9.957]"
"(4.7, 5.0]","(10.957, 11.767]"
"(7.243, 7.89]","(11.767, 12.538]"
"(5.462, 6.033]","(0.849, 5.504]"
"(3.614, 4.4]","(8.271, 9.267]"
"(6.676, 7.243]","(16.964, 23.8]"
"(7.89, 8.474]","(16.964, 23.8]"
"(9.421, 16.6]","(15.896, 16.964]"
"(9.421, 16.6]","(15.896, 16.964]"
"(8.474, 8.856]","(15.54, 15.896]"
"(8.474, 8.856]","(15.54, 15.896]"
"(9.421, 16.6]","(13.567, 14.59]"
"(6.033, 6.676]","(11.767, 12.538]"
"(7.89, 8.474]","(12.538, 13.567]"
"(7.89, 8.474]","(16.964, 23.8]"
"(8.474, 8.856]","(14.59, 15.54]"
"(8.474, 8.856]","(14.59, 15.54]"
"(5.0, 5.462]","(13.567, 14.59]"
"(9.421, 16.6]","(14.59, 15.54]"
"(6.033, 6.676]","(13.567, 14.59]"
"(9.421, 16.6]","(13.567, 14.59]"
"(7.89, 8.474]","(14.59, 15.54]"
"(6.033, 6.676]","(14.59, 15.54]"
"(7.243, 7.89]","(13.567, 14.59]"
"(8.856, 9.421]","(14.59, 15.54]"
"(7.89, 8.474]","(14.59, 15.54]"
"(6.676, 7.243]","(15.896, 16.964]"
"(9.421, 16.6]","(15.896, 16.964]"
"(8.474, 8.856]","(15.54, 15.896]"
"(8.856, 9.421]","(15.896, 16.964]"
"(7.89, 8.474]","(15.896, 16.964]"
"(6.676, 7.243]","(15.54, 15.896]"
"(8.856, 9.421]","(15.54, 15.896]"
"(8.856, 9.421]","(15.54, 15.896]"
"(7.89, 8.474]","(15.896, 16.964]"
"(6.676, 7.243]","(15.896, 16.964]"
"(8.474, 8.856]","(15.896, 16.964]"
"(9.421, 16.6]","(14.59, 15.54]"
"(8.856, 9.421]","(14.59, 15.54]"
"(7.89, 8.474]","(16.964, 23.8]"
"(6.676, 7.243]","(16.964, 23.8]"
"(5.462, 6.033]","(11.767, 12.538]"
"(4.7, 5.0]","(10.957, 11.767]"
"(9.421, 16.6]","(16.964, 23.8]"
"(8.856, 9.421]","(15.54, 15.896]"
"(7.243, 7.89]","(15.54, 15.896]"
