A,B
"(8.23, 8.7]","(15.8, 16.775]"
"(6.725, 7.522]","(15.8, 16.775]"
"(8.23, 8.7]","(15.8, 16.775]"
"(9.342, 16.6]","(14.983, 15.8]"
"(8.7, 9.342]","(14.983, 15.8]"
"(7.522, 8.23]","(16.775, 23.8]"
"(6.725, 7.522]","(16.775, 23.8]"
"(5.311, 6.033]","(11.767, 12.558]"
"(4.933, 5.311]","(10.711, 11.767]"
"(9.342, 16.6]","(16.775, 23.8]"
"(8.7, 9.342]","(14.983, 15.8]"
"(6.725, 7.522]","(14.983, 15.8]"
